Run_Start,Run_End,Bunch_Spacing,Coin_Offset,nSkip,nWindows,Pion_Prompt_Peak,Kaon_Prompt_Peak,Proton_Prompt_Peak,RF_Offset
6747,6747,2.004,0.25,2,6,0,-1.02,0.47,-0.32
6748,6748,2.004,0.25,2,6,0,-1.02,0.47,-0.32
6749,6749,2.004,0.25,2,6,0,-1.02,0.47,-0.32
6750,6750,2.004,0.25,2,6,0,-1.02,0.46,-0.32
6751,6751,2.004,0.25,2,6,0,-1.02,0.46,-0.32
6752,6752,2.004,0.25,2,6,0,-1.03,0.47,-0.32
6753,6753,2.004,0.25,2,6,0,-1.04,0.46,-0.32
6754,6754,2.004,0.25,2,6,0,-1.03,0.47,-0.32
6754,6754,2.004,0.25,2,6,0,-1.03,0.47,-0.32
6755,6755,2.004,0.25,2,6,0,-1.02,0.47,-0.32
6756,6756,2.004,0.25,2,6,0,-1.04,0.46,-0.32
6757,6757,2.004,0.25,2,6,0,-1.03,0.47,-0.32
6760,6760,2.004,0.25,2,6,0,-1.03,0.46,-0.32
6761,6761,2.004,0.25,2,6,0,-1.02,0.47,-0.32
6762,6762,2.004,0.25,2,6,0,-1.02,0.47,-0.32
6763,6763,2.004,0.25,2,6,0,-1.03,0.47,-0.32
6765,6765,2.004,0.25,2,6,0,-1.03,0.46,-0.32
6766,6766,2.004,0.25,2,6,0,-1.02,0.47,-0.32
6767,6767,2.004,0.25,2,6,0,-1.02,0.46,-0.32
6768,6768,2.004,0.25,2,6,0,-1.02,0.46,-0.32
6769,6769,2.004,0.25,2,6,0,-1.02,0.48,-0.32
6770,6770,2.004,0.25,2,6,0,-1.03,0.47,-0.32
6771,6771,2.004,0.25,2,6,0,-1.02,0.47,-0.32
6772,6772,2.004,0.25,2,6,0,-1.04,0.45,-0.32
6774,6774,2.004,0.25,2,6,0,-1.04,0.46,-0.32
6774,6774,2.004,0.25,2,6,0,-1.04,0.46,-0.32
6775,6775,2.004,0.25,2,6,0,-1.03,0.46,-0.32
6777,6777,2.004,0.25,2,6,0,-1.01,0.45,-0.32
6778,6778,2.004,0.25,2,6,0,-1.03,0.46,-0.32
6779,6779,2.004,0.25,2,6,0,-1.01,0.46,-0.32
6780,6780,2.004,0.25,2,6,0,-1.03,0.47,-0.32
6782,6782,2.004,0.25,2,6,0,-1.03,0.46,-0.32
6783,6783,2.004,0.25,2,6,0,-1.03,0.46,-0.32
6784,6784,2.004,0.25,2,6,0,-1.06,0.44,-0.32
6785,6785,2.004,0.25,2,6,0,-1.04,0.46,-0.32
6786,6786,2.004,0.25,2,6,0,-1.03,0.46,-0.32
6787,6787,2.004,0.25,2,6,0,-1.03,0.47,-0.32
6788,6788,2.004,0.25,2,6,0,-1.03,0.46,-0.32
6789,6789,2.004,0.25,2,6,0,-1.02,0.47,-0.32
6791,6791,2.004,0.25,2,6,0,-1.02,0.46,1.628
6792,6792,2.004,0.25,2,6,0,-1.02,0.46,1.628
6793,6793,2.004,0.25,2,6,0,-1.03,0.42,1.628
6795,6795,2.004,0.25,2,6,0,-1.02,0.46,1.628
6796,6796,2.004,0.25,2,6,0,-1.02,0.45,1.628
6797,6797,2.004,0.25,2,6,0,-1.02,0.45,1.628
6798,6798,2.004,0.25,2,6,0,-1.02,0.46,1.628
6799,6799,2.004,0.25,2,6,0,-1.01,0.47,1.628
6800,6800,2.004,0.25,2,6,0,-1.01,0.47,1.628
6801,6801,2.004,0.25,2,6,0,-1.01,0.46,1.628
6802,6802,2.004,0.25,2,6,0,-1.02,0.46,1.628
6803,6803,2.004,0.25,2,6,0,-1.01,0.46,1.628
6804,6804,2.004,0.25,2,6,0,-1.01,0.47,1.628
6807,6807,2.004,0.25,2,6,0,-1.00,0.48,1.628
6808,6808,2.004,0.25,2,6,0,-1.01,0.46,1.628
6809,6809,2.004,0.25,2,6,0,-1.01,0.46,1.628
6810,6810,2.004,0.25,2,6,0,-1.01,0.44,1.628
6811,6811,2.004,0.25,2,6,0,-1.00,0.46,1.628
6812,6812,2.004,0.25,2,6,0,-0.96,0.44,1.628
6813,6813,2.004,0.25,2,6,0,-1.02,0.46,1.628
6815,6815,2.004,0.25,2,6,0,-1.01,0.46,1.628
6816,6816,2.004,0.25,2,6,0,-1.01,0.46,1.628
6817,6817,2.004,0.25,2,6,0,-1.01,0.46,1.628
6818,6818,2.004,0.25,2,6,0,-1.02,0.46,1.628
6819,6819,2.004,0.25,2,6,0,-1.01,0.46,1.628
6821,6821,2.004,0.25,2,6,0,-1.01,0.46,1.628
6822,6822,2.004,0.25,2,6,0,-1.02,0.47,1.628
6823,6823,2.004,0.25,2,6,0,-1.01,0.48,1.628
6824,6824,2.004,0.25,2,6,0,-1.00,0.46,1.628
6825,6825,2.004,0.25,2,6,0,-1.00,0.47,1.628
6826,6826,2.004,0.25,2,6,0,-1.01,0.46,1.628
6827,6827,2.004,0.25,2,6,0,-1.01,0.46,1.628
6828,6828,2.004,0.25,2,6,0,-1.02,0.45,1.628
6829,6829,2.004,0.25,2,6,0,-1.01,0.48,1.628
6830,6830,2.004,0.25,2,6,0,-1.00,0.47,1.628
6831,6831,2.004,0.25,2,6,0,-1.01,0.47,1.628
6832,6832,2.004,0.25,2,6,0,-1.02,0.46,1.628
6833,6833,2.004,0.25,2,6,0,-1.00,0.47,1.628
6834,6834,2.004,0.25,2,6,0,-1.00,0.47,1.628
6835,6835,2.004,0.25,2,6,0,-1.00,0.47,1.628
6837,6837,2.004,0.25,2,6,0,-1.01,0.46,1.628
6838,6838,2.004,0.25,2,6,0,-0.99,0.48,1.628
6839,6839,2.004,0.25,2,6,0,-0.99,0.48,1.628
6840,6840,2.004,0.25,2,6,0,-1.01,0.48,1.628
6841,6841,2.004,0.25,2,6,0,-1.00,0.47,1.628
6842,6842,2.004,0.25,2,6,0,-1.00,0.47,1.628
6843,6843,2.004,0.25,2,6,0,-1.02,0.46,1.628
6844,6844,2.004,0.25,2,6,0,-1.02,0.45,1.628
6845,6845,2.004,0.25,2,6,0,-1.02,0.44,1.628
6847,6847,2.004,0.25,2,6,0,-1.02,0.44,1.628
6848,6848,2.004,0.25,2,6,0,-1.02,0.45,1.628
6849,6849,2.004,0.25,2,6,0,-1.02,0.46,1.628
6850,6850,2.004,0.25,2,6,0,-1.01,0.46,1.628
6851,6851,2.004,0.25,2,6,0,-1.01,0.47,1.628
6852,6852,2.004,0.25,2,6,0,-1.00,0.47,1.628
6853,6853,2.004,0.25,2,6,0,-1.00,0.47,1.628
6854,6854,2.004,0.25,2,6,0,-1.01,0.45,1.628
6855,6855,2.004,0.25,2,6,0,-1.01,0.46,1.628
6856,6856,2.004,0.25,2,6,0,-1.02,0.46,1.628
6857,6857,2.004,0.25,2,6,0,-1.01,0.45,1.628
6885,6885,2.004,0.25,2,6,0,-0.99,0.47,-1.32
6887,6887,2.004,0.25,2,6,0,-0.99,0.47,-1.32
6888,6888,2.004,0.25,2,6,0,-0.99,0.47,-1.32
6889,6889,2.004,0.25,2,6,0,-0.99,0.47,-1.32
6890,6890,2.004,0.25,2,6,0,-0.99,0.47,-1.32
6891,6891,2.004,0.25,2,6,0,-1.00,0.47,-1.32
6894,6894,2.004,0.25,2,6,0,-1.00,0.46,-1.32
6895,6895,2.004,0.25,2,6,0,-1.00,0.47,-1.32
6897,6897,2.004,0.25,2,6,0,-0.99,0.47,-1.32
6898,6898,2.004,0.25,2,6,0,-1.01,0.46,-1.32
6899,6899,2.004,0.25,2,6,0,-1.00,0.46,-1.32
6900,6900,2.004,0.25,2,6,0,-1.00,0.46,-1.32
6904,6904,2.004,0.25,2,6,0,-1.01,0.46,-1.32
6905,6905,2.004,0.25,2,6,0,-1.01,0.46,-1.32
6906,6906,2.004,0.25,2,6,0,-1.01,0.46,-1.32
6907,6907,2.004,0.25,2,6,0,-1.01,0.45,-1.32
6908,6908,2.004,0.25,2,6,0,-1.00,0.46,-1.32
6909,6909,2.004,0.25,2,6,0,-0.99,0.47,-1.32
6910,6910,2.004,0.25,2,6,0,-1.00,0.46,-1.32
6911,6911,2.004,0.25,2,6,0,-0.99,0.47,-1.32
6912,6912,2.004,0.25,2,6,0,-0.99,0.47,-1.32
6913,6913,2.004,0.25,2,6,0,-0.99,0.48,-1.32
6914,6914,2.004,0.25,2,6,0,-0.98,0.47,-1.32
6915,6915,2.004,0.25,2,6,0,-0.99,0.47,-1.32
6916,6916,2.004,0.25,2,6,0,-0.99,0.47,-1.32
6917,6917,2.004,0.25,2,6,0,-0.99,0.47,-1.32
6918,6918,2.004,0.25,2,6,0,-0.99,0.47,-1.32
6919,6919,2.004,0.25,2,6,0,-0.99,0.47,-1.32
6920,6920,2.004,0.25,2,6,0,-0.99,0.47,-1.32
6921,6921,2.004,0.25,2,6,0,-1.00,0.47,-1.32
6922,6922,2.004,0.25,2,6,0,-1.01,0.47,-1.32
6924,6924,2.004,0.25,2,6,0,-1.01,0.47,-1.32
6925,6925,2.004,0.25,2,6,0,-1.00,0.47,-1.32
6927,6927,2.004,0.25,2,6,0,-1.00,0.47,-1.32
6928,6928,2.004,0.25,2,6,0,-1.01,0.47,-1.32
6929,6929,2.004,0.25,2,6,0,-1.02,0.46,-1.32
6930,6930,2.004,0.25,2,6,0,-1.02,0.46,-1.32
6934,6934,2.004,0.25,2,6,0,-1.01,0.46,-1.32
6935,6935,2.004,0.25,2,6,0,-1.01,0.47,-1.32
6936,6936,2.004,0.25,2,6,0,-1.01,0.46,-1.32
6937,6937,2.004,0.25,2,6,0,-1.01,0.47,-1.32
6938,6938,2.004,0.25,2,6,0,-1.02,0.46,-1.32
6939,6939,2.004,0.25,2,6,0,-1.02,0.46,-1.32
6941,6941,2.004,0.25,2,6,0,-1.02,0.46,-1.32
6942,6942,2.004,0.25,2,6,0,-1.01,0.47,-1.32
6943,6943,2.004,0.25,2,6,0,-1.01,0.46,-1.32
6944,6944,2.004,0.25,2,6,0,-1.02,0.46,-1.32
6945,6945,2.004,0.25,2,6,0,-1.01,0.47,-1.32
6946,6946,2.004,0.25,2,6,0,-1.01,0.46,-1.32
6947,6947,2.004,0.25,2,6,0,-1.01,0.47,-1.32
6948,6948,2.004,0.25,2,6,0,-0.99,0.47,-1.32
6949,6949,2.004,0.25,2,6,0,-0.99,0.46,-1.32
6950,6950,2.004,0.25,2,6,0,-0.99,0.46,-1.32
6951,6951,2.004,0.25,2,6,0,-1.00,0.46,-1.32
6952,6952,2.004,0.25,2,6,0,-1.00,0.46,-1.32
6953,6953,2.004,0.25,2,6,0,-0.99,0.47,-1.32
6955,6955,2.004,0.25,2,6,0,-1.00,0.47,-1.32
6956,6956,2.004,0.25,2,6,0,-1.00,0.47,-1.32
6958,6958,2.004,0.25,2,6,0,-0.99,0.47,-1.32
6959,6959,2.004,0.25,2,6,0,-0.99,0.47,-1.32
6960,6960,2.004,0.25,2,6,0,-0.99,0.47,-1.32
6961,6961,2.004,0.25,2,6,0,-1.00,0.46,-1.32
6962,6962,2.004,0.25,2,6,0,-0.99,0.47,-1.32
6963,6963,2.004,0.25,2,6,0,-1.00,0.47,-1.32
6964,6964,2.004,0.25,2,6,0,-1.00,0.46,-1.32
6965,6965,2.004,0.25,2,6,0,-1.00,0.46,-1.32
6966,6966,2.004,0.25,2,6,0,-1.01,0.46,-1.32
6967,6967,2.004,0.25,2,6,0,-1.01,0.46,-1.32
6968,6968,2.004,0.25,2,6,0,-1.00,0.46,-1.32
6969,6969,2.004,0.25,2,6,0,-1.00,0.47,-1.32
6970,6970,2.004,0.25,2,6,0,-1.01,0.45,-1.32
6971,6971,2.004,0.25,2,6,0,-1.01,0.46,-1.32
6972,6972,2.004,0.25,2,6,0,-1.01,0.46,-1.32
6973,6973,2.004,0.25,2,6,0,-1.01,0.47,-1.32
6974,6974,2.004,0.25,2,6,0,-1.02,0.46,-1.32
6975,6975,2.004,0.25,2,6,0,-1.02,0.46,-1.32
6976,6976,2.004,0.25,2,6,0,-1.02,0.46,-1.32
6977,6977,2.004,0.25,2,6,0,-1.02,0.46,-1.32
6978,6978,2.004,0.25,2,6,0,-1.02,0.47,-1.32
6980,6980,2.004,0.25,2,6,0,-1.00,0.46,-1.34
6981,6981,2.004,0.25,2,6,0,-1.00,0.46,-1.34
6982,6982,2.004,0.25,2,6,0,-1.00,0.47,-1.34
6983,6983,2.004,0.25,2,6,0,-1.00,0.46,-1.34
6984,6984,2.004,0.25,2,6,0,-1.01,0.46,-1.34
6985,6985,2.004,0.25,2,6,0,-1.01,0.46,-1.34
6986,6986,2.004,0.25,2,6,0,-1.01,0.46,-1.34
6987,6987,2.004,0.25,2,6,0,-1.01,0.46,-1.34
6988,6988,2.004,0.25,2,6,0,-1.01,0.46,-1.34
6989,6989,2.004,0.25,2,6,0,-1.00,0.46,-1.34
6990,6990,2.004,0.25,2,6,0,-1.00,0.46,-1.34
6992,6992,2.004,0.25,2,6,0,-1.00,0.47,-1.34
6993,6993,2.004,0.25,2,6,0,-1.00,0.46,-1.34
6994,6994,2.004,0.25,2,6,0,-1.00,0.46,-1.34
6995,6995,2.004,0.25,2,6,0,-1.01,0.46,-1.34
6996,6996,2.004,0.25,2,6,0,-1.00,0.46,-1.34
6997,6997,2.004,0.25,2,6,0,-1.00,0.47,-1.34
6998,6998,2.004,0.25,2,6,0,-1.01,0.47,-1.34
7002,7002,2.004,0.25,2,6,0,-1.01,0.46,-1.34
7003,7003,2.004,0.25,2,6,0,-1.00,0.46,-1.34
7004,7004,2.004,0.25,2,6,0,-1.00,0.47,-1.34
7005,7005,2.004,0.25,2,6,0,-1.01,0.46,-1.34
7006,7006,2.004,0.25,2,6,0,-1.01,0.47,-1.34
7007,7007,2.004,0.25,2,6,0,-1.00,0.46,-1.34
7009,7009,2.004,0.25,2,6,0,-1.00,0.47,-1.34
7010,7010,2.004,0.25,2,6,0,-1.00,0.46,-1.34
7011,7011,2.004,0.25,2,6,0,-1.00,0.46,-1.34
7012,7012,2.004,0.25,2,6,0,-1.01,0.46,-1.34
7013,7013,2.004,0.25,2,6,0,-1.00,0.46,-1.34
7014,7014,2.004,0.25,2,6,0,-1.00,0.47,-1.34
7016,7016,2.004,0.25,2,6,0,-1.00,0.46,-1.34
7018,7018,2.004,0.25,2,6,0,-1.00,0.46,-1.34
7019,7019,2.004,0.25,2,6,0,-1.00,0.46,-1.34
7022,7022,2.004,0.25,2,6,0,-1.00,0.47,-1.34
7023,7023,2.004,0.25,2,6,0,-1.01,0.46,-1.34
7024,7024,2.004,0.25,2,6,0,-1.00,0.46,-1.34
7025,7025,2.004,0.25,2,6,0,-1.00,0.46,-1.34
7026,7026,2.004,0.25,2,6,0,-1.00,0.46,-1.34
7028,7028,2.004,0.25,2,6,0,-1.01,0.46,-1.34
7029,7029,2.004,0.25,2,6,0,-1.00,0.46,-1.34
7030,7030,2.004,0.25,2,6,0,-1.00,0.46,-1.34
7031,7031,2.004,0.25,2,6,0,-1.00,0.47,-1.34
7032,7032,2.004,0.25,2,6,0,-1.00,0.47,-1.34
7033,7033,2.004,0.25,2,6,0,-1.00,0.47,-1.34
7034,7034,2.004,0.25,2,6,0,-1.00,0.47,-1.34
7035,7035,2.004,0.25,2,6,0,-1.00,0.47,-1.34
7036,7036,2.004,0.25,2,6,0,-1.00,0.47,-1.34
7037,7037,2.004,0.25,2,6,0,-1.00,0.47,-1.34
7038,7038,2.004,0.25,2,6,0,-1.00,0.47,-1.34
7040,7040,2.004,0.25,2,6,0,-0.99,0.47,-1.34
7041,7041,2.004,0.25,2,6,0,-1.00,0.47,-1.34
7043,7043,2.004,0.25,2,6,0,-0.99,0.47,-1.34
7044,7044,2.004,0.25,2,6,0,-1.00,0.47,-1.34
7045,7045,2.004,0.25,2,6,0,-1.00,0.47,-1.34
7871,7871,4.008,0.1,2,6,0,-0.33,0.17,1.232
7872,7872,4.008,0.1,2,6,0,-0.35,0.17,1.232
7873,7873,4.008,0.1,2,6,0,1.71,0.17,1.232
7874,7874,4.008,0.1,2,6,0,1.70,0.17,1.232
7875,7875,4.008,0.1,2,6,0,1.71,0.17,1.232
7876,7876,4.008,0.1,2,6,0,-0.33,0.17,1.232
7877,7877,4.008,0.1,2,6,0,-0.34,0.17,1.232
7882,7882,4.008,0.25,2,6,0,1.73,0.19,1.235
7883,7883,4.008,0.25,2,6,0,1.74,0.19,0.235
7884,7884,4.008,0.25,2,6,0,1.72,0.18,0.235
7885,7885,4.008,0.25,2,6,0,1.73,0.18,0.235
7886,7886,4.008,0.25,2,6,0,1.73,0.19,0.235
7887,7887,4.008,0.25,2,6,0,1.73,0.18,0.235
7891,7891,4.008,0.25,2,6,0,-0.05,0.11,0.23
7892,7892,4.008,0.25,2,6,0,0.02,0.09,0.23
7893,7893,4.008,0.25,2,6,0,-0.10,0.07,0.23
7894,7894,4.008,0.25,2,6,0,-0.06,0.08,0.23
7895,7895,4.008,0.25,2,6,0,-0.06,0.09,0.23
7896,7896,4.008,0.25,2,6,0,-0.07,0.09,0.23
7899,7899,4.008,0.25,2,6,0,-0.04,0.11,0.23
7900,7900,4.008,0.25,2,6,0,-0.09,0.11,0.23
7901,7901,4.008,0.25,2,6,0,-0.03,0.13,0.23
7902,7902,4.008,0.25,2,6,0,-0.08,0.09,0.23
7903,7903,4.008,0.25,2,6,0,-0.04,0.13,0.23
7904,7904,4.008,0.25,2,6,0,-0.06,0.05,0.23
7905,7905,4.008,0.25,2,6,0,-0.02,0.09,0.23
7906,7906,4.008,0.25,2,6,0,-0.07,0.05,0.23
7907,7907,4.008,0.25,2,6,0,-0.07,0.13,0.23
7908,7908,4.008,0.25,2,6,0,-0.03,0.04,0.23
7909,7909,4.008,0.25,2,6,0,-0.14,0.08,0.197
7910,7910,4.008,0.25,2,6,0,-0.16,0.12,0.197
7911,7911,4.008,0.25,2,6,0,-0.14,0.12,0.197
7912,7912,4.008,0.25,2,6,0,-0.16,0.13,0.197
7913,7913,4.008,0.25,2,6,0,-0.06,0.13,0.197
7914,7914,4.008,0.25,2,6,0,-0.14,0.11,0.197
7915,7915,4.008,0.25,2,6,0,-0.13,0.05,0.197
7916,7916,4.008,0.25,2,6,0,-0.16,0.12,0.197
7917,7917,4.008,0.25,2,6,0,-0.16,0.08,0.197
7918,7918,4.008,0.25,2,6,0,-0.09,0.13,0.197
7919,7919,4.008,0.25,2,6,0,-0.10,0.08,0.197
7920,7920,4.008,0.25,2,6,0,-0.13,0.09,0.197
7925,7925,4.008,0.25,2,6,0,-0.14,0.10,0.197
7926,7926,4.008,0.25,2,6,0,-0.10,0.08,0.197
7927,7927,4.008,0.25,2,6,0,-0.13,0.05,0.197
7928,7928,4.008,0.25,2,6,0,-0.13,0.14,0.197
7930,7930,4.008,0.25,2,6,0,-0.26,0.85,0.197
7931,7931,4.008,0.25,2,6,0,-0.07,0.09,0.197
7932,7932,4.008,0.25,2,6,0,-0.13,0.04,0.197
7933,7933,4.008,0.25,2,6,0,-0.10,0.10,0.197
7934,7934,4.008,0.25,2,6,0,-0.12,0.10,0.197
7935,7935,4.008,0.25,2,6,0,-0.13,0.11,0.197
7936,7936,4.008,0.25,2,6,0,-0.08,0.11,0.197
7937,7937,4.008,0.25,2,6,0,-0.15,0.09,0.197
7938,7938,4.008,0.25,2,6,0,-0.09,0.08,0.197
7978,7978,4.008,0.25,2,6,0,0.01,0.07,2.05
7979,7979,4.008,0.25,2,6,0,-0.01,0.08,2.05
7980,7980,4.008,0.25,2,6,0,0.00,0.05,2.05
7981,7981,4.008,0.25,2,6,0,0.01,0.09,2.05
7982,7982,4.008,0.25,2,6,0,-0.03,0.03,2.05
7983,7983,4.008,0.25,2,6,0,-0.01,0.03,2.05
7984,7984,4.008,0.25,2,6,0,0.00,0.05,2.05
7985,7985,4.008,0.25,2,6,0,0.01,0.06,2.05
7986,7986,4.008,0.25,2,6,0,0.01,0.07,2.05
7987,7987,4.008,0.25,2,6,0,0.07,0.05,2.05
7988,7988,4.008,0.25,2,6,0,0.03,0.03,2.05
7989,7989,4.008,0.25,2,6,0,0.02,0.05,2.05
7994,7994,4.008,0.25,2,6,0,0.00,0.06,4
7995,7995,4.008,0.25,2,6,0,0.02,0.05,4
7996,7996,4.008,0.25,2,6,0,0.03,0.08,4
7997,7997,4.008,0.25,2,6,0,0.01,0.06,4
7998,7998,4.008,0.25,2,6,0,-0.13,0.20,4
7999,7999,4.008,0.25,2,6,0,0.01,0.04,4
8000,8000,4.008,0.25,2,6,0,0.01,0.04,4
8001,8001,4.008,0.25,2,6,0,-0.01,0.05,4
8002,8002,4.008,0.25,2,6,0,0.02,0.08,4
8003,8003,4.008,0.25,2,6,0,0.07,0.06,0.061
8004,8004,4.008,0.25,2,6,0,0.16,0.10,0.061
8005,8005,4.008,0.25,2,6,0,0.06,0.06,0.061
8006,8006,4.008,0.25,2,6,0,0.08,0.05,0.061
8007,8007,4.008,0.25,2,6,0,0.00,0.08,0.061
8008,8008,4.008,0.25,2,6,0,0.04,0.07,0.061
8009,8009,4.008,0.25,2,6,0,0.08,0.09,0.061
8010,8010,4.008,0.25,2,6,0,0.02,0.08,0.061
8011,8011,4.008,0.25,2,6,0,0.11,0.10,0.061
8012,8012,4.008,0.25,2,6,0,0.07,0.08,0.061
8013,8013,4.008,0.25,2,6,0,0.06,0.07,0.061
8014,8014,4.008,0.25,2,6,0,0.09,0.08,0.061
8015,8015,4.008,0.25,2,6,0,0.04,0.08,0.061
8016,8016,4.008,0.25,2,6,0,0.13,0.06,0.061
8018,8018,4.008,0.25,2,6,0,0.09,0.10,0.061
8020,8020,4.008,0.25,2,6,0,0.06,0.08,0.061
8021,8021,4.008,0.25,2,6,0,0.11,0.05,0.061
8022,8022,4.008,0.25,2,6,0,0.05,0.06,0.061
8023,8023,4.008,0.25,2,6,0,0.02,0.07,0.061
8024,8024,4.008,0.25,2,6,0,0.05,0.02,0.061
8025,8025,4.008,0.25,2,6,0,0.02,0.10,0.061
8026,8026,4.008,0.25,2,6,0,0.11,0.09,0.061
8027,8027,4.008,0.25,2,6,0,0.05,0.06,0.061
8028,8028,4.008,0.25,2,6,0,0.08,0.07,0.061
8029,8029,4.008,0.25,2,6,0,0.08,0.07,0.061
8030,8030,4.008,0.25,2,6,0,0.04,0.07,0.061
8031,8031,4.008,0.25,2,6,0,0.03,0.05,0.061
8032,8032,4.008,0.25,2,6,0,0.04,0.08,0.061
8033,8033,4.008,0.25,2,6,0,0.07,0.04,0.061
8034,8034,4.008,0.25,2,6,0,0.16,0.06,0.061
8035,8035,4.008,0.25,2,6,0,0.05,0.09,0.061
8036,8036,4.008,0.25,2,6,0,0.06,0.09,0.061
8039,8039,4.008,0.25,2,6,0,-0.08,-0.03,0.02
8040,8040,4.008,0.25,2,6,0,-0.07,-0.03,0.02
8041,8041,4.008,0.25,2,6,0,-0.06,-0.01,0.02
8042,8042,4.008,0.25,2,6,0,-0.05,-0.07,0.02
8044,8044,4.008,0.25,2,6,0,-0.07,-0.04,0.02
8045,8045,4.008,0.25,2,6,0,-0.05,-0.05,0.02
8046,8046,4.008,0.25,2,6,0,-0.05,-0.01,0.02
8047,8047,4.008,0.25,2,6,0,-0.06,-0.04,0.02
8048,8048,4.008,0.25,2,6,0,-0.06,0.02,0.02
8050,8050,4.008,0.25,2,6,0,-0.06,0.00,-1.95
8051,8051,4.008,0.25,2,6,0,-0.06,-0.01,-1.95
8052,8052,4.008,0.25,2,6,0,-0.06,-0.08,-1.95
8053,8053,4.008,0.25,2,6,0,-0.05,-0.02,-1.95
8055,8055,4.008,0.25,2,6,0,-0.02,-0.06,-1.95
8056,8056,4.008,0.25,2,6,0,-0.04,-0.01,-1.95
8057,8057,4.008,0.25,2,6,0,-0.03,0.02,-1.95
8058,8058,4.008,0.25,2,6,0,-0.05,0.02,-1.95
8059,8059,4.008,0.25,2,6,0,-0.02,0.04,-1.95
8060,8060,4.008,0.25,2,6,0,-0.03,0.00,-1.95
8061,8061,4.008,0.25,2,6,0,-0.05,0.01,-1.95
8063,8063,4.008,0.25,2,6,0,-0.03,-0.06,-1.95
8064,8064,4.008,0.25,2,6,0,-0.03,0.03,-1.95
8065,8065,4.008,0.25,2,6,0,-0.05,-0.05,-1.95
8067,8067,4.008,0.25,2,6,0,-0.05,-0.03,-1.95
8068,8068,4.008,0.25,2,6,0,-0.05,0.00,-1.95
8069,8069,4.008,0.25,2,6,0,-0.08,-0.03,-1.95
8070,8070,4.008,0.25,2,6,0,-0.04,0.00,-1.95
8071,8071,4.008,0.25,2,6,0,-0.06,-0.02,-1.95
8073,8073,4.008,0.25,2,6,0,-0.03,-0.02,-1.95
8074,8074,4.008,0.25,2,6,0,-0.04,0.00,-1.95
8075,8075,4.008,0.25,2,6,0,-0.06,-0.03,-1.95
8076,8076,4.008,0.25,2,6,0,-0.06,-0.09,-1.95
8077,8077,4.008,0.25,2,6,0,-0.07,0.02,-1.95
8078,8078,4.008,0.25,2,6,0,-0.03,-0.01,-1.95
8079,8079,4.008,0.25,2,6,0,-0.05,-0.01,-1.95
8080,8080,4.008,0.25,2,6,0,-0.06,-0.04,-1.95
8081,8081,4.008,0.25,2,6,0,-0.04,-0.04,-1.95
8082,8082,4.008,0.25,2,6,0,-0.05,-0.02,-1.95
8083,8083,4.008,0.25,2,6,0,-0.06,-0.03,-1.95
8084,8084,4.008,0.25,2,6,0,-0.05,-0.05,-1.95
8088,8088,4.008,0.25,2,6,0,-0.05,0.04,-1.95
8089,8089,4.008,0.25,2,6,0,-0.02,-0.01,-1.95
8090,8090,4.008,0.25,2,6,0,-0.03,-0.05,-1.95
8091,8091,4.008,0.25,2,6,0,-0.05,-0.06,-1.95
8092,8092,4.008,0.25,2,6,0,-0.03,-0.04,-1.95
8093,8093,4.008,0.25,2,6,0,-0.05,-0.03,-1.95
8094,8094,4.008,0.25,2,6,0,-0.04,-0.03,-1.95
8095,8095,4.008,0.25,2,6,0,-0.07,-0.03,-1.95
8096,8096,4.008,0.25,2,6,0,-0.06,-0.01,-1.95
8097,8097,4.008,0.25,2,6,0,-0.06,-0.02,-1.95
8098,8098,4.008,0.25,2,6,0,-0.06,-0.02,-1.95
8099,8099,4.008,0.25,2,6,0,-0.04,-0.01,-1.95
8100,8100,4.008,0.25,2,6,0,-0.07,-0.02,-1.95
8101,8101,4.008,0.25,2,6,0,-0.08,-0.03,-1.95
8102,8102,4.008,0.25,2,6,0,-0.06,-0.04,-1.95
8103,8103,4.008,0.25,2,6,0,-0.06,0.02,-1.95
8104,8104,4.008,0.25,2,6,0,-0.07,0.04,-1.95
8105,8105,4.008,0.25,2,6,0,-0.05,-0.03,-1.95
8106,8106,4.008,0.25,2,6,0,-0.05,0.02,-1.95
8107,8107,4.008,0.25,2,6,0,-0.04,-0.02,-1.95
8108,8108,4.008,0.25,2,6,0,-0.08,-0.04,-1.95
8109,8109,4.008,0.25,2,6,0,-0.06,-0.07,-1.95
8110,8110,4.008,0.25,2,6,0,-0.08,0.02,-1.95
8111,8111,4.008,0.25,2,6,0,-0.03,0.09,-1.95
8112,8112,4.008,0.25,2,6,0,0.01,0.02,-1.95
8113,8113,4.008,0.25,2,6,0,0.03,0.06,-1.95
8116,8116,4.008,0.25,2,6,0,0.01,0.05,-1.95
8117,8117,4.008,0.25,2,6,0,0.05,0.04,-1.95
8117,8117,4.008,0.25,2,6,0,0.05,0.04,-1.95
8118,8118,4.008,0.25,2,6,0,0.03,0.02,-1.95
8119,8119,4.008,0.25,2,6,0,0.01,-0.04,-1.95
8120,8120,4.008,0.25,2,6,0,0.06,0.09,-1.95
8121,8121,4.008,0.25,2,6,0,0.02,-0.04,-1.95
8122,8122,4.008,0.25,2,6,0,0.03,0.03,-1.95
8123,8123,4.008,0.25,2,6,0,0.03,0.00,-1.95
8123,8123,4.008,0.25,2,6,0,0.03,0.00,-1.95
