Run_Start,Run_End,Bunch_Spacing,Coin_Offset,nSkip,nWindows,Pion_Prompt_Peak,Kaon_Prompt_Peak,Proton_Prompt_Peak,RF_Offset,PiRFLow,PiRFHigh,KRFLow,KRFHigh,pRFLow,pRFHigh
7906,7906,4.008,0.25,2,6,0,-0.07,0.05,0.23,1.5,2.5,0.75,1.75,0,0.75
7907,7907,4.008,0.25,2,6,0,-0.07,0.13,0.23,1.5,2.5,0.75,1.75,0,0.75
7908,7908,4.008,0.25,2,6,0,-0.03,0.04,0.23,1.5,2.5,0.75,1.75,0,0.75
7909,7909,4.008,0.25,2,6,0,-0.14,0.08,0.197,1.5,2.5,0.75,1.75,0,0.75
7910,7910,4.008,0.25,2,6,0,-0.16,0.12,0.197,1.5,2.5,0.75,1.75,0,0.75
7911,7911,4.008,0.25,2,6,0,-0.14,0.12,0.197,1.5,2.5,0.75,1.75,0,0.75
7912,7912,4.008,0.25,2,6,0,-0.16,0.13,0.197,1.5,2.5,0.75,1.75,0,0.75
7913,7913,4.008,0.25,2,6,0,-0.06,0.13,0.197,1.5,2.5,0.75,1.75,0,0.75
7914,7914,4.008,0.25,2,6,0,-0.14,0.11,0.197,1.5,2.5,0.75,1.75,0,0.75
7915,7915,4.008,0.25,2,6,0,-0.13,0.05,0.197,1.5,2.5,0.75,1.75,0,0.75
7916,7916,4.008,0.25,2,6,0,-0.16,0.12,0.197,1.5,2.5,0.75,1.75,0,0.75
7917,7917,4.008,0.25,2,6,0,-0.16,0.08,0.197,1.5,2.5,0.75,1.75,0,0.75
7918,7918,4.008,0.25,2,6,0,-0.09,0.13,0.197,1.5,2.5,0.75,1.75,0,0.75
7919,7919,4.008,0.25,2,6,0,-0.1,0.08,0.197,1.5,2.5,0.75,1.75,0,0.75
7920,7920,4.008,0.25,2,6,0,-0.13,0.09,0.197,1.5,2.5,0.75,1.75,0,0.75
7925,7925,4.008,0.25,2,6,0,-0.14,0.1,0.197,1.5,2.5,0.75,1.75,0,0.75
7926,7926,4.008,0.25,2,6,0,-0.1,0.08,0.197,1.5,2.5,0.75,1.75,0,0.75
7927,7927,4.008,0.25,2,6,0,-0.13,0.05,0.197,1.5,2.5,0.75,1.75,0,0.75
7928,7928,4.008,0.25,2,6,0,-0.13,0.14,0.197,1.5,2.5,0.75,1.75,0,0.75
7930,7930,4.008,0.25,2,6,0,-0.26,0.85,0.197,1.5,2.5,0.75,1.75,0,0.75
7931,7931,4.008,0.25,2,6,0,-0.07,0.09,0.197,1.5,2.5,0.75,1.75,0,0.75
7932,7932,4.008,0.25,2,6,0,-0.13,0.04,0.197,1.5,2.5,0.75,1.75,0,0.75
7933,7933,4.008,0.25,2,6,0,-0.1,0.1,0.197,1.5,2.5,0.75,1.75,0,0.75
7934,7934,4.008,0.25,2,6,0,-0.12,0.1,0.197,1.5,2.5,0.75,1.75,0,0.75
7935,7935,4.008,0.25,2,6,0,-0.13,0.11,0.197,1.5,2.5,0.75,1.75,0,0.75
7936,7936,4.008,0.25,2,6,0,-0.08,0.11,0.197,1.5,2.5,0.75,1.75,0,0.75
7937,7937,4.008,0.25,2,6,0,-0.15,0.09,0.197,1.5,2.5,0.75,1.75,0,0.75
7938,7938,4.008,0.25,2,6,0,-0.09,0.08,0.197,1.5,2.5,0.75,1.75,0,0.75
7974,7974,4.008,0.25,2,6,0,0,0,2.05,1.5,2.5,0.75,1.75,0,0.75
7975,7975,4.008,0.25,2,6,0,0,0,2.05,1.5,2.5,0.75,1.75,0,0.75
7976,7976,4.008,0.25,2,6,0,0,0,2.05,1.5,2.5,0.75,1.75,0,0.75
7977,7977,4.008,0.25,2,6,0,0,0,2.05,1.5,2.5,0.75,1.75,0,0.75
7978,7978,4.008,0.25,2,6,0,0.01,0.07,2.05,1.5,2.5,0.75,1.75,0,0.75
7979,7979,4.008,0.25,2,6,0,-0.01,0.08,2.05,1.5,2.5,0.75,1.75,0,0.75
7980,7980,4.008,0.25,2,6,0,0,0.05,2.05,1.5,2.5,0.75,1.75,0,0.75
7981,7981,4.008,0.25,2,6,0,0.01,0.09,2.05,1.5,2.5,0.75,1.75,0,0.75
7982,7982,4.008,0.25,2,6,0,-0.03,0.03,2.05,1.5,2.5,0.75,1.75,0,0.75
7983,7983,4.008,0.25,2,6,0,-0.01,0.03,2.05,1.5,2.5,0.75,1.75,0,0.75
7984,7984,4.008,0.25,2,6,0,0,0.05,2.05,1.5,2.5,0.75,1.75,0,0.75
7985,7985,4.008,0.25,2,6,0,0.01,0.06,2.05,1.5,2.5,0.75,1.75,0,0.75
7986,7986,4.008,0.25,2,6,0,0.01,0.07,2.05,1.5,2.5,0.75,1.75,0,0.75
7987,7987,4.008,0.25,2,6,0,0.07,0.05,2.05,1.5,2.5,0.75,1.75,0,0.75
7988,7988,4.008,0.25,2,6,0,0.03,0.03,2.05,1.5,2.5,0.75,1.75,0,0.75
7989,7989,4.008,0.25,2,6,0,0.02,0.05,2.05,1.5,2.5,0.75,1.75,0,0.75
7990,7990,4.008,0.25,2,6,0,0.28,0.18,2.05,1.5,2.5,0.75,1.75,0,0.75
7991,7991,4.008,0.25,2,6,0,-0.67,-0.42,2.05,1.5,2.5,0.75,1.75,0,0.75
7992,7992,4.008,0.25,2,6,0,0.34,0.15,2.05,1.5,2.5,0.75,1.75,0,0.75
7993,7993,4.008,0.25,2,6,0,0.21,0.09,2.05,1.5,2.5,0.75,1.75,0,0.75
7994,7994,4.008,0.25,2,6,0,0,0.06,4,1.5,2.5,0.75,1.75,0,0.75
7995,7995,4.008,0.25,2,6,0,0.02,0.05,4,1.5,2.5,0.75,1.75,0,0.75
7996,7996,4.008,0.25,2,6,0,0.03,0.08,4,1.5,2.5,0.75,1.75,0,0.75
7997,7997,4.008,0.25,2,6,0,0.01,0.06,4,1.5,2.5,0.75,1.75,0,0.75
7998,7998,4.008,0.25,2,6,0,-0.13,0.2,4,1.5,2.5,0.75,1.75,0,0.75
7999,7999,4.008,0.25,2,6,0,0.01,0.04,4,1.5,2.5,0.75,1.75,0,0.75
8000,8000,4.008,0.25,2,6,0,0.01,0.04,4,1.5,2.5,0.75,1.75,0,0.75
8001,8001,4.008,0.25,2,6,0,-0.01,0.05,4,1.5,2.5,0.75,1.75,0,0.75
8002,8002,4.008,0.25,2,6,0,0.02,0.08,4,1.5,2.5,0.75,1.75,0,0.75
8003,8003,4.008,0.25,2,6,0,0.07,0.06,0.061,1.5,2.5,0.75,1.75,0,0.75
8004,8004,4.008,0.25,2,6,0,0.16,0.1,0.061,1.5,2.5,0.75,1.75,0,0.75
8005,8005,4.008,0.25,2,6,0,0.06,0.06,0.061,1.5,2.5,0.75,1.75,0,0.75
8006,8006,4.008,0.25,2,6,0,0.08,0.05,0.061,1.5,2.5,0.75,1.75,0,0.75
8007,8007,4.008,0.25,2,6,0,0,0.08,0.061,1.5,2.5,0.75,1.75,0,0.75
8008,8008,4.008,0.25,2,6,0,0.04,0.07,0.061,1.5,2.5,0.75,1.75,0,0.75
8009,8009,4.008,0.25,2,6,0,0.08,0.09,0.061,1.5,2.5,0.75,1.75,0,0.75
8010,8010,4.008,0.25,2,6,0,0.02,0.08,0.061,1.5,2.5,0.75,1.75,0,0.75
8011,8011,4.008,0.25,2,6,0,0.11,0.1,0.061,1.5,2.5,0.75,1.75,0,0.75
8012,8012,4.008,0.25,2,6,0,0.07,0.08,0.061,1.5,2.5,0.75,1.75,0,0.75
8013,8013,4.008,0.25,2,6,0,0.06,0.07,0.061,1.5,2.5,0.75,1.75,0,0.75
8014,8014,4.008,0.25,2,6,0,0.09,0.08,0.061,1.5,2.5,0.75,1.75,0,0.75
8015,8015,4.008,0.25,2,6,0,0.04,0.08,0.061,1.5,2.5,0.75,1.75,0,0.75
8016,8016,4.008,0.25,2,6,0,0.13,0.06,0.061,1.5,2.5,0.75,1.75,0,0.75
8017,8017,4.008,0.25,2,6,0,0.19,0.14,0.061,1.5,2.5,0.75,1.75,0,0.75
8018,8018,4.008,0.25,2,6,0,0.09,0.1,0.061,1.5,2.5,0.75,1.75,0,0.75
8020,8020,4.008,0.25,2,6,0,0.06,0.08,0.061,1.5,2.5,0.75,1.75,0,0.75
8021,8021,4.008,0.25,2,6,0,0.11,0.05,0.061,1.5,2.5,0.75,1.75,0,0.75
8022,8022,4.008,0.25,2,6,0,0.05,0.06,0.061,1.5,2.5,0.75,1.75,0,0.75
8023,8023,4.008,0.25,2,6,0,0.02,0.07,0.061,1.5,2.5,0.75,1.75,0,0.75
8024,8024,4.008,0.25,2,6,0,0.05,0.02,0.061,1.5,2.5,0.75,1.75,0,0.75
8025,8025,4.008,0.25,2,6,0,0.02,0.1,0.061,1.5,2.5,0.75,1.75,0,0.75
8026,8026,4.008,0.25,2,6,0,0.11,0.09,0.061,1.5,2.5,0.75,1.75,0,0.75
8027,8027,4.008,0.25,2,6,0,0.05,0.06,0.061,1.5,2.5,0.75,1.75,0,0.75
8028,8028,4.008,0.25,2,6,0,0.08,0.07,0.061,1.5,2.5,0.75,1.75,0,0.75
8029,8029,4.008,0.25,2,6,0,0.08,0.07,0.061,1.5,2.5,0.75,1.75,0,0.75
8030,8030,4.008,0.25,2,6,0,0.04,0.07,0.061,1.5,2.5,0.75,1.75,0,0.75
8031,8031,4.008,0.25,2,6,0,0.03,0.05,0.061,1.5,2.5,0.75,1.75,0,0.75
8032,8032,4.008,0.25,2,6,0,0.04,0.08,0.061,1.5,2.5,0.75,1.75,0,0.75
8033,8033,4.008,0.25,2,6,0,0.07,0.04,0.061,1.5,2.5,0.75,1.75,0,0.75
8034,8034,4.008,0.25,2,6,0,0.16,0.06,0.061,1.5,2.5,0.75,1.75,0,0.75
8035,8035,4.008,0.25,2,6,0,0.05,0.09,0.061,1.5,2.5,0.75,1.75,0,0.75
8036,8036,4.008,0.25,2,6,0,0.06,0.09,0.061,1.5,2.5,0.75,1.75,0,0.75
8039,8039,4.008,0.25,2,6,0,-0.08,-0.03,0.02,1.5,2.5,0.75,1.75,0,0.75
8040,8040,4.008,0.25,2,6,0,-0.07,-0.03,0.02,1.5,2.5,0.75,1.75,0,0.75
8041,8041,4.008,0.25,2,6,0,-0.06,-0.01,0.02,1.5,2.5,0.75,1.75,0,0.75
8042,8042,4.008,0.25,2,6,0,-0.05,-0.07,0.02,1.5,2.5,0.75,1.75,0,0.75
8044,8044,4.008,0.25,2,6,0,-0.07,-0.04,0.02,1.5,2.5,0.75,1.75,0,0.75
8045,8045,4.008,0.25,2,6,0,-0.05,-0.05,0.02,1.5,2.5,0.75,1.75,0,0.75
8046,8046,4.008,0.25,2,6,0,-0.05,-0.01,0.02,1.5,2.5,0.75,1.75,0,0.75
8047,8047,4.008,0.25,2,6,0,-0.06,-0.04,0.02,1.5,2.5,0.75,1.75,0,0.75
8048,8048,4.008,0.25,2,6,0,-0.06,0.02,0.02,1.5,2.5,0.75,1.75,0,0.75
8050,8050,4.008,0.25,2,6,0,-0.06,0,-1.95,1.5,2.5,0.75,1.75,0,0.75
8051,8051,4.008,0.25,2,6,0,-0.06,-0.01,-1.95,1.5,2.5,0.75,1.75,0,0.75
8052,8052,4.008,0.25,2,6,0,-0.06,-0.08,-1.95,1.5,2.5,0.75,1.75,0,0.75
8053,8053,4.008,0.25,2,6,0,-0.05,-0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8055,8055,4.008,0.25,2,6,0,-0.02,-0.06,-1.95,1.5,2.5,0.75,1.75,0,0.75
8056,8056,4.008,0.25,2,6,0,-0.04,-0.01,-1.95,1.5,2.5,0.75,1.75,0,0.75
8057,8057,4.008,0.25,2,6,0,-0.03,0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8058,8058,4.008,0.25,2,6,0,-0.05,0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8059,8059,4.008,0.25,2,6,0,-0.02,0.04,-1.95,1.5,2.5,0.75,1.75,0,0.75
8060,8060,4.008,0.25,2,6,0,-0.03,0,-1.95,1.5,2.5,0.75,1.75,0,0.75
8061,8061,4.008,0.25,2,6,0,-0.05,0.01,-1.95,1.5,2.5,0.75,1.75,0,0.75
8063,8063,4.008,0.25,2,6,0,-0.03,-0.06,-1.95,1.5,2.5,0.75,1.75,0,0.75
8064,8064,4.008,0.25,2,6,0,-0.03,0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8065,8065,4.008,0.25,2,6,0,-0.05,-0.05,-1.95,1.5,2.5,0.75,1.75,0,0.75
8067,8067,4.008,0.25,2,6,0,-0.05,-0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8068,8068,4.008,0.25,2,6,0,-0.05,0,-1.95,1.5,2.5,0.75,1.75,0,0.75
8069,8069,4.008,0.25,2,6,0,-0.08,-0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8070,8070,4.008,0.25,2,6,0,-0.04,0,-1.95,1.5,2.5,0.75,1.75,0,0.75
8071,8071,4.008,0.25,2,6,0,-0.06,-0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8073,8073,4.008,0.25,2,6,0,-0.03,-0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8074,8074,4.008,0.25,2,6,0,-0.04,0,-1.95,1.5,2.5,0.75,1.75,0,0.75
8075,8075,4.008,0.25,2,6,0,-0.06,-0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8076,8076,4.008,0.25,2,6,0,-0.06,-0.09,-1.95,1.5,2.5,0.75,1.75,0,0.75
8077,8077,4.008,0.25,2,6,0,-0.07,0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8078,8078,4.008,0.25,2,6,0,-0.03,-0.01,-1.95,1.5,2.5,0.75,1.75,0,0.75
8079,8079,4.008,0.25,2,6,0,-0.05,-0.01,-1.95,1.5,2.5,0.75,1.75,0,0.75
8080,8080,4.008,0.25,2,6,0,-0.06,-0.04,-1.95,1.5,2.5,0.75,1.75,0,0.75
8081,8081,4.008,0.25,2,6,0,-0.04,-0.04,-1.95,1.5,2.5,0.75,1.75,0,0.75
8082,8082,4.008,0.25,2,6,0,-0.05,-0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8083,8083,4.008,0.25,2,6,0,-0.06,-0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8084,8084,4.008,0.25,2,6,0,-0.05,-0.05,-1.95,1.5,2.5,0.75,1.75,0,0.75
8085,8087,4.008,0.25,2,6,0,-0.05,-0.05,-1.95,1.5,2.5,0.75,1.75,0,0.75
8085,8085,4.008,0.25,2,6,0,0.07,0.05,-1.95,1.5,2.5,0.75,1.75,0,0.75
8086,8086,4.008,0.25,2,6,0,0.03,0.09,-1.95,1.5,2.5,0.75,1.75,0,0.75
8087,8087,4.008,0.25,2,6,0,0.03,0.04,-1.95,1.5,2.5,0.75,1.75,0,0.75
8088,8088,4.008,0.25,2,6,0,-0.05,0.04,-1.95,1.5,2.5,0.75,1.75,0,0.75
8089,8089,4.008,0.25,2,6,0,-0.02,-0.01,-1.95,1.5,2.5,0.75,1.75,0,0.75
8090,8090,4.008,0.25,2,6,0,-0.03,-0.05,-1.95,1.5,2.5,0.75,1.75,0,0.75
8091,8091,4.008,0.25,2,6,0,-0.05,-0.06,-1.95,1.5,2.5,0.75,1.75,0,0.75
8092,8092,4.008,0.25,2,6,0,-0.03,-0.04,-1.95,1.5,2.5,0.75,1.75,0,0.75
8093,8093,4.008,0.25,2,6,0,-0.05,-0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8094,8094,4.008,0.25,2,6,0,-0.04,-0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8095,8095,4.008,0.25,2,6,0,-0.07,-0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8096,8096,4.008,0.25,2,6,0,-0.06,-0.01,-1.95,1.5,2.5,0.75,1.75,0,0.75
8097,8097,4.008,0.25,2,6,0,-0.06,-0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8098,8098,4.008,0.25,2,6,0,-0.06,-0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8099,8099,4.008,0.25,2,6,0,-0.04,-0.01,-1.95,1.5,2.5,0.75,1.75,0,0.75
8100,8100,4.008,0.25,2,6,0,-0.07,-0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8101,8101,4.008,0.25,2,6,0,-0.08,-0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8102,8102,4.008,0.25,2,6,0,-0.06,-0.04,-1.95,1.5,2.5,0.75,1.75,0,0.75
8103,8103,4.008,0.25,2,6,0,-0.06,0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8104,8104,4.008,0.25,2,6,0,-0.07,0.04,-1.95,1.5,2.5,0.75,1.75,0,0.75
8105,8105,4.008,0.25,2,6,0,-0.05,-0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8106,8106,4.008,0.25,2,6,0,-0.05,0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8107,8107,4.008,0.25,2,6,0,-0.04,-0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8108,8108,4.008,0.25,2,6,0,-0.08,-0.04,-1.95,1.5,2.5,0.75,1.75,0,0.75
8109,8109,4.008,0.25,2,6,0,-0.06,-0.07,-1.95,1.5,2.5,0.75,1.75,0,0.75
8110,8110,4.008,0.25,2,6,0,-0.08,0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8111,8111,4.008,0.25,2,6,0,-0.03,0.09,-1.95,1.5,2.5,0.75,1.75,0,0.75
8112,8112,4.008,0.25,2,6,0,0.01,0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8113,8113,4.008,0.25,2,6,0,0.03,0.06,-1.95,1.5,2.5,0.75,1.75,0,0.75
8116,8116,4.008,0.25,2,6,0,0.01,0.05,-1.95,1.5,2.5,0.75,1.75,0,0.75
8117,8117,4.008,0.25,2,6,0,0.05,0.04,-1.95,1.5,2.5,0.75,1.75,0,0.75
8117,8117,4.008,0.25,2,6,0,0.05,0.04,-1.95,1.5,2.5,0.75,1.75,0,0.75
8118,8118,4.008,0.25,2,6,0,0.03,0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8119,8119,4.008,0.25,2,6,0,0.01,-0.04,-1.95,1.5,2.5,0.75,1.75,0,0.75
8120,8120,4.008,0.25,2,6,0,0.06,0.09,-1.95,1.5,2.5,0.75,1.75,0,0.75
8121,8121,4.008,0.25,2,6,0,0.02,-0.04,-1.95,1.5,2.5,0.75,1.75,0,0.75
8122,8122,4.008,0.25,2,6,0,0.03,0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8123,8123,4.008,0.25,2,6,0,0.03,0,-1.95,1.5,2.5,0.75,1.75,0,0.75
8123,8123,4.008,0.25,2,6,0,0.03,0,-1.95,1.5,2.5,0.75,1.75,0,0.75
8124,8124,4.008,0.25,2,6,0,-0.02,0,-1.95,1.5,2.5,0.75,1.75,0,0.75
8125,8125,4.008,0.25,2,6,0,0.02,0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8126,8126,4.008,0.25,2,6,0,0.02,0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8127,8127,4.008,0.25,2,6,0,0.02,0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8128,8128,4.008,0.25,2,6,0,0.02,0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8129,8129,4.008,0.25,2,6,0,-0.02,0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8135,8135,4.008,0.25,2,6,0,0,0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8136,8136,4.008,0.25,2,6,0,0.05,-0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8137,8137,4.008,0.25,2,6,0,0.03,0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8138,8138,4.008,0.25,2,6,0,0.03,0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8140,8140,4.008,0.25,2,6,0,0.03,0,-1.95,1.5,2.5,0.75,1.75,0,0.75
8141,8141,4.008,0.25,2,6,0,-0.01,-0.05,-1.95,1.5,2.5,0.75,1.75,0,0.75
8142,8142,4.008,0.25,2,6,0,0.03,0,-1.95,1.5,2.5,0.75,1.75,0,0.75
8143,8143,4.008,0.25,2,6,0,0.03,0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8144,8144,4.008,0.25,2,6,0,0.05,0.01,-1.95,1.5,2.5,0.75,1.75,0,0.75
8145,8145,4.008,0.25,2,6,0,0.05,0.05,-1.95,1.5,2.5,0.75,1.75,0,0.75
8146,8146,4.008,0.25,2,6,0,0.04,0,-1.95,1.5,2.5,0.75,1.75,0,0.75
8147,8147,4.008,0.25,2,6,0,0,0,-1.95,1.5,2.5,0.75,1.75,0,0.75
8148,8148,4.008,0.25,2,6,0,0.03,0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8149,8149,4.008,0.25,2,6,0,0.04,0.04,-1.95,1.5,2.5,0.75,1.75,0,0.75
8150,8150,4.008,0.25,2,6,0,0.02,0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8152,8152,4.008,0.25,2,6,0,0.03,0,-1.95,1.5,2.5,0.75,1.75,0,0.75
8153,8153,4.008,0.25,2,6,0,0.02,-0.01,-1.95,1.5,2.5,0.75,1.75,0,0.75
8154,8154,4.008,0.25,2,6,0,0.02,0.05,-1.95,1.5,2.5,0.75,1.75,0,0.75
8156,8156,4.008,0.25,2,6,0,0.01,0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8157,8157,4.008,0.25,2,6,0,0.02,0.04,-1.95,1.5,2.5,0.75,1.75,0,0.75
8158,8158,4.008,0.25,2,6,0,0.01,0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8159,8159,4.008,0.25,2,6,0,0.03,0.04,-1.95,1.5,2.5,0.75,1.75,0,0.75
8160,8160,4.008,0.25,2,6,0,0.03,0.01,-1.95,1.5,2.5,0.75,1.75,0,0.75
8161,8164,4.008,0.25,2,6,0,0.03,0.01,-1.95,1.5,2.5,0.75,1.75,0,0.75
8161,8161,4.008,0.25,2,6,0,-0.1,0.17,-1.95,1.5,2.5,0.75,1.75,0,0.75
8162,8162,4.008,0.25,2,6,0,0.13,0.01,-1.95,1.5,2.5,0.75,1.75,0,0.75
8163,8163,4.008,0.25,2,6,0,0.08,0.11,-1.95,1.5,2.5,0.75,1.75,0,0.75
8164,8164,4.008,0.25,2,6,0,0.1,0.01,-1.95,1.5,2.5,0.75,1.75,0,0.75
8165,8165,4.008,0.25,2,6,0,0.04,0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8166,8166,4.008,0.25,2,6,0,0.05,-0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8167,8167,4.008,0.25,2,6,0,0.03,0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8168,8168,4.008,0.25,2,6,0,0.02,0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8169,8169,4.008,0.25,2,6,0,0.05,0,-1.95,1.5,2.5,0.75,1.75,0,0.75
8170,8170,4.008,0.25,2,6,0,0.04,0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8171,8171,4.008,0.25,2,6,0,0.05,0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8172,8172,4.008,0.25,2,6,0,0.05,0.04,-1.95,1.5,2.5,0.75,1.75,0,0.75
8173,8173,4.008,0.25,2,6,0,0.05,0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8174,8174,4.008,0.25,2,6,0,0.03,0.05,-1.95,1.5,2.5,0.75,1.75,0,0.75
8175,8175,4.008,0.25,2,6,0,0.02,0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8176,8176,4.008,0.25,2,6,0,0.04,0,-1.95,1.5,2.5,0.75,1.75,0,0.75
8177,8177,4.008,0.25,2,6,0,0.05,0.02,-1.95,1.5,2.5,0.75,1.75,0,0.75
8178,8178,4.008,0.25,2,6,0,0.04,0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8179,8179,4.008,0.25,2,6,0,0.01,-0.03,-1.95,1.5,2.5,0.75,1.75,0,0.75
8180,8180,4.008,0.25,2,6,0,0.01,0,-1.95,1.5,2.5,0.75,1.75,0,0.75
8181,8181,4.008,0.25,2,6,0,0.03,0.04,0.05,1.5,2.5,0.75,1.75,0,0.75
8182,8182,4.008,0.25,2,6,0,0.02,0.03,0.05,1.5,2.5,0.75,1.75,0,0.75
8183,8183,4.008,0.25,2,6,0,0.02,0.03,0.05,1.5,2.5,0.75,1.75,0,0.75
8184,8184,4.008,0.25,2,6,0,0.01,0.02,0.05,1.5,2.5,0.75,1.75,0,0.75
8185,8185,4.008,0.25,2,6,0,-0.04,0.01,0.05,1.5,2.5,0.75,1.75,0,0.75
8186,8186,4.008,0.25,2,6,0,0.02,-0.34,0.05,1.5,2.5,0.75,1.75,0,0.75
8187,8187,4.008,0.25,2,6,0,-0.01,-0.22,0.05,1.5,2.5,0.75,1.75,0,0.75
8188,8188,4.008,0.25,2,6,0,0.03,0.01,0.05,1.5,2.5,0.75,1.75,0,0.75
8189,8189,4.008,0.25,2,6,0,0,-0.24,0.05,1.5,2.5,0.75,1.75,0,0.75
8190,8190,4.008,0.25,2,6,0,0.06,0.28,0.05,1.5,2.5,0.75,1.75,0,0.75
8191,8191,4.008,0.25,2,6,0,0.07,0.12,0.05,1.5,2.5,0.75,1.75,0,0.75
8192,8192,4.008,0.25,2,6,0,0.07,-0.14,0.05,1.5,2.5,0.75,1.75,0,0.75
8193,8193,4.008,0.25,2,6,0,0.04,-0.02,0.05,1.5,2.5,0.75,1.75,0,0.75
8194,8194,4.008,0.25,2,6,0,0.13,0.12,0.05,1.5,2.5,0.75,1.75,0,0.75
8195,8195,4.008,0.25,2,6,0,0.1,-0.15,0.05,1.5,2.5,0.75,1.75,0,0.75
8196,8196,4.008,0.25,2,6,0,0.14,-0.08,0.05,1.5,2.5,0.75,1.75,0,0.75
8197,8197,4.008,0.25,2,6,0,0.12,0.1,0.05,1.5,2.5,0.75,1.75,0,0.75
8198,8198,4.008,0.25,2,6,0,0.07,0.04,0.05,1.5,2.5,0.75,1.75,0,0.75
8199,8199,4.008,0.25,2,6,0,-0.01,0.12,0.05,1.5,2.5,0.75,1.75,0,0.75
8200,8200,4.008,0.25,2,6,0,0.13,0.15,0.05,1.5,2.5,0.75,1.75,0,0.75
8201,8201,4.008,0.25,2,6,0,0.06,-0.31,0.05,1.5,2.5,0.75,1.75,0,0.75
8202,8202,4.008,0.25,2,6,0,0.07,-0.35,0.05,1.5,2.5,0.75,1.75,0,0.75
8203,8203,4.008,0.25,2,6,0,0.09,0.05,0.05,1.5,2.5,0.75,1.75,0,0.75
8204,8204,4.008,0.25,2,6,0,-0.04,-28.12,0.05,1.5,2.5,0.75,1.75,0,0.75
8205,8205,4.008,0.25,2,6,0,0.05,0.05,0.05,1.5,2.5,0.75,1.75,0,0.75
8206,8206,4.008,0.25,2,6,0,0.16,0.02,0.05,1.5,2.5,0.75,1.75,0,0.75
8207,8207,4.008,0.25,2,6,0,0.06,0.1,0.05,1.5,2.5,0.75,1.75,0,0.75
8208,8211,4.008,0.25,2,6,0,0.06,0.1,0.05,1.5,2.5,0.75,1.75,0,0.75
8209,8209,4.008,0.25,2,6,0,-0.02,-0.2,0.05,1.5,2.5,0.75,1.75,0,0.75
8210,8210,4.008,0.25,2,6,0,0.16,-0.16,0.05,1.5,2.5,0.75,1.75,0,0.75
8211,8211,4.008,0.25,2,6,0,0.17,-19.63,0.05,1.5,2.5,0.75,1.75,0,0.75
8212,8212,4.008,0.25,2,6,0,0.05,-0.14,0.05,1.5,2.5,0.75,1.75,0,0.75
