(current_cut)_Total_COIN_Triggers,(current_cut)_Total_HMS_EL-REAL_Triggers,(current_cut)_Total_SHMS_3/4_Triggers,Accepted_COIN_Triggers,Accepted_HMS_Triggers,Accepted_SHMS_Triggers,BCM2_Beam_Cut_Charge,BCM2_Beam_Cut_Current,BCM2_Charge,BCM2_Current,BCM_Cut_HMS_Run_Length,BCM_Cut_SHMS_Run_Length,Beam_Energy,COIN_CPULT,COIN_Trigger_Rate,EDTM_Accepted_Triggers,HMS_Angle,HMS_CPULT,HMS_Cal_ALL_Elec_Eff,HMS_Cal_COIN_Elec_Eff,HMS_Cal_SING_Elec_Eff,HMS_Cer_ALL_Elec_Eff,HMS_Cer_COIN_Elec_Eff,HMS_Cer_SING_Elec_Eff,HMS_EL-REAL_Trigger_Rate,HMS_Elec_ALL_TRACK_EFF,HMS_Elec_COIN_TRACK_EFF,HMS_Elec_SING_TRACK_EFF,HMS_Hodo_3_of_4_EFF,HMS_Hodo_4_of_4_EFF,HMS_Hodo_Plane_1,HMS_Hodo_Plane_2,HMS_Hodo_Plane_3,HMS_Hodo_Plane_4,HMS_Hodo_S1XY,HMS_Hodo_S2XY,HMS_Hodoscope_S1X_Rate,HMS_Hodoscope_S1X_Triggers,HMS_P_Central,HMS_Particle_Mass,HMS_Run_Length,Non_Scaler_EDTM_Live_Time,Non_Scaler_EDTM_Live_Time_Corr,Pre-Scaled_COIN_Triggers,Pre-Scaled_HMS_EL-REAL_Triggers,Pre-Scaled_SHMS_3/4_Triggers,Ps1_factor,Ps2_factor,Ps3_factor,Ps4_factor,Ps5_factor,Ps6_factor,Run_Number,SHMS_3/4_Trigger_Rate,SHMS_Aero_ALL_Prot_Eff,SHMS_Aero_COIN_Prot_Eff,SHMS_Aero_SING_Prot_Eff,SHMS_Angle,SHMS_CPULT,SHMS_HGC_ALL_Prot_Eff,SHMS_HGC_COIN_Prot_Eff,SHMS_HGC_SING_Prot_Eff,SHMS_Hadron_ALL_TRACK_EFF,SHMS_Hodo_3_of_4_EFF,SHMS_Hodo_4_of_4_EFF,SHMS_Hodo_Plane_1,SHMS_Hodo_Plane_2,SHMS_Hodo_Plane_3,SHMS_Hodo_Plane_4,SHMS_Hodo_S1XY,SHMS_Hodo_S2XY,SHMS_Hodoscope_S1X_Rate,SHMS_Hodoscope_S1X_Triggers,SHMS_P_Central,SHMS_Particle_Mass,SHMS_Prot_ALL_TRACK_EFF,SHMS_Prot_COIN_TRACK_EFF,SHMS_Prot_SING_TRACK_EFF,SHMS_Run_Length,Target_Mass_(amu),Total_COIN_Triggers,Total_HMS_EL-REAL_Triggers,Total_SHMS_3/4_Triggers,COIN_CPULT_ERROR,HMS_CPULT_ERROR,HMS_Cal_ALL_Elec_Eff_ERROR,HMS_Cal_COIN_Elec_Eff_ERROR,HMS_Cal_SING_Elec_Eff_ERROR,HMS_Cer_ALL_Elec_Eff_ERROR,HMS_Cer_COIN_Elec_Eff_ERROR,HMS_Cer_SING_Elec_Eff_ERROR,HMS_Elec_ALL_TRACK_EFF_ERROR,HMS_Elec_COIN_TRACK_EFF_ERROR,HMS_Elec_SING_TRACK_EFF_ERROR,Non_Scaler_EDTM_Live_Time_Corr_ERROR,Non_Scaler_EDTM_Live_Time_ERROR,SHMS_Aero_ALL_Prot_Eff_ERROR,SHMS_Aero_COIN_Prot_Eff_ERROR,SHMS_Aero_SING_Prot_Eff_ERROR,SHMS_CPULT_ERROR,SHMS_HGC_ALL_Prot_Eff_ERROR,SHMS_HGC_COIN_Prot_Eff_ERROR,SHMS_HGC_SING_Prot_Eff_ERROR,SHMS_Hadron_ALL_TRACK_EFF_ERROR,SHMS_Prot_ALL_TRACK_EFF_ERROR,SHMS_Prot_COIN_TRACK_EFF_ERROR,SHMS_Prot_SING_TRACK_EFF_ERROR
60776.0,469346.0,13067185.0,61926.0,470504.0,457873.0,229.61,66.595,229.622,64.496,3447.847,3445.845,7.941524,1.0001,0.018,35484.0,25.26,1.0,0.9936,0.998,0.9927,0.9967,0.9965,0.9968,0.136,0.9974,0.9976,0.9973,0.996936,0.742378,0.998824,0.997276,0.99164,0.751566,0.999997,0.997923,74.379,256448380.0,4.388,0.000511,3447.847,1.0001,1.0001,0.0,0.0,2178209.0,6.0,1.0,1.0,0.0,0.0,1.0,14587.0,3.792,0.4472,0.4606,0.3813,25.26,0.035,0.9771,0.9955,0.8799,0.8983,0.997619,0.919633,0.989826,0.984215,0.973,0.970182,0.999839,0.999195,135.432,466678114.0,4.388,0.938272,0.9971,0.9982,0.9926,3445.845,1.007276,60776.0,469346.0,13067185.0,0.0,0.0001,0.0002,0.0003,0.0002,0.0001,0.0004,0.0002,0.0001,0.0003,0.0002,0.0,0.0,0.003,0.0033,0.0071,0.0001,0.0013,0.0006,0.0072,0.0014,0.0005,0.0004,0.0018
18261.0,42571.0,11409063.0,20261.0,44604.0,195765.0,105.747,65.05,105.757,57.91,1625.64,1625.64,7.941524,1.0,0.011,18199.0,33.64,1.0,0.9887,0.9989,0.9856,0.995,0.9967,0.9945,0.026,0.9958,0.9969,0.9954,0.995491,0.720506,0.999187,0.996927,0.987105,0.732764,0.999998,0.996554,42.109,68453684.0,3.283,0.000511,1625.64,1.0,1.0,0.0,0.0,1630301.0,7.0,1.0,1.0,0.0,0.0,1.0,14590.0,7.018,0.4019,0.427,0.3699,19.27,0.0172,0.909,0.991,0.8043,0.814,0.996962,0.909688,0.987469,0.982301,0.966614,0.970223,0.999778,0.999006,220.798,358937787.0,5.512,0.938272,0.9936,0.9986,0.9868,1625.64,1.007276,18261.0,42571.0,11409063.0,0.0,0.0,0.0012,0.0008,0.0015,0.0008,0.0013,0.001,0.0008,0.0014,0.001,0.0,0.0,0.0088,0.0117,0.0133,0.0,0.0077,0.0034,0.0161,0.0035,0.0023,0.0014,0.0049
31454.0,74260.0,20096576.0,39507.0,82429.0,348623.0,185.961,66.45,185.984,51.569,2798.515,2798.515,7.941524,1.0,0.011,35941.0,33.64,0.9999,0.989,0.9968,0.9866,0.9943,0.9972,0.9935,0.027,0.9974,0.9971,0.9975,0.996122,0.722481,0.999002,0.998322,0.988204,0.733066,0.999998,0.996851,42.641,119330426.0,3.283,0.000511,2798.515,1.0,1.0,0.0,0.0,2872488.0,7.0,1.0,1.0,0.0,0.0,1.0,14592.0,7.181,0.395,0.431,0.3447,19.27,0.0173,0.9154,0.9941,0.805,0.8147,0.997926,0.924638,0.990284,0.976174,0.986072,0.970009,0.999769,0.999582,225.537,631168443.0,5.512,0.938272,0.992,0.9968,0.9849,2798.515,1.007276,31454.0,74260.0,20096576.0,0.0,0.0,0.0009,0.001,0.0011,0.0006,0.0009,0.0008,0.0005,0.001,0.0006,0.0,0.0,0.0067,0.0089,0.01,0.0,0.0058,0.0021,0.0128,0.0026,0.0019,0.0016,0.0042
39972.0,94888.0,25913719.0,40815.0,95755.0,439456.0,239.961,67.666,239.973,66.098,3546.244,3546.244,7.941524,1.0001,0.011,36182.0,33.64,1.0,0.9873,0.9978,0.9841,0.9951,0.9976,0.9944,0.027,0.9974,0.9983,0.9971,0.99568,0.729054,0.998798,0.997426,0.98717,0.741327,0.999997,0.996681,43.746,155132389.0,3.283,0.000511,3546.244,1.0001,1.0001,0.0,0.0,3702252.0,7.0,1.0,1.0,0.0,0.0,1.0,14593.0,7.307,0.3949,0.4275,0.3498,19.27,0.017,0.8966,0.9914,0.7719,0.8134,0.997857,0.924105,0.988643,0.983563,0.97931,0.970418,0.999813,0.999388,229.516,813920125.0,5.512,0.938272,0.9952,0.9981,0.9905,3546.244,1.007276,39972.0,94888.0,25913719.0,0.0,0.0,0.0008,0.0007,0.0011,0.0005,0.0008,0.0006,0.0004,0.0007,0.0005,0.0,0.0,0.0058,0.0078,0.0088,0.0,0.0055,0.0022,0.0115,0.0023,0.0013,0.0011,0.003
30457.0,72573.0,19719223.0,39315.0,81572.0,342624.0,182.464,67.341,182.49,50.716,2709.572,2709.518,7.941524,1.0001,0.011,35859.0,33.64,1.0,0.989,0.998,0.9864,0.9955,0.998,0.9947,0.027,0.9966,0.9978,0.9962,0.995988,0.734404,0.998905,0.997576,0.987805,0.746094,0.999997,0.996904,43.522,117926618.0,3.283,0.000511,2709.572,1.0001,1.0001,0.0,0.0,2818639.0,7.0,1.0,1.0,0.0,0.0,1.0,14594.0,7.278,0.4019,0.4362,0.3549,19.27,0.0174,0.9054,0.994,0.7905,0.8122,0.997301,0.914575,0.989139,0.98317,0.970425,0.969106,0.999817,0.999086,228.292,618562333.0,5.512,0.938272,0.9947,0.9968,0.9916,2709.518,1.007276,30457.0,72573.0,19719223.0,0.0,0.0,0.0009,0.0008,0.0011,0.0006,0.0008,0.0007,0.0006,0.0009,0.0007,0.0,0.0,0.0067,0.009,0.01,0.0,0.006,0.0021,0.0126,0.0027,0.0016,0.0016,0.0032
22487.0,53038.0,14469530.0,38555.0,69357.0,261173.0,133.877,66.93,133.903,37.089,2000.237,1998.217,7.941524,1.0001,0.011,35981.0,33.64,1.0,0.9881,0.9978,0.9851,0.9952,0.9987,0.9942,0.027,0.9983,0.999,0.9981,0.995464,0.729918,0.999036,0.997162,0.986261,0.742908,0.999997,0.996468,43.374,86759229.0,3.283,0.000511,2000.237,1.0002,1.0002,0.0,0.0,2069893.0,7.0,1.0,1.0,0.0,0.0,1.0,14595.0,7.241,0.3975,0.4207,0.3623,19.27,0.018,0.9108,0.9885,0.8076,0.8158,0.996573,0.904569,0.982949,0.983431,0.970334,0.964375,0.999717,0.998943,227.12,453835565.0,5.512,0.938272,0.996,0.9977,0.9935,1998.217,1.007276,22487.0,53038.0,14469530.0,0.0,0.0,0.0011,0.001,0.0014,0.0007,0.0007,0.0009,0.0005,0.0007,0.0006,0.0,0.0,0.0079,0.0104,0.0121,0.0,0.0069,0.0034,0.0148,0.0031,0.0016,0.0016,0.0033
18364.0,43150.0,11719612.0,35761.0,60869.0,216099.0,108.218,66.035,108.266,31.991,1638.783,1638.783,7.941524,1.0001,0.011,33728.0,33.64,1.0,0.9888,0.9984,0.986,0.996,0.9973,0.9956,0.026,0.9974,0.9956,0.9981,0.995087,0.714486,0.998538,0.99726,0.986275,0.727483,0.999996,0.99626,42.322,69356727.0,3.283,0.000511,1638.783,1.0001,1.0001,0.0,0.0,1677552.0,7.0,1.0,1.0,0.0,0.0,1.0,14597.0,7.151,0.3973,0.4304,0.355,19.27,0.0184,0.9038,0.9961,0.7859,0.8123,0.998028,0.925637,0.9925,0.986602,0.968504,0.976038,0.9999,0.999245,224.331,367629208.0,5.512,0.938272,0.9968,1.0,0.9925,1638.783,1.007276,18364.0,43150.0,11719612.0,0.0,0.0,0.0012,0.001,0.0015,0.0007,0.0012,0.0009,0.0006,0.0017,0.0006,0.0,0.0,0.0087,0.0117,0.013,0.0,0.0079,0.0022,0.0166,0.0035,0.0016,0.0,0.0037
36447.0,85922.0,23380009.0,40686.0,90214.0,400302.0,216.336,66.753,216.35,59.01,3240.847,3240.847,7.941524,1.0,0.011,36535.0,33.64,1.0,0.9891,0.9989,0.9862,0.9955,0.9978,0.9949,0.027,0.9981,0.9972,0.9984,0.996142,0.734876,0.999128,0.998641,0.987092,0.746148,0.999999,0.996723,42.712,138423438.0,3.283,0.000511,3240.847,1.0,1.0,0.0,0.0,3340845.0,7.0,1.0,1.0,0.0,0.0,1.0,14598.0,7.214,0.4094,0.4321,0.3804,19.27,0.0171,0.9131,0.9917,0.8133,0.8102,0.996834,0.908598,0.987294,0.976812,0.969057,0.972222,0.999705,0.99914,227.132,736100513.0,5.512,0.938272,0.9943,0.9986,0.9882,3240.847,1.007276,36447.0,85922.0,23380009.0,0.0,0.0,0.0008,0.0005,0.001,0.0005,0.0008,0.0006,0.0004,0.0009,0.0004,0.0,0.0,0.0062,0.0082,0.0094,0.0,0.0053,0.0023,0.011,0.0025,0.0015,0.001,0.0034
19799.0,46266.0,12445588.0,20921.0,47403.0,212319.0,115.309,65.444,115.322,61.527,1761.946,1761.946,7.941524,1.0,0.011,18680.0,33.64,1.0,0.9874,0.997,0.9846,0.9955,0.9975,0.995,0.026,0.9979,0.9977,0.998,0.996744,0.728294,0.999016,0.998684,0.989947,0.737385,0.999999,0.99736,42.108,74192170.0,3.283,0.000511,1761.946,1.0001,1.0001,0.0,0.0,1778291.0,7.0,1.0,1.0,0.0,0.0,1.0,14599.0,7.064,0.4081,0.4432,0.3563,19.27,0.0171,0.9123,0.9932,0.7984,0.8126,0.997304,0.912447,0.993111,0.985447,0.964817,0.966343,0.9999,0.998816,222.891,392721260.0,5.512,0.938272,0.994,0.9964,0.99,1761.946,1.007276,19799.0,46266.0,12445588.0,0.0,0.0,0.0012,0.0012,0.0015,0.0007,0.0011,0.0009,0.0006,0.0011,0.0006,0.0,0.0,0.0084,0.0111,0.0126,0.0,0.0072,0.0028,0.0159,0.0033,0.0021,0.0021,0.0044
9483.0,14654.0,1195794.0,9790.0,14962.0,28053.0,35.52,37.464,35.521,36.283,948.118,948.118,7.941524,1.0,0.01,9756.0,33.64,0.9999,0.9846,1.0,0.9843,0.9793,1.0,0.979,0.015,0.9988,1.0,0.9988,0.996783,0.736074,0.999462,0.998914,0.989022,0.745455,0.999999,0.997206,10.022,9502292.0,3.283,0.000511,948.118,1.0,1.0,0.0,0.0,170883.0,7.0,1.0,1.0,0.0,0.0,1.0,14600.0,1.261,0.3987,0.4545,0.3943,19.27,0.0235,0.9302,1.0,0.9244,0.819,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,51.529,48855367.0,5.512,0.938272,1.0,1.0,1.0,948.118,1.007276,9483.0,14654.0,1195794.0,0.0,0.0001,0.0037,0.0,0.0038,0.0043,0.0,0.0043,0.0012,0.0,0.0012,0.0,0.0,0.0282,0.1062,0.0293,0.0001,0.0224,0.0,0.0242,0.0104,0.0,0.0,0.0
26374.0,150817.0,5907419.0,41048.0,166071.0,388443.0,74.284,32.445,74.604,19.837,2289.522,2289.512,10.546755,1.0001,0.012,37480.0,21.655,1.0,0.9842,0.9973,0.9831,0.9973,0.9925,0.9977,0.066,0.9959,0.9969,0.9959,0.997544,0.784202,0.99899,0.998073,0.991118,0.793559,0.999998,0.998166,48.048,110007150.0,5.878,0.000511,2289.522,1.0001,1.0001,0.0,0.0,1188120.0,5.0,1.0,1.0,0.0,0.0,1.0,14986.0,2.58,0.3763,0.4252,0.3215,23.11,0.0654,0.876,0.9923,0.7459,0.7806,0.996995,0.911528,0.98449,0.976848,0.971163,0.975976,0.999641,0.999307,92.637,212094123.0,5.53,0.938272,0.9875,0.9927,0.9765,2289.512,1.007276,26374.0,150817.0,5907419.0,0.0,0.0001,0.0006,0.001,0.0007,0.0003,0.0016,0.0003,0.0004,0.0011,0.0004,0.0,0.0,0.0068,0.0095,0.0095,0.0001,0.007,0.0026,0.0135,0.0026,0.0028,0.0026,0.0067
29517.0,177738.0,7054243.0,45943.0,194606.0,460395.0,88.493,34.898,88.743,21.226,2535.773,2533.772,10.546755,1.0001,0.012,41666.0,21.655,1.0,0.9845,0.9965,0.9835,0.9971,0.9951,0.9973,0.07,0.9956,0.9955,0.9956,0.997705,0.788495,0.999026,0.997649,0.992079,0.79744,0.999998,0.998396,51.683,131055659.0,5.878,0.000511,2535.773,1.0001,1.0001,0.0,0.0,1416708.0,5.0,1.0,1.0,0.0,0.0,1.0,14987.0,2.784,0.3799,0.4348,0.3193,23.11,0.065,0.8774,0.9951,0.7451,0.7861,0.996902,0.909661,0.986699,0.977332,0.968823,0.973662,0.999698,0.999179,99.625,252426733.0,5.53,0.938272,0.9958,0.9985,0.99,2533.772,1.007276,29517.0,177738.0,7054243.0,0.0,0.0001,0.0006,0.001,0.0006,0.0003,0.0012,0.0003,0.0004,0.0012,0.0004,0.0,0.0,0.0062,0.0087,0.0086,0.0001,0.0063,0.0019,0.0123,0.0023,0.0015,0.0011,0.0041
33998.0,210234.0,8352485.0,40581.0,217157.0,531240.0,104.768,36.06,104.975,29.424,2905.386,2907.397,10.546755,1.0,0.012,35554.0,21.655,1.0,0.9848,0.9971,0.9839,0.9974,0.9959,0.9975,0.072,0.9971,0.9981,0.997,0.997615,0.782222,0.998887,0.997747,0.992025,0.791172,0.999997,0.998335,53.607,155747696.0,5.878,0.000511,2905.386,1.0,1.0,0.0,0.0,1674367.0,5.0,1.0,1.0,0.0,0.0,1.0,14988.0,2.873,0.371,0.4216,0.3141,23.11,0.0635,0.8755,0.9957,0.7427,0.785,0.995977,0.897159,0.986775,0.971664,0.966425,0.968204,0.999625,0.998932,102.712,298625460.0,5.53,0.938272,0.9951,0.9961,0.993,2907.397,1.007276,33998.0,210234.0,8352485.0,0.0,0.0001,0.0005,0.0008,0.0006,0.0002,0.001,0.0002,0.0003,0.0007,0.0003,0.0,0.0,0.0056,0.0079,0.0079,0.0001,0.0059,0.0016,0.0114,0.0022,0.0015,0.0016,0.0031
13238.0,80687.0,3204237.0,36856.0,104698.0,225304.0,40.191,35.754,40.432,11.572,1124.109,1124.109,10.546755,1.0,0.012,34820.0,21.655,0.9999,0.9848,0.9988,0.9836,0.997,0.997,0.997,0.072,0.9961,1.0,0.9957,0.997723,0.784071,0.99818,0.998019,0.992906,0.792682,0.999996,0.998529,52.937,59507031.0,5.878,0.000511,1124.109,1.0001,1.0001,0.0,0.0,647407.0,5.0,1.0,1.0,0.0,0.0,1.0,14989.0,2.85,0.3731,0.4172,0.3183,23.11,0.0696,0.8851,0.9955,0.7491,0.7901,0.995708,0.892942,0.986335,0.972028,0.957006,0.973207,0.999618,0.998848,101.756,114385172.0,5.53,0.938272,0.9919,0.995,0.9847,1124.109,1.007276,13238.0,80687.0,3204237.0,0.0,0.0001,0.0008,0.0008,0.0009,0.0004,0.0013,0.0004,0.0005,0.0,0.0005,0.0,0.0,0.0091,0.0124,0.0131,0.0001,0.0092,0.0026,0.0187,0.0034,0.003,0.0029,0.0076
37570.0,239709.0,9638877.0,42781.0,245230.0,608889.0,120.699,38.025,120.901,32.735,3174.213,3172.128,10.546755,1.0003,0.012,36818.0,21.655,1.0,0.9856,0.9963,0.9847,0.9973,0.9949,0.9975,0.076,0.9935,0.9924,0.9936,0.997518,0.783587,0.9993,0.997566,0.991226,0.793007,0.999998,0.998184,56.536,179457513.0,5.878,0.000511,3174.213,1.0004,1.0004,0.0,0.0,1931420.0,5.0,1.0,1.0,0.0,0.0,1.0,14991.0,3.039,0.3725,0.4175,0.3196,23.11,0.0631,0.8711,0.9942,0.7323,0.7857,0.99687,0.908533,0.990174,0.974988,0.971623,0.968572,0.999754,0.999108,108.36,343731498.0,5.53,0.938272,0.9916,0.9961,0.9812,3172.128,1.007276,37570.0,239709.0,9638877.0,0.0,0.0001,0.0005,0.0009,0.0005,0.0002,0.001,0.0002,0.0004,0.0013,0.0004,0.0,0.0,0.0053,0.0073,0.0075,0.0001,0.0056,0.0017,0.0108,0.002,0.0018,0.0015,0.0048
12077.0,71274.0,2814078.0,20585.0,80008.0,185931.0,35.356,34.165,35.482,18.788,1034.84,1034.851,10.546755,1.0002,0.012,18821.0,21.655,1.0,0.9857,0.9986,0.9846,0.9974,0.9952,0.9976,0.069,0.9909,0.9868,0.9913,0.997515,0.781936,0.999091,0.9979,0.991183,0.791271,0.999998,0.99816,50.985,52760993.0,5.878,0.000511,1034.84,1.0001,1.0001,0.0,0.0,565734.0,5.0,1.0,1.0,0.0,0.0,1.0,14992.0,2.719,0.3738,0.4032,0.3386,23.11,0.0657,0.8654,0.9946,0.7297,0.7805,0.995649,0.891646,0.991453,0.962462,0.9631,0.970209,0.999679,0.998901,97.336,100727892.0,5.53,0.938272,0.9873,0.9943,0.9732,1034.851,1.007276,12077.0,71274.0,2814078.0,0.0,0.0001,0.0009,0.001,0.0009,0.0004,0.0018,0.0004,0.0008,0.0032,0.0008,0.0,0.0,0.0097,0.0133,0.014,0.0001,0.0104,0.0031,0.0193,0.0037,0.004,0.0033,0.01
16918.0,45150.0,1314230.0,20691.0,49056.0,1320744.0,48.977,28.93,49.078,23.822,1692.932,1682.19,10.546755,1.0005,0.01,20541.0,21.655,1.0004,0.9501,0.9897,0.9498,0.9978,0.9896,0.9979,0.027,0.9959,1.0,0.9958,0.997519,0.781633,0.999299,0.998065,0.990841,0.790942,0.999999,0.998085,16.534,27991174.0,5.878,0.000511,1692.932,1.0006,1.0006,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,14993.0,0.781,0.364,0.3462,0.3641,23.11,0.9998,0.8669,1.0,0.8664,0.798,0.995151,0.854526,1.0,1.0,0.896552,0.953125,1.0,0.995151,33.357,56112454.0,5.53,0.938272,0.9931,1.0,0.9931,1682.19,1.007276,16918.0,45150.0,1314230.0,0.0,0.0,0.0022,0.0103,0.0022,0.0005,0.0104,0.0005,0.0007,0.0,0.0007,0.0,0.0,0.0037,0.0539,0.0037,0.0,0.004,0.0,0.0041,0.0013,0.001,0.0,0.001
40762.0,835839.0,3484639.0,47953.0,207181.0,251287.0,81.189,66.23,81.255,41.833,1225.858,1227.856,8.482858,1.0005,0.033,19404.0,19.56,0.2457,0.9946,0.9981,0.9929,0.9954,0.9955,0.9954,0.681,0.9971,0.9977,0.9968,0.997677,0.807088,0.997932,0.996508,0.993003,0.817314,0.999993,0.998722,111.316,136458033.0,5.587,0.000511,1225.858,1.0007,1.0007,0.0,281082.0,698720.0,5.0,1.0,1.0,3.0,0.0,1.0,16162.0,2.838,0.4931,0.5003,0.4449,30.02,0.0719,0.9848,0.9951,0.9153,0.9371,0.996569,0.902555,0.988075,0.98092,0.974242,0.955835,0.999772,0.998862,98.629,121102421.0,3.731,0.938272,0.9942,0.9942,0.994,1227.856,1.007276,40762.0,835839.0,3484639.0,0.0,0.0001,0.0003,0.0003,0.0004,0.0002,0.0004,0.0003,0.0002,0.0003,0.0003,0.0,0.0,0.003,0.0032,0.0082,0.0001,0.001,0.0006,0.0066,0.0012,0.0007,0.0007,0.0017
22447.0,472260.0,1967646.0,23652.0,113731.0,138405.0,46.049,72.442,46.063,60.916,635.661,635.661,8.482858,1.0001,0.035,7534.0,19.56,0.2402,0.9943,0.9987,0.9923,0.9951,0.9941,0.9956,0.743,0.9966,0.9965,0.9966,0.997474,0.801869,0.998274,0.995459,0.992954,0.812645,0.999992,0.99868,123.059,78223509.0,5.587,0.000511,635.661,0.9998,0.9998,0.0,157842.0,393859.0,5.0,1.0,1.0,3.0,0.0,1.0,16164.0,3.095,0.4911,0.4993,0.439,30.02,0.0703,0.9842,0.9948,0.9137,0.9336,0.996956,0.907435,0.991576,0.983182,0.970577,0.959016,0.999858,0.998794,107.47,68314636.0,3.731,0.938272,0.9938,0.9937,0.9941,635.661,1.007276,22447.0,472260.0,1967646.0,0.0,0.0002,0.0004,0.0003,0.0005,0.0003,0.0007,0.0004,0.0003,0.0005,0.0004,0.0001,0.0001,0.004,0.0043,0.0109,0.0002,0.0014,0.0009,0.0089,0.0017,0.0009,0.001,0.0022
7554.0,93466.0,543596.0,7652.0,93569.0,114963.0,27.961,39.69,27.962,39.143,704.474,704.474,8.482858,1.0,0.011,7119.0,19.56,1.0,0.9826,0.9922,0.9824,0.9968,0.9948,0.9968,0.133,0.9973,1.0,0.9973,0.998525,0.81552,0.9992,0.998739,0.99381,0.822294,0.999999,0.9989,27.405,19306318.0,5.587,0.000511,704.474,1.0,1.0,0.0,0.0,181237.0,3.0,1.0,1.0,0.0,0.0,1.0,16165.0,0.772,0.5138,0.5,0.5145,30.02,0.2114,0.9815,0.9888,0.9811,0.9414,0.996654,0.899086,0.995434,0.985,0.967532,0.947735,0.999932,0.998303,26.855,18918535.0,3.731,0.938272,0.994,1.0,0.9938,704.474,1.007276,7554.0,93466.0,543596.0,0.0,0.0006,0.0007,0.0045,0.0007,0.0003,0.0037,0.0003,0.0003,0.0,0.0003,0.0,0.0,0.0059,0.0266,0.0061,0.0006,0.0022,0.0079,0.0023,0.002,0.0012,0.0,0.0012
42159.0,718389.0,5376419.0,43971.0,269419.0,206496.0,113.791,73.304,113.812,65.675,1552.324,1552.324,8.482858,1.0002,0.027,17271.0,20.905,0.3741,0.9936,0.9978,0.9923,0.9959,0.994,0.9965,0.463,0.997,0.9971,0.9969,0.997795,0.803861,0.998423,0.996531,0.993363,0.813332,0.999995,0.998761,111.899,173703548.0,5.321,0.000511,1552.324,1.0001,1.0001,0.0,360129.0,896475.0,6.0,1.0,1.0,2.0,0.0,1.0,16167.0,3.463,0.4802,0.4861,0.4217,28.355,0.0384,0.9844,0.9957,0.8772,0.9375,0.996621,0.903898,0.987985,0.980885,0.972854,0.958745,0.99977,0.99888,122.767,190574328.0,3.996,0.938272,0.9938,0.9935,0.9961,1552.324,1.007276,42159.0,718389.0,5376419.0,0.0,0.0001,0.0003,0.0003,0.0003,0.0002,0.0005,0.0002,0.0002,0.0004,0.0002,0.0,0.0,0.0032,0.0033,0.0102,0.0001,0.0011,0.0006,0.0098,0.0013,0.0007,0.0008,0.0018
9310.0,160675.0,1205539.0,9654.0,60068.0,46154.0,25.516,74.942,25.52,68.478,340.483,338.472,8.482858,1.0001,0.028,3713.0,20.905,0.3729,0.9931,0.9987,0.9914,0.9957,0.9947,0.996,0.475,0.9969,0.9971,0.9969,0.997352,0.801982,0.99817,0.995963,0.991867,0.813324,0.999993,0.998482,114.7,39053276.0,5.321,0.000511,340.483,1.0,1.0,0.0,80532.0,201052.0,6.0,1.0,1.0,2.0,0.0,1.0,16168.0,3.562,0.476,0.4827,0.412,28.355,0.0383,0.9868,0.9975,0.8802,0.9356,0.996407,0.899253,0.991221,0.980121,0.971223,0.953044,0.999825,0.998649,126.26,42735511.0,3.996,0.938272,0.9941,0.9938,0.9962,338.472,1.007276,9310.0,160675.0,1205539.0,0.0,0.0002,0.0006,0.0005,0.0007,0.0004,0.001,0.0005,0.0004,0.0008,0.0005,0.0,0.0,0.0067,0.0071,0.0216,0.0002,0.0022,0.001,0.0209,0.0029,0.0015,0.0017,0.0038
6537.0,52841.0,479447.0,7012.0,53335.0,101700.0,24.162,38.454,24.174,35.76,628.342,628.342,8.482858,1.0,0.01,6737.0,20.905,1.0,0.9807,0.9896,0.9806,0.998,1.0,0.998,0.084,0.9967,1.0,0.9966,0.998499,0.806312,0.99946,0.998517,0.994051,0.812781,0.999999,0.998886,24.277,15254152.0,5.321,0.000511,628.342,1.0,1.0,0.0,0.0,160063.0,3.0,1.0,1.0,0.0,0.0,1.0,16170.0,0.763,0.4733,0.5,0.4721,28.355,0.2118,0.974,1.0,0.9729,0.9162,0.995153,0.883971,0.990476,0.977528,0.961039,0.95,0.999786,0.998052,28.96,18197002.0,3.996,0.938272,0.9964,0.9892,0.9967,628.342,1.007276,6537.0,52841.0,479447.0,0.0,0.0006,0.001,0.0073,0.0011,0.0003,0.0,0.0003,0.0005,0.0,0.0005,0.0,0.0,0.0072,0.0369,0.0073,0.0006,0.0033,0.0,0.0034,0.0027,0.0011,0.0107,0.0011
