(current_cut)_Total_COIN_Triggers,(current_cut)_Total_HMS_EL-REAL_Triggers,(current_cut)_Total_SHMS_3/4_Triggers,Accepted_COIN_Triggers,Accepted_HMS_Triggers,Accepted_SHMS_Triggers,BCM1_Beam_Cut_Charge,BCM1_Beam_Cut_Current,BCM1_Charge,BCM1_Current,BCM_Cut_HMS_Run_Length,BCM_Cut_SHMS_Run_Length,Beam_Energy,COIN_CPULT,COIN_CPULT_ERROR,COIN_Trigger_Rate,EDTM_Accepted_Triggers,HMS_Angle,HMS_CPULT,HMS_CPULT_ERROR,HMS_Cal_ALL_Elec_Eff,HMS_Cal_ALL_Elec_Eff_ERROR,HMS_Cal_COIN_Elec_Eff,HMS_Cal_COIN_Elec_Eff_ERROR,HMS_Cal_SING_Elec_Eff,HMS_Cal_SING_Elec_Eff_ERROR,HMS_Cer_ALL_Elec_Eff,HMS_Cer_ALL_Elec_Eff_ERROR,HMS_Cer_COIN_Elec_Eff,HMS_Cer_COIN_Elec_Eff_ERROR,HMS_Cer_SING_Elec_Eff,HMS_Cer_SING_Elec_Eff_ERROR,HMS_EL-REAL_Trigger_Rate,HMS_Elec_ALL_TRACK_EFF,HMS_Elec_ALL_TRACK_EFF_ERROR,HMS_Elec_COIN_TRACK_EFF,HMS_Elec_COIN_TRACK_EFF_ERROR,HMS_Elec_SING_TRACK_EFF,HMS_Elec_SING_TRACK_EFF_ERROR,HMS_Hodo_3_of_4_EFF,HMS_Hodo_4_of_4_EFF,HMS_Hodo_Plane_1,HMS_Hodo_Plane_2,HMS_Hodo_Plane_3,HMS_Hodo_Plane_4,HMS_Hodo_S1XY,HMS_Hodo_S2XY,HMS_Hodoscope_S1X_Rate,HMS_Hodoscope_S1X_Triggers,HMS_P_Central,HMS_Particle_Mass,HMS_Run_Length,Non_Scaler_EDTM_Live_Time,Non_Scaler_EDTM_Live_Time_Corr,Non_Scaler_EDTM_Live_Time_Corr_ERROR,Non_Scaler_EDTM_Live_Time_ERROR,Pre-Scaled_COIN_Triggers,Pre-Scaled_HMS_EL-REAL_Triggers,Pre-Scaled_SHMS_3/4_Triggers,Ps1_factor,Ps2_factor,Ps3_factor,Ps4_factor,Ps5_factor,Ps6_factor,Run_Number,SHMS_3/4_Trigger_Rate,SHMS_Aero_ALL_Pion_Eff,SHMS_Aero_ALL_Pion_Eff_ERROR,SHMS_Aero_COIN_Pion_Eff,SHMS_Aero_COIN_Pion_Eff_ERROR,SHMS_Aero_SING_Pion_Eff,SHMS_Aero_SING_Pion_Eff_ERROR,SHMS_Angle,SHMS_CPULT,SHMS_CPULT_ERROR,SHMS_HGC_ALL_Pion_Eff,SHMS_HGC_ALL_Pion_Eff_ERROR,SHMS_HGC_COIN_Pion_Eff,SHMS_HGC_COIN_Pion_Eff_ERROR,SHMS_HGC_SING_Pion_Eff,SHMS_HGC_SING_Pion_Eff_ERROR,SHMS_Hadron_ALL_TRACK_EFF,SHMS_Hadron_ALL_TRACK_EFF_ERROR,SHMS_Hodo_3_of_4_EFF,SHMS_Hodo_4_of_4_EFF,SHMS_Hodo_Plane_1,SHMS_Hodo_Plane_2,SHMS_Hodo_Plane_3,SHMS_Hodo_Plane_4,SHMS_Hodo_S1XY,SHMS_Hodo_S2XY,SHMS_Hodoscope_S1X_Rate,SHMS_Hodoscope_S1X_Triggers,SHMS_P_Central,SHMS_Particle_Mass,SHMS_Pion_ALL_TRACK_EFF,SHMS_Pion_ALL_TRACK_EFF_ERROR,SHMS_Pion_COIN_TRACK_EFF,SHMS_Pion_COIN_TRACK_EFF_ERROR,SHMS_Pion_SING_TRACK_EFF,SHMS_Pion_SING_TRACK_EFF_ERROR,SHMS_Prot_ALL_TRACK_EFF,SHMS_Prot_ALL_TRACK_EFF_ERROR,SHMS_Prot_COIN_TRACK_EFF,SHMS_Prot_COIN_TRACK_EFF_ERROR,SHMS_Prot_SING_TRACK_EFF,SHMS_Prot_SING_TRACK_EFF_ERROR,SHMS_Run_Length,Target_Mass_(amu),Total_COIN_Triggers,Total_HMS_EL-REAL_Triggers,Total_SHMS_3/4_Triggers
178857.0,7444379.0,274748588.0,179419.0,994927.0,1432441.0,27.083000000000002,23.904,27.083000000000002,23.904,1132.999,1130.999,9.172705,1.0031,0.0,0.158,11187.0,16.69,0.1336,0.0,0.9928,0.0001,0.9937,0.0003,0.9928,0.0001,0.9811,0.0002,0.9847,0.0004,0.9805,0.0002,6.5820000000000025,0.9976,0.0001,0.9975,0.0002,0.9976,0.0001,0.997719,0.795237,0.9988020000000001,0.9981629999999999,0.991455,0.804531,0.9999979999999999,0.9983299999999999,69.546,78794999.0,3.87,0.0005110000000000001,1132.999,0.9925,0.9925,0.0008,0.0008,178857.0,827153.0,1069061.0,257.0,1.0,1.0,9.0,1.0,1.0,12246.0,242.926,0.9677,0.0005,0.9738,0.0012,0.9731,0.0005,15.445,0.0052,0.0,0.2875,0.0007,0.3182,0.002,0.2833,0.0008,0.9938,0.0001,0.9948239999999999,0.854092,0.991664,0.986683,0.977672,0.8928309999999999,0.9998889999999999,0.997607,422.11199999999997,477408252.0,2.8,0.13957,0.9952,0.0002,0.9917,0.0008,0.9959,0.0002,0.992,0.0003,0.9884,0.0008,0.9928,0.0003,1130.999,1.007276,178857.0,7444379.0,274748588.0
157136.0,6494403.0,239449017.0,157125.0,866496.0,1245398.0,23.544,20.807,23.544,20.807,1131.555,1131.555,9.172705,0.9999,0.0,0.139,11165.0,16.69,0.1334,0.0,0.9929,0.0001,0.9932,0.0003,0.993,0.0001,0.9813,0.0002,0.9848,0.0004,0.9807,0.0002,5.739,0.9977,0.0001,0.9973,0.0002,0.9978,0.0001,0.997682,0.7903680000000001,0.998779,0.998243,0.9915,0.799524,0.999998,0.998296,60.621,68596551.0,3.87,0.0005110000000000001,1131.555,0.9902,0.9902,0.0009,0.0009,157136.0,721600.0,931708.0,257.0,1.0,1.0,9.0,1.0,1.0,12247.0,211.611,0.9684,0.0005,0.9728,0.0013,0.9738,0.0006,15.445,0.0052,0.0,0.28800000000000003,0.0008,0.3207,0.0022,0.2834,0.0009,0.9935,0.0001,0.994762,0.853987,0.991394,0.986625,0.977364,0.893299,0.999885,0.997585,368.0,416412738.0,2.8,0.13957,0.9951,0.0003,0.992,0.0009,0.9959,0.0003,0.9914,0.0003,0.989,0.0009,0.9923,0.0003,1131.555,1.007276,157136.0,6494403.0,239449017.0
210957.0,8804429.0,324629771.0,211986.0,1178338.0,1695562.0,32.016,22.554000000000002,32.016,22.554000000000002,1419.525,1415.971,9.172705,1.0049,0.0,0.149,14067.0,16.69,0.1338,0.0,0.9931,0.0001,0.9935,0.0003,0.9931,0.0001,0.9811,0.0002,0.9851,0.0004,0.9803,0.0002,6.218,0.9976,0.0001,0.9977,0.0002,0.9976,0.0001,0.997642,0.791283,0.9987729999999999,0.9980459999999999,0.9914430000000001,0.800658,0.9999979999999999,0.998294,65.66,93206068.0,3.87,0.0005110000000000001,1419.525,0.997,0.997,0.0005,0.0005,210957.0,978270.0,1263151.0,257.0,1.0,1.0,9.0,1.0,1.0,12248.0,229.263,0.9679,0.0005,0.9723,0.0012,0.9737,0.0005,15.445,0.0052,0.0,0.2883,0.0007,0.3203,0.0019,0.2841,0.0007,0.9937,0.0001,0.9947459999999999,0.853509,0.9916010000000001,0.9866940000000001,0.9771219999999999,0.8927709999999999,0.9998879999999999,0.997547,398.57099999999997,564364601.0,2.8,0.13957,0.9952,0.0002,0.9921,0.0007,0.9959,0.0002,0.992,0.0002,0.9888,0.0008,0.9926,0.0002,1415.971,1.007276,210957.0,8804429.0,324629771.0
113840.0,5612988.0,207553569.0,113774.0,1218571.0,1902999.0,20.286,17.180999999999994,20.286,17.180999999999994,1180.713,1180.713,9.172705,0.9994,0.0001,0.096,11670.0,16.69,0.2171,0.0,0.993,0.0001,0.9936,0.0003,0.993,0.0001,0.9815,0.0002,0.9864,0.0005,0.9811,0.0002,4.754,0.9977,0.0001,0.9973,0.0002,0.9978,0.0001,0.997834,0.794567,0.999125,0.998509,0.991418,0.803345,0.999999,0.998312,50.315,59407553.0,3.87,0.0005110000000000001,1180.713,0.9918,0.9918,0.0008,0.0008,113840.0,1122598.0,1608942.0,129.0,1.0,1.0,5.0,1.0,1.0,12250.0,175.787,0.9711,0.0004,0.976,0.0015,0.9747,0.0004,15.445,0.0092,0.0,0.2871,0.0006,0.329,0.0026,0.2848,0.0007,0.9946,0.0001,0.995394,0.858554,0.993106,0.98849,0.978536,0.8937649999999999,0.999921,0.99772,306.072,361382899.0,2.8,0.13957,0.9956,0.0002,0.9939,0.0009,0.9958,0.0002,0.993,0.0002,0.9889,0.001,0.9933,0.0002,1180.713,1.007276,113840.0,5612988.0,207553569.0
108892.0,5391408.0,199323178.0,108898.0,1170532.0,1828434.0,19.476,16.198,19.476,16.198,1202.329,1202.329,9.172705,1.0001,0.0,0.091,11924.0,16.69,0.2171,0.0,0.9933,0.0001,0.9933,0.0004,0.9933,0.0001,0.9812,0.0002,0.9859,0.0005,0.9809,0.0002,4.484,0.9976,0.0001,0.9976,0.0002,0.9976,0.0001,0.997827,0.79071,0.9991450000000001,0.9985229999999999,0.991567,0.799298,0.999999,0.9983069999999999,47.45,57050786.0,3.87,0.0005110000000000001,1202.329,0.9952,0.9952,0.0006,0.0006,108892.0,1078282.0,1545141.0,129.0,1.0,1.0,5.0,1.0,1.0,12251.0,165.78099999999995,0.9712,0.0004,0.9752,0.0015,0.9751,0.0004,15.445,0.0092,0.0,0.2877,0.0006,0.33,0.0027,0.2854,0.0007,0.9944,0.0001,0.995508,0.859016,0.993308,0.988925,0.978952,0.893291,0.999926,0.9977540000000001,288.749,347171340.0,2.8,0.13957,0.9959,0.0002,0.992,0.001,0.9964,0.0002,0.9924,0.0002,0.9911,0.001,0.9926,0.0002,1202.329,1.007276,108892.0,5391408.0,199323178.0
126801.0,6267501.0,231638154.0,126814.0,1361301.0,2124971.0,22.641,16.781,22.641,16.781,1349.2,1349.2,9.172705,1.0001,0.0,0.094,13380.0,16.69,0.2172,0.0,0.993,0.0001,0.9943,0.0003,0.993,0.0001,0.9816,0.0002,0.9875,0.0005,0.981,0.0002,4.645,0.9977,0.0001,0.9976,0.0002,0.9977,0.0001,0.997838,0.793766,0.999051,0.998537,0.99153,0.80248,0.999999,0.998327,49.108,66256885.0,3.87,0.0005110000000000001,1349.2,0.9952,0.9952,0.0006,0.0006,126801.0,1253500.0,1795645.0,129.0,1.0,1.0,5.0,1.0,1.0,12252.0,171.68599999999995,0.9714,0.0004,0.9759,0.0014,0.9752,0.0004,15.445,0.0092,0.0,0.2874,0.0006,0.328,0.0025,0.285,0.0006,0.9945,0.0001,0.995444,0.858814,0.993316,0.988576,0.978673,0.8936440000000001,0.999924,0.997732,298.968,403367178.0,2.8,0.13957,0.996,0.0002,0.9934,0.0009,0.9964,0.0002,0.9929,0.0002,0.9893,0.001,0.9933,0.0002,1349.2,1.007276,126801.0,6267501.0,231638154.0
113516.0,5624530.0,207712446.0,113530.0,1221322.0,1904590.0,20.314,16.79,20.314,16.79,1209.853,1209.853,9.172705,1.0001,0.0,0.094,11987.0,16.69,0.2171,0.0,0.9931,0.0001,0.9936,0.0003,0.9932,0.0001,0.9812,0.0002,0.9868,0.0005,0.9807,0.0002,4.649,0.9978,0.0001,0.9975,0.0002,0.9978,0.0001,0.9978319999999999,0.79584,0.999086,0.9984370000000001,0.991447,0.8046979999999999,0.999999,0.9983299999999999,49.16,59475952.0,3.87,0.0005110000000000001,1209.853,0.9943,0.9943,0.0007,0.0007,113516.0,1124906.0,1610174.0,129.0,1.0,1.0,5.0,1.0,1.0,12253.0,171.68400000000003,0.9705,0.0004,0.975,0.0015,0.9748,0.0004,15.445,0.0092,0.0,0.2878,0.0006,0.3292,0.0026,0.2856,0.0007,0.9944,0.0001,0.995511,0.859138,0.9933360000000001,0.9888610000000001,0.978964,0.893439,0.999926,0.997758,298.599,361260597.0,2.8,0.13957,0.9956,0.0002,0.9929,0.001,0.996,0.0002,0.9927,0.0002,0.9914,0.0009,0.9929,0.0002,1209.853,1.007276,113516.0,5624530.0,207712446.0
116588.0,5738729.0,211861248.0,116679.0,1247644.0,1946060.0,20.727,16.994,20.727,16.994,1219.696,1219.696,9.172705,1.0008,0.0,0.096,12083.0,16.69,0.2174,0.0,0.993,0.0001,0.9936,0.0003,0.993,0.0001,0.9813,0.0002,0.9858,0.0005,0.981,0.0002,4.705,0.9977,0.0001,0.9976,0.0002,0.9977,0.0001,0.99779,0.789983,0.99907,0.998522,0.991496,0.798682,0.999999,0.998288,49.72,60643050.0,3.87,0.0005110000000000001,1219.696,0.9941,0.9941,0.0007,0.0007,116588.0,1147746.0,1642335.0,129.0,1.0,1.0,5.0,1.0,1.0,12254.0,173.7,0.9707,0.0004,0.9753,0.0015,0.9748,0.0004,15.445,0.0092,0.0,0.2876,0.0006,0.3277,0.0026,0.2853,0.0006,0.9946,0.0001,0.995543,0.859701,0.993433,0.988936,0.978894,0.893932,0.999927,0.997761,302.146,368526377.0,2.8,0.13957,0.9959,0.0002,0.993,0.0009,0.9962,0.0002,0.9927,0.0002,0.988,0.0011,0.9931,0.0002,1219.696,1.007276,116588.0,5738729.0,211861248.0
116662.0,5775641.0,213315336.0,116627.0,1253491.0,1955909.0,20.865,17.262,20.865,17.262,1208.715,1208.715,9.172705,0.9997,0.0001,0.09699999999999999,11968.0,16.69,0.217,0.0,0.9931,0.0001,0.9937,0.0003,0.9931,0.0001,0.9814,0.0002,0.9859,0.0005,0.981,0.0002,4.7780000000000005,0.9977,0.0001,0.9975,0.0002,0.9977,0.0001,0.997856,0.797365,0.999017,0.9985649999999999,0.9914270000000001,0.806208,0.999999,0.998339,50.412,60933185.0,3.87,0.0005110000000000001,1208.715,0.9936,0.9936,0.0007,0.0007,116662.0,1155128.0,1653607.0,129.0,1.0,1.0,5.0,1.0,1.0,12255.0,176.481,0.9711,0.0004,0.9749,0.0015,0.9752,0.0004,15.445,0.0092,0.0,0.2873,0.0006,0.3295,0.0026,0.285,0.0006,0.9943,0.0001,0.995441,0.8590709999999999,0.993193,0.988698,0.978512,0.894057,0.999923,0.9977239999999999,306.972,371041967.0,2.8,0.13957,0.9955,0.0002,0.9909,0.0011,0.996,0.0002,0.9924,0.0002,0.9899,0.001,0.9928,0.0002,1208.715,1.007276,116662.0,5775641.0,213315336.0
96392.0,4637094.0,171077841.0,96457.0,1009945.0,1572792.0,16.718,13.092,16.718,13.092,1276.945,1276.945,9.172705,1.0007,0.0,0.075,12667.0,16.69,0.2178,0.0,0.9931,0.0001,0.9941,0.0004,0.9931,0.0001,0.9814,0.0002,0.9877,0.0005,0.9808,0.0002,3.631,0.9977,0.0001,0.9974,0.0003,0.9977,0.0001,0.997819,0.791135,0.999039,0.998479,0.991656,0.799775,0.999999,0.998329,38.391,49023568.0,3.87,0.0005110000000000001,1276.945,0.9954,0.9954,0.0006,0.0006,96392.0,927419.0,1326185.0,129.0,1.0,1.0,5.0,1.0,1.0,12256.0,133.974,0.9713,0.0005,0.9758,0.0016,0.9749,0.0005,15.445,0.0092,0.0,0.2865,0.0007,0.3275,0.0029,0.2841,0.0007,0.9945,0.0001,0.99552,0.859701,0.99325,0.988865,0.9789,0.894156,0.999925,0.997767,233.113,297672024.0,2.8,0.13957,0.9957,0.0002,0.9936,0.001,0.996,0.0002,0.9927,0.0002,0.9893,0.0011,0.9932,0.0002,1276.945,1.007276,96392.0,4637094.0,171077841.0
107727.0,5330652.0,196805067.0,107610.0,1156434.0,1803926.0,19.259,16.797,19.259,16.797,1146.588,1146.588,9.172705,0.9989,0.0001,0.094,11341.0,16.69,0.2169,0.0,0.993,0.0001,0.9940000000000001,0.0003,0.993,0.0001,0.9813,0.0002,0.9864,0.0005,0.9808,0.0002,4.649,0.9977,0.0001,0.9978,0.0002,0.9977,0.0001,0.9978020000000001,0.792806,0.999036,0.998499,0.9914540000000001,0.801616,0.999999,0.9983049999999999,49.053000000000004,56244057.0,3.87,0.0005110000000000001,1146.588,0.9925,0.9925,0.0008,0.0008,107727.0,1066130.0,1525621.0,129.0,1.0,1.0,5.0,1.0,1.0,12257.0,171.644,0.9703,0.0004,0.9734,0.0016,0.9746,0.0004,15.445,0.0092,0.0,0.2878,0.0006,0.32799999999999996,0.0027,0.2857,0.0007,0.9943,0.0001,0.9954280000000001,0.858532,0.993252,0.9889290000000001,0.978299,0.8934290000000001,0.999925,0.9976870000000001,298.45799999999997,342208461.0,2.8,0.13957,0.9955,0.0002,0.9937,0.0009,0.9957,0.0002,0.9928,0.0002,0.9904,0.001,0.9931,0.0002,1146.588,1.007276,107727.0,5330652.0,196805067.0
124690.0,6160800.0,227880890.0,124605.0,1337139.0,2089567.0,22.298,17.177,22.298,17.177,1298.1760000000004,1298.1760000000004,9.172705,0.9993,0.0001,0.096,12850.0,16.69,0.217,0.0,0.9929,0.0001,0.994,0.0003,0.993,0.0001,0.9815,0.0002,0.9867,0.0005,0.981,0.0002,4.746,0.9977,0.0001,0.9975,0.0002,0.9977,0.0001,0.997812,0.796614,0.999017,0.99845,0.991351,0.805604,0.999998,0.998319,50.188,65153338.0,3.87,0.0005110000000000001,1298.1760000000004,0.9933,0.9933,0.0007,0.0007,124690.0,1232160.0,1766519.0,129.0,1.0,1.0,5.0,1.0,1.0,12258.0,175.53900000000004,0.9719,0.0004,0.9746,0.0015,0.9758,0.0004,15.445,0.0092,0.0,0.2878,0.0006,0.3281,0.0025,0.2855,0.0006,0.9945,0.0001,0.995424,0.8585370000000001,0.993202,0.988822,0.978424,0.8934610000000001,0.999924,0.997701,305.196,396198433.0,2.8,0.13957,0.9956,0.0002,0.992,0.001,0.9961,0.0002,0.9929,0.0002,0.9912,0.0009,0.9933,0.0002,1298.1760000000004,1.007276,124690.0,6160800.0,227880890.0
4591046.0,109915689.0,1306554378.0,4578255.0,4790106.0,4833113.0,16.93,6.599,16.93,6.599,2565.675,2565.675,7.937,0.9972,0.0,1.7890000000000001,24997.0,16.335,0.0436,0.0,0.9739,0.0001,0.9740000000000001,0.0001,0.9729,0.0007,0.9159999999999999,0.0002,0.9164,0.0003,0.9073,0.0013,42.841,0.996,0.0001,0.996,0.0001,0.9956,0.0003,0.9919819999999999,0.782716,0.9903040000000001,0.9884940000000001,0.9794010000000001,0.816396,0.9998879999999999,0.996218,289.6690000000001,743195528.0,2.498,0.0005110000000000001,2565.675,0.9777,0.9777,0.0009,0.0009,4591046.0,214261.0,159472.0,8193.0,1.0,1.0,513.0,1.0,1.0,14601.0,509.244,0.9817,0.0001,0.9822,0.0001,0.9855,0.0007,7.225,0.0037,0.0,0.7393,0.0004,0.74,0.0004,0.7331,0.0023,0.9715,0.0002,0.9762430000000001,0.7609090000000001,0.9452809999999999,0.925751,0.940758,0.924272,0.9959370000000001,0.9955139999999999,1686.2089999999994,4326263668.0,5.4220000000000015,0.13957,0.9751,0.0002,0.9746,0.0002,0.9895,0.0006,0.9699,0.0007,0.9694,0.0007,0.9832,0.0028,2565.675,1.007276,4591046.0,109915689.0,1306554378.0
4358798.0,132071370.0,1517457720.0,4354217.0,4609765.0,4635679.0,38.913,8.787,38.913,8.787,4428.383,4428.383,7.937,0.9989,0.0,0.984,43447.0,16.335,0.0349,0.0,0.9759,0.0001,0.976,0.0001,0.9753,0.0006,0.9169,0.0002,0.9174,0.0003,0.9077,0.0011,29.824,0.9963,0.0001,0.9963,0.0001,0.9967,0.0003,0.993294,0.790447,0.992093,0.99062,0.981529,0.819427,0.999926,0.996665,201.977,894432005.0,2.498,0.0005110000000000001,4428.383,0.9845,0.9845,0.0006,0.0006,4358798.0,257449.0,185214.0,8193.0,1.0,1.0,513.0,1.0,1.0,14602.0,342.666,0.9833,0.0001,0.9838,0.0001,0.9862,0.0006,7.225,0.0031,0.0,0.7457,0.0004,0.7465,0.0004,0.7373,0.0021,0.9776,0.0001,0.980984,0.784671,0.953265,0.933129,0.94648,0.932011,0.996875,0.996361,1185.559,5250109483.0,5.4220000000000015,0.13957,0.981,0.0001,0.9806,0.0002,0.992,0.0005,0.9774,0.0006,0.9771,0.0006,0.9846,0.0023,4428.383,1.007276,4358798.0,132071370.0,1517457720.0
2828335.0,113398751.0,1258717282.0,2827562.0,3261986.0,3111926.0,50.178999999999995,12.019,50.178999999999995,12.019,4175.021,4175.021,7.937,0.9997,0.0,0.677,41052.0,16.335,0.0288,0.0,0.9773,0.0002,0.9774,0.0002,0.9764,0.0005,0.9199,0.0003,0.9216,0.0003,0.9083,0.0009,27.160999999999998,0.9967,0.0001,0.9966,0.0001,0.997,0.0002,0.994503,0.7962859999999999,0.9940549999999999,0.9928790000000001,0.983375,0.820433,0.999958,0.997015,183.99099999999999,768166145.0,2.498,0.0005110000000000001,4175.021,0.9867,0.9867,0.0006,0.0006,2828335.0,441240.0,153633.0,8193.0,1.0,1.0,257.0,1.0,1.0,14603.0,301.488,0.9840000000000001,0.0002,0.9854,0.0002,0.9882,0.0006,7.225,0.0025,0.0,0.7538,0.0005,0.7552,0.0005,0.7439,0.0022,0.9831,0.0001,0.9852620000000001,0.809163,0.960992,0.94132,0.9517100000000001,0.939884,0.997711,0.9970969999999999,1090.577,4553181724.0,5.4220000000000015,0.13957,0.9862,0.0001,0.9858,0.0002,0.9929,0.0005,0.9835,0.0006,0.9832,0.0006,0.9892,0.002,4175.021,1.007276,2828335.0,113398751.0,1258717282.0
1861320.0,110124106.0,1175575893.0,1861234.0,2288246.0,2235670.0,134.97299999999998,22.437,134.97299999999998,22.437,6015.759,6015.759,7.937,1.0,0.0,0.309,59433.0,16.335,0.0208,0.0,0.9794,0.0002,0.9798,0.0002,0.9779,0.0005,0.9235,0.0003,0.9267,0.0004,0.9086,0.0009,18.306,0.9972,0.0001,0.9971,0.0001,0.9974,0.0002,0.9958,0.805515,0.996065,0.995167,0.985355,0.8247030000000001,0.999981,0.997433,124.166,746952326.0,2.498,0.0005110000000000001,6015.759,0.9914,0.9914,0.0004,0.0004,1861320.0,428498.0,286936.0,4097.0,1.0,1.0,257.0,1.0,1.0,14604.0,195.416,0.9861,0.0002,0.9875,0.0002,0.9889,0.0004,7.225,0.0019,0.0,0.7635,0.0005,0.7667,0.0006,0.7469,0.0016,0.9885,0.0001,0.989533,0.8378180000000001,0.969709,0.950693,0.958218,0.948427,0.998506,0.997845,742.92,4469229234.0,5.4220000000000015,0.13957,0.9913,0.0001,0.9906,0.0001,0.9957,0.0003,0.989,0.0005,0.9888,0.0006,0.9906,0.0013,6015.759,1.007276,1861320.0,110124106.0,1175575893.0
361510.0,34901319.0,359638181.0,361523.0,631328.0,567645.0,118.211,32.551,118.211,32.551,3631.5840000000003,3631.5840000000003,7.937,1.0,0.0,0.1,36031.0,16.335,0.0181,0.0,0.9811,0.0003,0.9828,0.0004,0.9784,0.0006,0.9254,0.0006,0.9376,0.0007,0.9072,0.0011,9.61,0.9975,0.0001,0.9976,0.0002,0.9975,0.0002,0.9969100000000001,0.811258,0.997865,0.9971629999999999,0.987507,0.825622,0.999994,0.997821,65.42,237579183.0,2.498,0.0005110000000000001,3631.5840000000003,0.9956,0.9956,0.0003,0.0003,361510.0,270553.0,175519.0,2049.0,1.0,1.0,129.0,1.0,1.0,14605.0,99.031,0.9863,0.0003,0.9887,0.0004,0.9889,0.0005,7.225,0.0016,0.0,0.7737,0.0011,0.7859,0.0013,0.7525,0.0019,0.9926,0.0002,0.9928790000000001,0.8651030000000001,0.9773930000000001,0.959868,0.9637690000000001,0.956785,0.999093,0.998434,394.4,1432296013.0,5.4220000000000015,0.13957,0.9954,0.0002,0.9946,0.0002,0.9971,0.0003,0.9925,0.0009,0.9908,0.0012,0.995,0.0012,3631.5840000000003,1.007276,361510.0,34901319.0,359638181.0
364754.0,35034459.0,361036711.0,364763.0,635564.0,571527.0,122.106,32.787,122.106,32.787,3724.177,3724.177,7.937,1.0,0.0,0.098,36976.0,16.335,0.0181,0.0,0.9813,0.0003,0.9829,0.0004,0.9789,0.0006,0.9252,0.0006,0.9371,0.0007,0.9075,0.0011,9.407,0.9975,0.0001,0.9975,0.0002,0.9974,0.0002,0.996889,0.811229,0.998076,0.997294,0.987021,0.825715,0.999995,0.997738,63.99100000000001,238313642.0,2.498,0.0005110000000000001,3724.177,0.9963,0.9963,0.0003,0.0003,364754.0,271585.0,176201.0,2049.0,1.0,1.0,129.0,1.0,1.0,14606.0,96.944,0.9863,0.0003,0.9884,0.0004,0.9896,0.0005,7.225,0.0016,0.0,0.7734,0.0011,0.7845,0.0013,0.7535,0.002,0.993,0.0002,0.992849,0.8647870000000001,0.9773,0.958359,0.964867,0.956942,0.999055,0.998487,386.027,1437633808.0,5.4220000000000015,0.13957,0.9958,0.0002,0.9952,0.0002,0.9973,0.0003,0.9921,0.0009,0.9903,0.0013,0.9955,0.0011,3724.177,1.007276,364754.0,35034459.0,361036711.0
454462.0,3846860.0,25632578.0,452737.0,479285.0,503578.0,2.459,7.244,2.459,7.244,339.3880000000001,339.3880000000001,7.937,0.9962,0.0001,1.339,431896.0,16.335,0.1246,0.0,0.9813,0.0011,0.983,0.0015,0.9796,0.0017,0.9345,0.002,0.9441,0.0027,0.9257,0.003,11.335,0.9967,0.0005,0.9968,0.0007,0.9967,0.0007,0.996922,0.803016,0.998524,0.997649,0.987232,0.816523,0.9999969999999999,0.997657,72.256,24522634.0,2.498,0.0005110000000000001,339.3880000000001,0.993,0.993,0.0001,0.0001,454462.0,29821.0,49966.0,513.0,1.0,1.0,129.0,1.0,1.0,14610.0,75.52600000000002,0.9857,0.001,0.9871,0.0017,0.9875,0.0012,7.225,0.0196,0.0,0.7362,0.0033,0.7689,0.0056,0.7214,0.0041,0.9921,0.0006,0.9921280000000001,0.857707,0.980028,0.9580280000000001,0.959412,0.952175,0.9991620000000001,0.998059,391.74800000000016,132954417.0,5.4220000000000015,0.13957,0.9964,0.0005,0.9952,0.001,0.9972,0.0005,0.9941,0.0019,0.996,0.0028,0.9931,0.0024,339.3880000000001,1.007276,454462.0,3846860.0,25632578.0
73967.0,10394769.0,76696500.0,73975.0,155554.0,229303.0,10.076,9.218,10.076,9.218,1093.128,1093.128,7.937,1.0001,0.0,0.068,10866.0,16.335,0.015,0.0,0.9822,0.0006,0.9826,0.0009,0.982,0.0009,0.932,0.0012,0.9442,0.0015,0.9208,0.0018,9.509,0.9973,0.0003,0.9975,0.0004,0.9971,0.0004,0.996999,0.801164,0.998374,0.997853,0.987795,0.814131,0.999997,0.997732,67.21300000000001,73472944.0,2.498,0.0005110000000000001,1093.128,0.9975,0.9975,0.0005,0.0005,73967.0,80580.0,149506.0,513.0,1.0,1.0,129.0,1.0,1.0,14611.0,70.16199999999999,0.9882,0.0005,0.989,0.0009,0.9899,0.0006,7.225,0.003,0.0,0.7340000000000001,0.0019,0.7619,0.0033,0.7213,0.0024,0.9925,0.0003,0.992465,0.8609889999999999,0.978864,0.95994,0.960702,0.953767,0.999153,0.998183,369.197,403579626.0,5.4220000000000015,0.13957,0.9961,0.0003,0.9944,0.0006,0.9969,0.0003,0.9942,0.0011,0.9951,0.0018,0.9939,0.0013,1093.128,1.007276,73967.0,10394769.0,76696500.0
