(current_cut)_Total_COIN_Triggers,(current_cut)_Total_HMS_EL-REAL_Triggers,(current_cut)_Total_SHMS_3/4_Triggers,Accepted_COIN_Triggers,Accepted_HMS_Triggers,Accepted_SHMS_Triggers,BCM2_Beam_Cut_Charge,BCM2_Beam_Cut_Current,BCM2_Charge,BCM2_Current,BCM_Cut_HMS_Run_Length,BCM_Cut_SHMS_Run_Length,Beam_Energy,COIN_CPULT,COIN_CPULT_ERROR,COIN_Trigger_Rate,EDTM_Accepted_Triggers,HMS_Angle,HMS_CPULT,HMS_CPULT_ERROR,HMS_Cal_ALL_Elec_Eff,HMS_Cal_ALL_Elec_Eff_ERROR,HMS_Cal_COIN_Elec_Eff,HMS_Cal_COIN_Elec_Eff_ERROR,HMS_Cal_SING_Elec_Eff,HMS_Cal_SING_Elec_Eff_ERROR,HMS_Cer_ALL_Elec_Eff,HMS_Cer_ALL_Elec_Eff_ERROR,HMS_Cer_COIN_Elec_Eff,HMS_Cer_COIN_Elec_Eff_ERROR,HMS_Cer_SING_Elec_Eff,HMS_Cer_SING_Elec_Eff_ERROR,HMS_EL-REAL_Trigger_Rate,HMS_Elec_ALL_TRACK_EFF,HMS_Elec_ALL_TRACK_EFF_ERROR,HMS_Elec_COIN_TRACK_EFF,HMS_Elec_COIN_TRACK_EFF_ERROR,HMS_Elec_SING_TRACK_EFF,HMS_Elec_SING_TRACK_EFF_ERROR,HMS_Hodo_3_of_4_EFF,HMS_Hodo_4_of_4_EFF,HMS_Hodo_Plane_1,HMS_Hodo_Plane_2,HMS_Hodo_Plane_3,HMS_Hodo_Plane_4,HMS_Hodo_S1XY,HMS_Hodo_S2XY,HMS_Hodoscope_S1X_Rate,HMS_Hodoscope_S1X_Triggers,HMS_P_Central,HMS_Particle_Mass,HMS_Run_Length,Non_Scaler_EDTM_Live_Time,Non_Scaler_EDTM_Live_Time_Corr,Non_Scaler_EDTM_Live_Time_Corr_ERROR,Non_Scaler_EDTM_Live_Time_ERROR,Pre-Scaled_COIN_Triggers,Pre-Scaled_HMS_EL-REAL_Triggers,Pre-Scaled_SHMS_3/4_Triggers,Ps1_factor,Ps2_factor,Ps3_factor,Ps4_factor,Ps5_factor,Ps6_factor,Run_Number,SHMS_3/4_Trigger_Rate,SHMS_Aero_ALL_Prot_Eff,SHMS_Aero_ALL_Prot_Eff_ERROR,SHMS_Aero_COIN_Prot_Eff,SHMS_Aero_COIN_Prot_Eff_ERROR,SHMS_Aero_SING_Prot_Eff,SHMS_Aero_SING_Prot_Eff_ERROR,SHMS_Angle,SHMS_CPULT,SHMS_CPULT_ERROR,SHMS_HGC_ALL_Prot_Eff,SHMS_HGC_ALL_Prot_Eff_ERROR,SHMS_HGC_COIN_Prot_Eff,SHMS_HGC_COIN_Prot_Eff_ERROR,SHMS_HGC_SING_Prot_Eff,SHMS_HGC_SING_Prot_Eff_ERROR,SHMS_Hadron_ALL_TRACK_EFF,SHMS_Hadron_ALL_TRACK_EFF_ERROR,SHMS_Hodo_3_of_4_EFF,SHMS_Hodo_4_of_4_EFF,SHMS_Hodo_Plane_1,SHMS_Hodo_Plane_2,SHMS_Hodo_Plane_3,SHMS_Hodo_Plane_4,SHMS_Hodo_S1XY,SHMS_Hodo_S2XY,SHMS_Hodoscope_S1X_Rate,SHMS_Hodoscope_S1X_Triggers,SHMS_P_Central,SHMS_Particle_Mass,SHMS_Prot_ALL_TRACK_EFF,SHMS_Prot_ALL_TRACK_EFF_ERROR,SHMS_Prot_COIN_TRACK_EFF,SHMS_Prot_COIN_TRACK_EFF_ERROR,SHMS_Prot_SING_TRACK_EFF,SHMS_Prot_SING_TRACK_EFF_ERROR,SHMS_Run_Length,Target_Mass_(amu),Total_COIN_Triggers,Total_HMS_EL-REAL_Triggers,Total_SHMS_3/4_Triggers
18291.0,38062.0,17555467.0,19952.0,39732.0,156146.0,112.876,65.945,112.896,60.107,1711.671,1711.671,9.171305,1.0001,0.0,0.011,18720.0,31.645,1.0,0.0,0.9906,0.0012,0.9962,0.0019,0.9895,0.0014,0.9956,0.0008,0.999,0.001,0.9949,0.001,0.022,0.9973,0.0007,0.9978,0.0015,0.9972,0.0008,0.997345,0.743958,0.998774,0.998214,0.992361,0.751949,0.999998,0.998105,48.263,82610416.0,3.738,0.000511,1711.671,1.0001,1.0001,0.0,0.0,0.0,0.0,2194817.0,8.0,1.0,1.0,0.0,0.0,1.0,11877.0,10.256,0.2949,0.0096,0.3444,0.0151,0.2538,0.0123,18.125,0.0089,0.0,0.9126,0.0104,0.9971,0.0029,0.8377,0.0189,0.7838,0.0043,0.918152,0.51469,0.977463,0.973022,0.815239,0.6638,0.999392,0.937883,318.918,545882268.0,6.265,0.938272,0.9902,0.0044,0.9941,0.0042,0.982,0.0103,1711.671,1.007276,18291.0,38062.0,17555467.0
20567.0,42025.0,19180247.0,23224.0,44706.0,172008.0,123.529,64.117,123.56,56.334,1926.607,1926.607,9.171305,1.0,0.0,0.011,21857.0,31.645,1.0,0.0,0.9927,0.001,0.9991,0.0009,0.9914,0.0012,0.9974,0.0006,1.0,0.0,0.9969,0.0007,0.022,0.9976,0.0007,0.9979,0.0014,0.9975,0.0007,0.996973,0.732496,0.999355,0.998203,0.990795,0.74111,0.999999,0.997617,47.027,90602247.0,3.738,0.000511,1926.607,1.0,1.0,0.0,0.0,0.0,0.0,2398100.0,8.0,1.0,1.0,0.0,0.0,1.0,11878.0,9.955,0.2867,0.009,0.3254,0.0139,0.255,0.0117,18.125,0.009,0.0,0.9249,0.0094,0.9892,0.0053,0.8662,0.0168,0.7763,0.0042,0.917577,0.512044,0.978423,0.975181,0.811659,0.661183,0.999464,0.936187,310.512,598235582.0,6.265,0.938272,0.9914,0.0038,0.9971,0.0029,0.9831,0.0084,1926.607,1.007276,20567.0,42025.0,19180247.0
42056.0,256851.0,4451816.0,45520.0,153104.0,179576.0,90.158,62.945,90.238,50.652,1432.339,1441.071,5.984804,1.0,0.0,0.029,17755.0,29.17,0.5879,0.0001,0.9841,0.0005,0.9937,0.0005,0.9778,0.0007,0.9977,0.0002,0.998,0.0003,0.9975,0.0003,0.178,0.9979,0.0002,0.998,0.0003,0.9978,0.0003,0.998353,0.807029,0.999028,0.998075,0.994097,0.814179,0.999998,0.998903,52.83,75670958.0,3.271,0.000511,1432.339,0.9955,0.9955,0.0005,0.0005,0.0,260423.0,742782.0,6.0,1.0,1.0,1.0,0.0,1.0,13058.0,3.089,0.6935,0.0027,0.7019,0.0029,0.6424,0.0074,27.495,0.0403,0.0001,0.9941,0.0005,0.9953,0.0005,0.9859,0.0022,0.9697,0.0009,0.989834,0.818713,0.988895,0.982714,0.949023,0.887724,0.999808,0.994276,110.387,159075592.0,3.493,0.938272,0.9965,0.0004,0.9965,0.0005,0.9964,0.001,1441.071,1.007276,42056.0,256851.0,4451816.0
3413.0,20635.0,361342.0,3681.0,12299.0,14585.0,7.318,61.073,7.324,49.924,119.823,128.054,5.984804,1.0003,0.0,0.027,1463.0,29.17,0.5882,0.0003,0.982,0.0018,0.9928,0.0019,0.9749,0.0028,0.9977,0.0007,0.999,0.0007,0.9968,0.001,0.161,0.9977,0.0007,0.9969,0.0013,0.9984,0.0008,0.998206,0.801175,0.998282,0.99851,0.993904,0.80868,0.999997,0.998834,50.852,6093233.0,3.271,0.000511,119.823,0.9276,0.9276,0.006,0.006,0.0,20911.0,60289.0,6.0,1.0,1.0,1.0,0.0,1.0,13060.0,2.822,0.6945,0.0094,0.7119,0.01,0.5983,0.0258,27.495,0.0403,0.0003,0.997,0.0013,0.9986,0.001,0.9863,0.0079,0.9707,0.0032,0.9891,0.812024,0.991855,0.98172,0.943109,0.884243,0.999851,0.993414,107.687,13789795.0,3.493,0.938272,0.9976,0.0012,0.997,0.0015,1.0,0.0,128.054,1.007276,3413.0,20635.0,361342.0
57507.0,344192.0,5956557.0,67435.0,210928.0,246888.0,120.702,59.939,120.943,40.218,2013.737,2018.551,5.984804,1.0001,0.0,0.028,29969.0,29.17,0.5951,0.0001,0.9839,0.0004,0.9929,0.0005,0.978,0.0006,0.9977,0.0002,0.9981,0.0002,0.9975,0.0002,0.171,0.9975,0.0002,0.9973,0.0003,0.9977,0.0002,0.998633,0.812166,0.999298,0.998253,0.994972,0.818273,0.999999,0.999086,50.391,101473740.0,3.271,0.000511,2013.737,0.9977,0.9977,0.0002,0.0002,0.0,354446.0,995248.0,6.0,1.0,1.0,1.0,0.0,1.0,13061.0,2.951,0.6832,0.0023,0.6942,0.0025,0.617,0.0064,27.495,0.0413,0.0001,0.9943,0.0005,0.9952,0.0004,0.9886,0.0018,0.9706,0.0008,0.99057,0.825858,0.988084,0.982967,0.952431,0.892768,0.999797,0.994899,105.232,212415968.0,3.493,0.938272,0.9961,0.0004,0.9963,0.0004,0.9952,0.001,2018.551,1.007276,57507.0,344192.0,5956557.0
18261.0,42571.0,11409063.0,20261.0,44604.0,195765.0,104.731,64.425,104.775,57.372,1625.64,1625.64,7.93757,1.0,0.0,0.011,18199.0,33.64,1.0,0.0,0.9887,0.0012,0.9989,0.0008,0.9856,0.0015,0.995,0.0008,0.9967,0.0013,0.9945,0.001,0.026,0.9958,0.0008,0.9969,0.0014,0.9954,0.001,0.996348,0.744499,0.999279,0.997514,0.988338,0.755706,0.999998,0.997151,42.109,68453684.0,3.283,0.000511,1625.64,1.0,1.0,0.0,0.0,0.0,0.0,1630301.0,7.0,1.0,1.0,0.0,0.0,1.0,14590.0,7.018,0.4104,0.0086,0.4289,0.0116,0.389,0.0129,19.27,0.0172,0.0,0.9096,0.0075,0.991,0.0034,0.8154,0.0149,0.8168,0.0036,0.934714,0.587786,0.969478,0.948865,0.838284,0.76223,0.998439,0.961549,220.798,358937787.0,5.512,0.938272,0.9944,0.0021,0.9986,0.0014,0.9887,0.0046,1625.64,1.007276,18261.0,42571.0,11409063.0
31454.0,74260.0,20096576.0,39507.0,82429.0,348623.0,184.156,65.805,184.318,51.107,2798.515,2798.515,7.93757,1.0,0.0,0.011,35941.0,33.64,0.9999,0.0,0.989,0.0009,0.9968,0.001,0.9866,0.0011,0.9943,0.0006,0.9972,0.0009,0.9935,0.0008,0.027,0.9974,0.0005,0.9971,0.001,0.9975,0.0006,0.9968,0.745676,0.999116,0.998581,0.989269,0.755503,0.999999,0.997376,42.641,119330426.0,3.283,0.000511,2798.515,1.0,1.0,0.0,0.0,0.0,0.0,2872488.0,7.0,1.0,1.0,0.0,0.0,1.0,14592.0,7.181,0.4051,0.0066,0.4307,0.0088,0.372,0.0098,19.27,0.0173,0.0,0.9128,0.0057,0.9934,0.0022,0.8141,0.0117,0.8167,0.0027,0.933083,0.583045,0.970844,0.946663,0.836116,0.758736,0.998445,0.960461,225.537,631168443.0,5.512,0.938272,0.9933,0.0018,0.9968,0.0016,0.9883,0.0037,2798.515,1.007276,31454.0,74260.0,20096576.0
39972.0,94888.0,25913719.0,40815.0,95755.0,439456.0,237.62,67.006,237.646,65.458,3546.244,3546.244,7.93757,1.0001,0.0,0.011,36182.0,33.64,1.0,0.0,0.9873,0.0008,0.9978,0.0007,0.9842,0.0011,0.995,0.0005,0.9976,0.0008,0.9943,0.0006,0.027,0.9974,0.0004,0.9983,0.0007,0.9971,0.0005,0.996438,0.752344,0.998988,0.997714,0.98831,0.76376,0.999998,0.997238,43.746,155132389.0,3.283,0.000511,3546.244,1.0001,1.0001,0.0,0.0,0.0,0.0,3702252.0,7.0,1.0,1.0,0.0,0.0,1.0,14593.0,7.307,0.4047,0.0058,0.4278,0.0078,0.3753,0.0086,19.27,0.017,0.0,0.8948,0.0053,0.9909,0.0023,0.784,0.0105,0.8148,0.0024,0.934834,0.588191,0.968052,0.950021,0.839049,0.762253,0.998403,0.961734,229.516,813920125.0,5.512,0.938272,0.9955,0.0013,0.9981,0.0011,0.9915,0.0028,3546.244,1.007276,39972.0,94888.0,25913719.0
30457.0,72573.0,19719223.0,39315.0,81572.0,342624.0,180.686,66.684,180.865,50.265,2709.572,2709.518,7.93757,1.0001,0.0,0.011,35859.0,33.64,1.0,0.0,0.989,0.0009,0.998,0.0008,0.9864,0.0011,0.9955,0.0006,0.998,0.0008,0.9947,0.0007,0.027,0.9966,0.0006,0.9978,0.0009,0.9962,0.0007,0.996731,0.756612,0.9991,0.997978,0.988952,0.767305,0.999998,0.997429,43.522,117926618.0,3.283,0.000511,2709.572,1.0001,1.0001,0.0,0.0,0.0,0.0,2818639.0,7.0,1.0,1.0,0.0,0.0,1.0,14594.0,7.278,0.4134,0.0066,0.4369,0.009,0.3832,0.0097,19.27,0.0174,0.0,0.903,0.0059,0.994,0.0021,0.8007,0.0115,0.8139,0.0027,0.930157,0.577335,0.97054,0.943396,0.827223,0.76225,0.998332,0.958922,228.292,618562333.0,5.512,0.938272,0.9947,0.0016,0.9967,0.0016,0.9915,0.0032,2709.518,1.007276,30457.0,72573.0,19719223.0
22487.0,53038.0,14469530.0,38555.0,69357.0,261173.0,132.574,66.279,132.876,36.805,2000.237,1998.217,7.93757,1.0001,0.0,0.011,35981.0,33.64,1.0,0.0,0.9881,0.0011,0.9978,0.001,0.9851,0.0014,0.9952,0.0007,0.9987,0.0007,0.9942,0.0009,0.027,0.9983,0.0005,0.999,0.0007,0.9981,0.0006,0.996286,0.752742,0.999147,0.997944,0.987211,0.764717,0.999998,0.996991,43.374,86759229.0,3.283,0.000511,2000.237,1.0002,1.0002,0.0,0.0,0.0,0.0,2069893.0,7.0,1.0,1.0,0.0,0.0,1.0,14595.0,7.241,0.4055,0.0078,0.4203,0.0104,0.3838,0.0118,19.27,0.018,0.0,0.9091,0.0068,0.9885,0.0034,0.815,0.0137,0.8156,0.0032,0.933667,0.583969,0.968492,0.951251,0.835936,0.758273,0.998464,0.960341,227.12,453835565.0,5.512,0.938272,0.9953,0.0018,0.9977,0.0016,0.9917,0.0037,1998.217,1.007276,22487.0,53038.0,14469530.0
18364.0,43150.0,11719612.0,35761.0,60869.0,216099.0,107.167,65.394,107.515,31.769,1638.783,1638.783,7.93757,1.0001,0.0,0.011,33728.0,33.64,1.0,0.0,0.9888,0.0012,0.9984,0.001,0.986,0.0015,0.9958,0.0007,0.9973,0.0012,0.9954,0.0009,0.026,0.9974,0.0006,0.9956,0.0017,0.9981,0.0006,0.995875,0.738723,0.998826,0.997564,0.98714,0.751057,0.999997,0.996799,42.322,69356727.0,3.283,0.000511,1638.783,1.0001,1.0001,0.0,0.0,0.0,0.0,1677552.0,7.0,1.0,1.0,0.0,0.0,1.0,14597.0,7.151,0.4075,0.0086,0.4309,0.0117,0.38,0.0127,19.27,0.0184,0.0,0.9049,0.0076,0.9961,0.0022,0.8009,0.0152,0.8146,0.0035,0.931761,0.578948,0.969252,0.954587,0.821117,0.762048,0.998604,0.957434,224.331,367629208.0,5.512,0.938272,0.9968,0.0016,1.0,0.0,0.9926,0.0037,1638.783,1.007276,18364.0,43150.0,11719612.0
36447.0,85922.0,23380009.0,40686.0,90214.0,400302.0,214.236,66.105,214.323,58.457,3240.847,3240.847,7.93757,1.0,0.0,0.011,36535.0,33.64,1.0,0.0,0.9891,0.0008,0.9989,0.0005,0.9862,0.001,0.9955,0.0005,0.9978,0.0008,0.9949,0.0006,0.027,0.9981,0.0004,0.9972,0.0009,0.9984,0.0004,0.996756,0.756285,0.999171,0.998735,0.988234,0.766895,0.999999,0.997257,42.712,138423438.0,3.283,0.000511,3240.847,1.0,1.0,0.0,0.0,0.0,0.0,3340845.0,7.0,1.0,1.0,0.0,0.0,1.0,14598.0,7.214,0.419,0.0061,0.4323,0.0082,0.4038,0.0092,19.27,0.0171,0.0,0.9098,0.0052,0.9918,0.0023,0.8182,0.0102,0.8117,0.0025,0.932711,0.581678,0.969261,0.950155,0.832802,0.758413,0.998468,0.959607,227.132,736100513.0,5.512,0.938272,0.9935,0.0016,0.9986,0.001,0.9861,0.0037,3240.847,1.007276,36447.0,85922.0,23380009.0
19799.0,46266.0,12445588.0,20921.0,47403.0,212319.0,114.198,64.813,114.23,60.944,1761.946,1761.946,7.93757,1.0,0.0,0.011,18680.0,33.64,1.0,0.0,0.9874,0.0012,0.997,0.0012,0.9846,0.0015,0.9955,0.0007,0.9975,0.0011,0.995,0.0009,0.026,0.9979,0.0006,0.9977,0.0011,0.998,0.0006,0.997301,0.751521,0.999128,0.998832,0.990837,0.760021,0.999999,0.997801,42.108,74192170.0,3.283,0.000511,1761.946,1.0001,1.0001,0.0,0.0,0.0,0.0,1778291.0,7.0,1.0,1.0,0.0,0.0,1.0,14599.0,7.064,0.4183,0.0083,0.4448,0.0111,0.3807,0.0124,19.27,0.0171,0.0,0.9062,0.0072,0.9933,0.0027,0.7981,0.0149,0.8143,0.0034,0.932771,0.582471,0.968078,0.949757,0.834038,0.759565,0.998396,0.960097,222.891,392721260.0,5.512,0.938272,0.994,0.0021,0.9963,0.0021,0.9901,0.0044,1761.946,1.007276,19799.0,46266.0,12445588.0
5718.0,20343.0,1750516.0,9965.0,24661.0,36916.0,25.465,71.099,25.499,32.508,358.165,358.165,6.394701,1.0,0.0,0.016,7817.0,33.35,0.9999,0.0001,0.9943,0.001,0.9995,0.0005,0.9918,0.0014,0.9948,0.0009,0.9954,0.0015,0.9945,0.0012,0.057,0.9973,0.0008,0.9966,0.0014,0.9976,0.0009,0.997174,0.754997,0.998625,0.998273,0.991189,0.764077,0.999998,0.997921,46.062,16497729.0,3.014,0.000511,358.165,1.0,1.0,0.0,0.0,0.0,0.0,250817.0,7.0,1.0,1.0,0.0,0.0,1.0,16513.0,4.887,0.4768,0.01,0.4753,0.0112,0.477,0.0223,23.115,0.021,0.0001,0.9683,0.005,0.9937,0.0026,0.8787,0.0198,0.9269,0.0042,0.962984,0.679547,0.970717,0.955388,0.906132,0.80864,0.998694,0.982037,170.076,60915410.0,4.22,0.938272,0.9947,0.0022,0.9964,0.0021,0.9898,0.0059,358.165,1.007276,5718.0,20343.0,1750516.0
10084.0,32569.0,2686616.0,12824.0,35379.0,54158.0,39.321,59.897,39.348,42.254,656.475,656.475,6.394701,1.0001,0.0,0.015,9282.0,33.35,0.9999,0.0001,0.9911,0.001,0.9991,0.0005,0.9869,0.0014,0.9967,0.0006,0.9973,0.0009,0.9964,0.0008,0.05,0.9973,0.0006,0.9977,0.0009,0.9971,0.0008,0.997432,0.769715,0.999549,0.99804,0.990864,0.778689,0.999999,0.997978,39.028,25621206.0,3.014,0.000511,656.475,1.0003,1.0003,0.0,0.0,0.0,0.0,384330.0,7.0,1.0,1.0,0.0,0.0,1.0,16514.0,4.092,0.4682,0.0079,0.4768,0.0087,0.4301,0.0183,23.115,0.0201,0.0001,0.9727,0.0037,0.9943,0.0019,0.8771,0.0174,0.9233,0.0034,0.958721,0.666432,0.974239,0.949324,0.890272,0.809381,0.998695,0.979084,144.003,94534289.0,4.22,0.938272,0.9919,0.0021,0.9916,0.0024,0.9927,0.0042,656.475,1.007276,10084.0,32569.0,2686616.0
27856.0,99394.0,8701576.0,29178.0,100730.0,163177.0,126.419,75.794,126.428,70.143,1667.932,1669.976,6.394701,1.0001,0.0,0.017,17963.0,33.35,1.0,0.0,0.9938,0.0005,0.9988,0.0003,0.9912,0.0007,0.9942,0.0004,0.9944,0.0007,0.9941,0.0005,0.06,0.9972,0.0003,0.9981,0.0004,0.9965,0.0005,0.996868,0.754926,0.998877,0.997929,0.989941,0.765039,0.999998,0.997637,49.586,82706018.0,3.014,0.000511,1667.932,1.0001,1.0001,0.0,0.0,0.0,0.0,1243303.0,7.0,1.0,1.0,0.0,0.0,1.0,16515.0,5.211,0.469,0.0044,0.4731,0.0049,0.4509,0.0101,23.115,0.0187,0.0,0.9697,0.0022,0.9931,0.0012,0.8761,0.0093,0.9275,0.0019,0.961234,0.67495,0.974162,0.951683,0.896539,0.812043,0.998752,0.980554,180.716,301791187.0,4.22,0.938272,0.9945,0.001,0.9948,0.0011,0.9932,0.0023,1669.976,1.007276,27856.0,99394.0,8701576.0
7680.0,27192.0,2368537.0,8881.0,28410.0,45316.0,34.401,75.799,34.409,59.92,453.84,453.84,6.394701,1.0001,0.0,0.017,5724.0,33.35,1.0001,0.0001,0.9936,0.0009,0.9983,0.0008,0.9912,0.0013,0.9958,0.0007,0.9959,0.0012,0.9958,0.0009,0.06,0.9969,0.0007,0.9958,0.0013,0.9975,0.0008,0.997452,0.758196,0.999368,0.997634,0.992142,0.766497,0.999999,0.998165,50.085,22730516.0,3.014,0.000511,453.84,1.0002,1.0002,0.0,0.0,0.0,0.0,338562.0,7.0,1.0,1.0,0.0,0.0,1.0,16516.0,5.219,0.4592,0.0083,0.46,0.0092,0.457,0.0199,23.115,0.0191,0.0001,0.9768,0.0037,0.9956,0.0018,0.8969,0.017,0.928,0.0036,0.957978,0.660613,0.97832,0.952433,0.88355,0.802417,0.998969,0.976992,181.002,82145757.0,4.22,0.938272,0.9956,0.0017,0.9951,0.002,0.9972,0.0028,453.84,1.007276,7680.0,27192.0,2368537.0
35836.0,122089.0,10358715.0,39685.0,126321.0,199709.0,151.435,67.481,151.481,57.921,2244.112,2236.016,6.394701,1.0032,0.0,0.016,26076.0,33.35,1.0035,0.0,0.994,0.0004,0.9984,0.0004,0.9916,0.0006,0.9944,0.0004,0.9939,0.0007,0.9947,0.0005,0.055,0.9973,0.0003,0.9973,0.0005,0.9974,0.0004,0.997344,0.762956,0.998902,0.998288,0.991229,0.771874,0.999998,0.997999,44.652,100203632.0,3.014,0.000511,2244.112,1.0033,1.0033,0.0,0.0,0.0,0.0,1480652.0,7.0,1.0,1.0,0.0,0.0,1.0,16517.0,4.633,0.4645,0.004,0.4712,0.0044,0.4366,0.0094,23.115,0.0193,0.0,0.9729,0.0019,0.9951,0.0009,0.8772,0.0088,0.9266,0.0017,0.961027,0.673137,0.977025,0.951555,0.893646,0.810211,0.998887,0.979815,161.545,361218378.0,4.22,0.938272,0.9935,0.001,0.9927,0.0012,0.9962,0.0016,2236.016,1.007276,35836.0,122089.0,10358715.0
