(current_cut)_Total_COIN_Triggers,(current_cut)_Total_HMS_3/4_Triggers,(current_cut)_Total_HMS_EL-REAL_Triggers,(current_cut)_Total_SHMS_3/4_Triggers,Accepted_COIN_Triggers,Accepted_HMS_Triggers,Accepted_SHMS_Triggers,BCM1_Beam_Cut_Charge,BCM1_Beam_Cut_Current,BCM1_Charge,BCM1_Current,BCM_Cut_HMS_Run_Length,BCM_Cut_SHMS_Run_Length,Beam_Energy,COIN_CPULT,COIN_CPULT_ERROR,COIN_Trigger_Rate,EDTM_Accepted_Triggers,HMS_3/4_Trigger_Rate,HMS_Angle,HMS_CPULT,HMS_CPULT_ERROR,HMS_Cal_ALL_Elec_Eff,HMS_Cal_ALL_Elec_Eff_ERROR,HMS_Cal_COIN_Elec_Eff,HMS_Cal_COIN_Elec_Eff_ERROR,HMS_Cal_SING_Elec_Eff,HMS_Cal_SING_Elec_Eff_ERROR,HMS_Cer_ALL_Elec_Eff,HMS_Cer_ALL_Elec_Eff_ERROR,HMS_Cer_COIN_Elec_Eff,HMS_Cer_COIN_Elec_Eff_ERROR,HMS_Cer_SING_Elec_Eff,HMS_Cer_SING_Elec_Eff_ERROR,HMS_EL-REAL_Trigger_Rate,HMS_Elec_ALL_TRACK_EFF,HMS_Elec_ALL_TRACK_EFF_ERROR,HMS_Elec_COIN_TRACK_EFF,HMS_Elec_COIN_TRACK_EFF_ERROR,HMS_Elec_SING_TRACK_EFF,HMS_Elec_SING_TRACK_EFF_ERROR,HMS_Hodo_3_of_4_EFF,HMS_Hodo_4_of_4_EFF,HMS_Hodo_Plane_1,HMS_Hodo_Plane_2,HMS_Hodo_Plane_3,HMS_Hodo_Plane_4,HMS_Hodo_S1XY,HMS_Hodo_S2XY,HMS_Hodoscope_S1X_Rate,HMS_Hodoscope_S1X_Triggers,HMS_P_Central,HMS_Particle_Mass,HMS_Run_Length,Non_Scaler_EDTM_Live_Time,Non_Scaler_EDTM_Live_Time_Corr,Non_Scaler_EDTM_Live_Time_Corr_ERROR,Non_Scaler_EDTM_Live_Time_ERROR,Pre-Scaled_COIN_Triggers,Pre-Scaled_HMS_3/4_Triggers,Pre-Scaled_HMS_EL-REAL_Triggers,Pre-Scaled_SHMS_3/4_Triggers,Ps1_factor,Ps2_factor,Ps3_factor,Ps4_factor,Ps5_factor,Ps6_factor,Run_Number,SHMS_3/4_Trigger_Rate,SHMS_Aero_ALL_Pion_Eff,SHMS_Aero_ALL_Pion_Eff_ERROR,SHMS_Aero_COIN_Pion_Eff,SHMS_Aero_COIN_Pion_Eff_ERROR,SHMS_Aero_SING_Pion_Eff,SHMS_Aero_SING_Pion_Eff_ERROR,SHMS_Angle,SHMS_CPULT,SHMS_CPULT_ERROR,SHMS_HGC_ALL_Pion_Eff,SHMS_HGC_ALL_Pion_Eff_ERROR,SHMS_HGC_COIN_Pion_Eff,SHMS_HGC_COIN_Pion_Eff_ERROR,SHMS_HGC_SING_Pion_Eff,SHMS_HGC_SING_Pion_Eff_ERROR,SHMS_Hadron_ALL_TRACK_EFF,SHMS_Hadron_ALL_TRACK_EFF_ERROR,SHMS_Hodo_3_of_4_EFF,SHMS_Hodo_4_of_4_EFF,SHMS_Hodo_Plane_1,SHMS_Hodo_Plane_2,SHMS_Hodo_Plane_3,SHMS_Hodo_Plane_4,SHMS_Hodo_S1XY,SHMS_Hodo_S2XY,SHMS_Hodoscope_S1X_Rate,SHMS_Hodoscope_S1X_Triggers,SHMS_P_Central,SHMS_Particle_Mass,SHMS_Pion_ALL_TRACK_EFF,SHMS_Pion_ALL_TRACK_EFF_ERROR,SHMS_Pion_COIN_TRACK_EFF,SHMS_Pion_COIN_TRACK_EFF_ERROR,SHMS_Pion_SING_TRACK_EFF,SHMS_Pion_SING_TRACK_EFF_ERROR,SHMS_Prot_ALL_TRACK_EFF,SHMS_Prot_ALL_TRACK_EFF_ERROR,SHMS_Prot_COIN_TRACK_EFF,SHMS_Prot_COIN_TRACK_EFF_ERROR,SHMS_Prot_SING_TRACK_EFF,SHMS_Prot_SING_TRACK_EFF_ERROR,SHMS_Run_Length,Target_Mass_(amu),Total_COIN_Triggers,Total_HMS_3/4_Triggers,Total_HMS_EL-REAL_Triggers,Total_SHMS_3/4_Triggers
187308.0,7504236.0,,934719925.0,187317.0,618015.0,524194.0,57.567,15.151,57.567,15.151,3799.623,3799.623,7.937,1.0,0.0,0.049,37486.0,1.975,34.575,0.0824,0.0,0.9804,0.0006,0.9834,0.0011,0.9791,0.0008,0.9075,0.0013,0.92,0.0022,0.9022,0.0015,,0.9978,0.0002,0.9976,0.0005,0.9979,0.0003,0.996527,0.7688649999999999,0.99896,0.998227,0.987041,0.7811560000000001,0.999998,0.997164,38.533,146410584.0,2.139,0.0005110000000000001,3799.623,0.99,0.99,0.0005,0.0005,187308.0,441426.0,,228147.0,4097.0,1.0,17.0,1.0,1.0,1.0,13980.0,246.003,0.9769,0.0006,0.9854,0.0008,0.9867,0.0006,9.115,0.0006,0.0,0.7027,0.0015,0.6990000000000001,0.0026,0.7120000000000001,0.0021,0.9841,0.0004,0.985763,0.812062,0.963271,0.947701,0.949772,0.936591,0.998079,0.996815,1102.204,4187959582.0,5.5120000000000005,0.13957,0.99,0.0004,0.9867,0.0007,0.9934,0.0004,0.9854,0.0013,0.9796,0.0023,0.9901,0.0015,3799.623,1.007276,187308.0,7504236.0,,934719925.0
119280.0,8074797.0,,411264080.0,119300.0,588234.0,572193.0,60.361999999999995,14.620999999999999,60.361999999999995,14.620999999999999,4128.465,4128.479,7.937,1.0002,0.0,0.028999999999999998,40987.0,1.956,34.575,0.0728,0.0,0.9805,0.0006,0.9853,0.0012,0.9793,0.0007,0.9054,0.0013,0.9302,0.0025,0.8992,0.0015,,0.9978,0.0002,0.9978,0.0005,0.9978,0.0003,0.9966139999999999,0.775069,0.998756,0.998092,0.987332,0.787495,0.9999979999999999,0.997308,38.579,159273658.0,2.1390000000000002,0.0005110000000000001,4128.465,0.9962,0.9962,0.0003,0.0003,119280.0,474988.0,,401233.0,1025.0,1.0,17.0,1.0,1.0,1.0,14002.0,99.616,0.9825,0.0006,0.9845,0.0012,0.987,0.0006,11.12,0.0014,0.0,0.6909,0.0017,0.6703,0.0038,0.6968,0.0019,0.9849,0.0004,0.987933,0.825318,0.972268,0.952636,0.951117,0.936859,0.9986870000000001,0.9969129999999999,665.5369999999998,2747656194.0,5.5120000000000005,0.13957,0.9943,0.0003,0.9915,0.0009,0.995,0.0003,0.9941,0.0007,0.9932,0.0016,0.9944,0.0008,4128.479,1.007276,119280.0,8074797.0,,411264080.0
68871.0,6554913.0,,137693882.0,68876.0,451012.0,354779.0,38.435,10.651,38.435,10.651,3608.748,3608.748,7.937,1.0001,0.0,0.019,35904.0,1.816,34.575,0.0688,0.0,0.98,0.0007,0.99,0.0014,0.9784,0.0008,0.9102,0.0014,0.9497,0.003,0.9041,0.0016,,0.9975,0.0003,0.9971,0.0008,0.9976,0.0003,0.996732,0.780691,0.998973,0.998128,0.987215,0.793099,0.999998,0.997355,35.37699999999999,127665716.0,2.139,0.0005110000000000001,3608.748,0.9984,0.9984,0.0002,0.0002,68871.0,385583.0,,268409.0,513.0,1.0,17.0,1.0,1.0,1.0,14089.0,38.156,0.9823,0.0009,0.9867,0.0019,0.9843,0.001,13.115,0.0026,0.0,0.6794,0.0028,0.6559999999999999,0.0064,0.6861,0.0031,0.9691,0.0008,0.984587,0.801666,0.973874,0.952602,0.938493,0.920764,0.998762,0.995126,420.518,1517544316.0,5.5120000000000005,0.13957,0.9935,0.0005,0.994,0.0012,0.9934,0.0006,0.9913,0.0012,0.9869,0.0031,0.9927,0.0012,3608.748,1.007276,68871.0,6554913.0,,137693882.0
1312358.0,35715222.0,,743075255.0,1311096.0,1714087.0,1578276.0,103.167,28.391,103.167,28.391,3633.8179999999998,3633.8179999999998,7.937,0.9990000000000001,0.0,0.361,35909.0,9.829,35.12,0.048,0.0,0.9096,0.002,0.9105,0.0023,0.9067,0.0044,0.5432,0.0027,0.5493,0.0031,0.5225,0.0057,,0.9973,0.0004,0.9973,0.0005,0.9972,0.0009,0.9959370000000001,0.779037,0.998131,0.997605,0.9846879999999999,0.794535,0.9999959999999999,0.9968540000000001,22.165,80543333.0,1.3319999999999999,0.0005110000000000001,3633.8179999999998,0.9916,0.9916,0.0005,0.0005,1312358.0,138970.0,,90696.0,8193.0,1.0,257.0,1.0,1.0,1.0,14219.0,204.489,0.9822,0.0004,0.9851,0.0004,0.9862,0.0014,5.495,0.0021,0.0,0.7228,0.0011,0.7253,0.0012,0.7328,0.0045,0.9558,0.0005,0.968995,0.728913,0.937715,0.91719,0.932334,0.9090219999999999,0.994842,0.9938440000000001,914.929,3324686035.0,6.537999999999999,0.13957,0.9652,0.0006,0.9636,0.0006,0.9822,0.0016,0.9625,0.0026,0.9598,0.0029,0.9869,0.0065,3633.8179999999998,1.007276,1312358.0,35715222.0,,743075255.0
1977404.0,53797128.0,,1112482234.0,1977217.0,2585148.0,2382520.0,41.749,14.545,41.749,14.545,2870.401,2870.401,7.937,0.9999,0.0,0.6890000000000001,28188.0,18.742,35.12,0.0481,0.0,0.9133,0.0016,0.9144,0.0018,0.9095,0.0035,0.5499,0.0022,0.5554,0.0025,0.5316,0.0046,,0.9987,0.0002,0.9987,0.0003,0.9988,0.0005,0.995849,0.780827,0.998018,0.997437,0.984335,0.796872,0.999995,0.996818,42.059,120727623.0,1.332,0.0005110000000000001,2870.401,0.9855,0.9855,0.0007,0.0007,1977404.0,209327.0,,135784.0,8193.0,1.0,257.0,1.0,1.0,1.0,14220.0,387.57,0.9819,0.0003,0.9846,0.0003,0.9871,0.0011,5.495,0.0021,0.0,0.7208,0.0009,0.7229,0.001,0.7278,0.0037,0.9562,0.0004,0.968449,0.726647,0.937732,0.916355,0.931493,0.907825,0.994792,0.993685,1732.078,4971759719.0,6.5379999999999985,0.13957,0.9655,0.0005,0.9642,0.0005,0.9816,0.0013,0.9618,0.0022,0.9594,0.0024,0.991,0.0045,2870.401,1.007276,1977404.0,53797128.0,,1112482234.0
204136.0,5933416.0,,119937386.0,203213.0,270104.0,244771.0,47.663000000000004,36.577,47.663000000000004,36.577,1303.1019999999999,1303.1019999999999,7.937,0.9955,0.0001,0.157,12941.0,4.553,35.12,0.0455,0.0,0.9134,0.0051,0.9154,0.0058,0.9063,0.0108,0.544,0.006999999999999999,0.5499,0.008,0.5251,0.0141,,0.9978,0.001,0.9971,0.0013,1.0,0.0,0.9960469999999999,0.7808510000000001,0.997984,0.997922,0.984899,0.796079,0.9999959999999999,0.996921,10.432,13594066.0,1.3319999999999999,0.0005110000000000001,1303.1019999999999,0.9965,0.9965,0.0005,0.0005,204136.0,23087.0,,14639.0,8193.0,1.0,257.0,1.0,1.0,1.0,14221.0,92.04,0.9804,0.001,0.9840000000000001,0.001,0.9868,0.0033,5.495,0.002,0.0,0.7232,0.0029,0.725,0.0031,0.732,0.0109,0.9606,0.0012,0.971999,0.741364,0.9421959999999999,0.9198280000000001,0.936716,0.91322,0.995366,0.994508,424.95,553752825.0,6.537999999999999,0.13957,0.9717,0.0013,0.9702,0.0014,0.9890000000000001,0.003,0.9628,0.0063,0.96,0.006999999999999999,1.0,0.0,1303.1019999999999,1.007276,204136.0,5933416.0,,119937386.0
2409528.0,68717221.0,,940515047.0,2408400.0,2799694.0,2690593.0,22.128,11.386,22.128,11.386,1943.443,1943.443,7.937,0.9995,0.0,1.24,18997.0,35.35800000000001,35.12,0.0407,0.0,0.9161,0.0015,0.9172,0.0016,0.9096,0.0044,0.5471,0.0021,0.5494,0.0023,0.5329999999999999,0.0058,,0.9977,0.0003,0.9978,0.0003,0.9972,0.0009,0.995638,0.778559,0.997509,0.99674,0.984725,0.7952020000000001,0.999992,0.996872,74.824,145415415.0,1.332,0.0005110000000000001,1943.443,0.9809,0.9809,0.001,0.001,2409528.0,133952.0,,114795.0,8193.0,1.0,513.0,1.0,1.0,1.0,14328.0,483.943,0.9823,0.0003,0.9839,0.0003,0.9849,0.0013,6.385,0.0029,0.0,0.7037,0.0009,0.7045,0.0009,0.716,0.0042,0.9556,0.0004,0.967074,0.721262,0.935749,0.914399,0.929447,0.906928,0.9945,0.993434,2172.845,4222801609.0,6.5379999999999985,0.13957,0.9654,0.0004,0.9644,0.0004,0.9833,0.0014,0.9607,0.0018,0.9596,0.0019,0.9835,0.0058,1943.443,1.007276,2409528.0,68717221.0,,940515047.0
1775124.0,134337487.0,,612719329.0,1775082.0,2562398.0,2216154.0,55.297,15.7,55.297,15.7,3522.164,3522.164,7.937,1.0,0.0,0.504,34907.0,38.141,35.12,0.0191,0.0,0.922,0.0015,0.9269,0.0017,0.9091,0.0031,0.5623,0.0022,0.5768,0.0026,0.5266,0.0041,,0.9975,0.0003,0.9975,0.0004,0.9975,0.0006,0.995431,0.779567,0.997085,0.996353,0.9843649999999999,0.797172,0.9999889999999999,0.9968290000000001,79.959,281627257.0,1.3319999999999999,0.0005110000000000001,3522.164,0.9945,0.9945,0.0004,0.0004,1775124.0,261866.0,,299033.0,2049.0,1.0,513.0,1.0,1.0,1.0,14347.0,173.96099999999996,0.9838,0.0003,0.9858,0.0003,0.9869,0.0008,8.39,0.0036,0.0,0.7011,0.001,0.7024,0.0011,0.6998,0.0027,0.9712,0.0003,0.9769559999999999,0.763221,0.956426,0.9322459999999999,0.934327,0.916156,0.9970479999999999,0.9944940000000001,1175.213,4139292140.0,6.537999999999999,0.13957,0.9856,0.0003,0.9846,0.0003,0.9913,0.0006,0.9834,0.001,0.9821,0.0012,0.9904,0.0021,3522.164,1.007276,1775124.0,134337487.0,,612719329.0
8233902.0,354521694.0,,948952148.0,8034530.0,8556429.0,8412179.0,33.732,10.094,33.732,10.094,3341.646,3341.646,7.937,0.9758,0.0001,2.464,32365.0,106.092,35.12,0.0241,0.0,0.8637,0.0013,0.8642,0.0014,0.8538,0.0061,0.4137,0.0013,0.4153,0.0014,0.3838,0.0056,,0.9976,0.0002,0.9976,0.0002,0.9979,0.0009,0.992673,0.770073,0.992815,0.991668,0.980339,0.797849,0.99994,0.996026,165.278,552301746.0,1.332,0.0005110000000000001,3341.646,0.9719,0.9719,0.0009,0.0009,8233902.0,173022.0,,231621.0,4097.0,1.0,2049.0,1.0,1.0,1.0,14369.0,283.9770000000001,0.9827,0.0002,0.9832,0.0002,0.9854,0.001,8.39,0.0089,0.0,0.6804,0.0005,0.6804,0.0005,0.6892,0.0032,0.9603,0.0002,0.970356,0.7337229999999999,0.948566,0.922535,0.925873,0.905587,0.996016,0.993001,1365.336,4562470599.0,6.5379999999999985,0.13957,0.9761,0.0002,0.9758,0.0002,0.9874,0.0009,0.9746,0.0006,0.9742,0.0007,0.982,0.0034,3341.646,1.007276,8233902.0,354521694.0,,948952148.0
2108787.0,54462076.0,,1452976302.0,2108153.0,2722223.0,2567135.0,6.516,1.808,6.516,1.808,3603.812,3603.812,7.937,0.9997,0.0,0.585,35335.0,15.112,44.37,0.05,0.0,0.8958,0.0022,0.8976,0.0025,0.8894,0.0049,0.4196,0.0024,0.4257,0.0028,0.3985,0.0051,,0.997,0.0005,0.997,0.0005,0.9969,0.001,0.9959379999999999,0.776356,0.9981909999999999,0.997767,0.984735,0.791587,0.9999959999999999,0.996819,32.964,118797393.0,1.104,0.0005110000000000001,3603.812,0.9839,0.9839,0.0007,0.0007,2108787.0,211915.0,,177344.0,8193.0,1.0,257.0,1.0,1.0,1.0,14435.0,403.17800000000005,0.9819,0.0004,0.9839,0.0004,0.9874,0.0011,6.17,0.0018,0.0,0.6990000000000001,0.001,0.7009,0.0011,0.7117,0.0037,0.9487,0.0005,0.962512,0.703883,0.9309629999999999,0.9076219999999999,0.925491,0.9001,0.9936229999999999,0.992557,1805.91,6508159426.0,6.718999999999999,0.13957,0.9612,0.0005,0.9591,0.0006,0.9817,0.0013,0.9563,0.0024,0.9546,0.0026,0.9670000000000001,0.0077,3603.812,1.007276,2108787.0,54462076.0,,1452976302.0
1008182.0,74631981.0,,611835421.0,1008264.0,1874472.0,1466544.0,51.697,14.558,51.697,14.558,3551.243,3551.243,7.937,1.0001,0.0,0.284,35151.0,21.016,44.37,0.0251,0.0,0.8905,0.0027,0.8993,0.0033,0.878,0.0043,0.3939,0.0028,0.4192,0.0037,0.3622,0.0041,,0.9979,0.0005,0.9972,0.0007,0.999,0.0005,0.996035,0.779258,0.998134,0.99758,0.985197,0.7943680000000001,0.999995,0.996956,44.414,157724463.0,1.104,0.0005110000000000001,3551.243,0.9932,0.9932,0.0004,0.0004,1008182.0,290397.0,,298602.0,2049.0,1.0,257.0,1.0,1.0,1.0,14498.0,172.28799999999995,0.9825,0.0005,0.9857,0.0005,0.9887,0.0008,8.175,0.0024,0.0,0.6944,0.0014,0.6929,0.0016,0.7048,0.0029,0.9675,0.0005,0.974902,0.753375,0.956069,0.927507,0.93055,0.912988,0.996815,0.993957,1203.953,4275530167.0,6.7189999999999985,0.13957,0.9843,0.0004,0.9828,0.0005,0.9898,0.0007,0.9848,0.0014,0.9821,0.0017,0.994,0.0019,3551.243,1.007276,1008182.0,74631981.0,,611835421.0
2223276.0,132004407.0,,302549416.0,2220680.0,2291704.0,2308319.0,20.503,15.427999999999999,20.503,15.427999999999999,1328.9229999999998,1328.9229999999998,7.937,0.9988,0.0,1.673,13142.0,99.33200000000001,25.035,0.0174,0.0,0.9378,0.0011,0.938,0.0011,0.9298,0.0072,0.6637,0.0017,0.6646,0.0018,0.6285,0.0112,,0.9974,0.0003,0.9974,0.0003,0.9969,0.0018,0.993287,0.7780520000000001,0.993642,0.9925729999999999,0.980402,0.804659,0.9999530000000001,0.996172,185.658,246724915.0,1.6440000000000001,0.0005110000000000001,1328.9229999999998,0.9924,0.9924,0.0008,0.0008,2223276.0,64424.0,,73847.0,4097.0,1.0,2049.0,1.0,1.0,1.0,14556.0,227.665,0.9856,0.0003,0.9857,0.0003,0.9882,0.0013,8.165,0.0076,0.0,0.7032,0.0008,0.7032,0.0008,0.7071,0.0046,0.9742,0.0003,0.978234,0.769914,0.955203,0.9308629999999999,0.9392010000000001,0.921939,0.9969030000000001,0.9952540000000001,1283.82,1706098456.0,6.265,0.13957,0.9834,0.0003,0.9831,0.0003,0.9932,0.001,0.9825,0.0009,0.982,0.0009,0.9953,0.0027,1328.9229999999998,1.007276,2223276.0,132004407.0,,302549416.0
3633107.0,95682767.0,,620858682.0,3475442.0,3567353.0,3586877.0,4.704,3.943,4.704,3.943,1192.99,1192.99,7.937,0.9566,0.0001,3.045,11261.0,80.204,25.035,0.0373,0.0,0.9344,0.0009,0.9346,0.0009,0.9268,0.0063,0.6692,0.0014,0.6698,0.0015,0.6421,0.0097,,0.9972,0.0002,0.9972,0.0002,0.9969,0.0015,0.993672,0.773694,0.994945,0.993888,0.980581,0.797901,0.999969,0.996075,151.003,180144877.0,1.644,0.0005110000000000001,1192.99,0.9472,0.9472,0.0021,0.0021,3633107.0,93349.0,,75779.0,8193.0,1.0,1025.0,1.0,1.0,1.0,14559.0,520.422,0.9833,0.0002,0.9834,0.0002,0.9877,0.0013,6.165,0.0058,0.0,0.7221,0.0006,0.7224,0.0007,0.7213,0.0045,0.9592,0.0003,0.968872,0.728526,0.9363,0.915374,0.93288,0.911183,0.994609,0.994039,2148.578,2563231451.0,6.265,0.13957,0.9661,0.0003,0.9657,0.0003,0.9847,0.0015,0.9635,0.0014,0.963,0.0014,0.9917,0.0048,1192.99,1.007276,3633107.0,95682767.0,,620858682.0
712075.0,78499693.0,,235748269.0,712094.0,1019321.0,861608.0,62.14100000000001,30.636,62.14100000000001,30.636,2028.391,2028.391,7.937,1.0,0.0,0.35100000000000003,20097.0,38.7,16.335,0.013000000000000001,0.0,0.9748,0.0005,0.9763,0.0006,0.9705,0.0012,0.878,0.0011,0.8871,0.0012,0.8513,0.0023,,0.9974,0.0002,0.9974,0.0002,0.9972,0.0004,0.996691,0.813718,0.9974860000000001,0.997001,0.9864219999999999,0.829485,0.999992,0.997685,76.62,155415148.0,2.498,0.0005110000000000001,2028.391,0.9942,0.9942,0.0005,0.0005,712075.0,305446.0,,115055.0,2049.0,1.0,257.0,1.0,1.0,1.0,14607.0,116.22399999999999,0.9867,0.0003,0.9884,0.0003,0.9893,0.0007,7.225,0.0037,0.0,0.7721,0.0009,0.7756,0.0009,0.7541,0.0024,0.9916,0.0002,0.992768,0.863992,0.977491,0.9587040000000001,0.964334,0.956059,0.9990700000000001,0.998433,462.55699999999996,938246713.0,5.4220000000000015,0.13957,0.9946,0.0002,0.9942,0.0002,0.9971,0.0003,0.9928,0.0007,0.9922,0.0008,0.9959,0.0013,2028.391,1.007276,712075.0,78499693.0,,235748269.0
336986.0,72049752.0,,92946667.0,336978.0,480385.0,434474.0,113.645,35.972,113.645,35.972,3159.27,3159.27,7.937,1.0,0.0,0.107,31437.0,22.806,16.335,0.0067,0.0,0.9776,0.0007,0.9798,0.0008,0.9706,0.0017,0.8852,0.0015,0.8985,0.0016,0.8429,0.0034,,0.9968,0.0003,0.9969,0.0003,0.9965,0.0007,0.996653,0.8146899999999999,0.997373,0.996837,0.986356,0.8307620000000001,0.999992,0.997691,45.45,143588620.0,2.498,0.0005110000000000001,3159.27,0.9985,0.9985,0.0002,0.0002,336986.0,140448.0,,90680.0,1025.0,1.0,513.0,1.0,1.0,1.0,14627.0,29.42,0.9882,0.0004,0.9891,0.0004,0.9888,0.0008,9.23,0.0047,0.0,0.7534,0.0014,0.763,0.0015,0.7199,0.0031,0.9924,0.0002,0.993145,0.866916,0.981311,0.960547,0.962989,0.95506,0.999263,0.998337,145.493,459651654.0,5.4220000000000015,0.13957,0.9965,0.0002,0.9963,0.0002,0.9973,0.0004,0.9955,0.0007,0.9952,0.0008,0.9966,0.0012,3159.27,1.007276,336986.0,72049752.0,,92946667.0
47523.0,,5893400.0,11340422.0,47066.0,93769.0,75701.0,6.617000000000001,11.795,6.617000000000001,11.795,560.984,560.984,10.549355,0.9904,0.0004,0.085,5586.0,,13.31,0.0159,0.0,0.9835,0.0005,0.9877,0.0007,0.9791,0.0009,0.9923,0.0004,0.993,0.0005,0.9917,0.0006,10.505,0.997,0.0003,0.9971,0.0004,0.997,0.0004,0.998551,0.856374,0.997914,0.9963629999999999,0.9951399999999999,0.865504,0.999992,0.999346,126.04700000000001,70710085.0,6.7920000000000025,0.0005110000000000001,560.984,0.9993,0.9993,0.0004,0.0004,47523.0,,5893400.0,22106.0,513.0,1.0,129.0,1.0,1.0,1.0,15015.0,20.215,0.9789,0.0013,0.9795,0.0014,0.9768,0.0036,21.655,0.0067,0.0,0.6617,0.0036,0.6785,0.0039,0.5819,0.0091,0.993,0.0005,0.9929379999999999,0.861765,0.986859,0.958791,0.968835,0.9400700000000001,0.999458,0.998132,128.466,72067256.0,3.4930000000000003,0.13957,0.9972,0.0005,0.9973,0.0005,0.9965,0.0013,0.9948,0.0008,0.9942,0.001,0.9964,0.0014,560.984,1.007276,47523.0,,5893400.0,11340422.0
86071.0,,3806609.0,437530918.0,71909.0,145855.0,473501.0,59.295,15.130999999999998,59.295,15.130999999999998,3918.805,3918.805,10.549355,0.8355,0.0013,0.022,38891.0,,28.175,0.0383,0.0,0.9643,0.0012,0.9699,0.0016,0.9581,0.0019,0.8226,0.0023,0.8476,0.0031,0.7969,0.0035,0.971,0.9975,0.0004,0.9974,0.0005,0.9977,0.0005,0.997038,0.803189,0.998715,0.998296,0.987015,0.816194,0.999998,0.997613,31.397,123039542.0,2.398,0.0005110000000000001,3918.805,0.9959,0.9959,0.0003,0.0003,86071.0,,3806609.0,213534.0,2049.0,1.0,65.0,1.0,1.0,1.0,15350.0,111.649,0.9857,0.0007,0.9882,0.0009,0.9891,0.0009,7.65,0.0011,0.0,0.6791,0.0022,0.688,0.0031,0.6743,0.0032,0.9683,0.0007,0.976501,0.758548,0.964616,0.937491,0.929494,0.902432,0.997788,0.993121,762.737,2989016235.0,8.035,0.13957,0.988,0.0006,0.9866,0.0009,0.9899,0.0008,0.9858,0.0035,0.982,0.0056,0.9884,0.0047,3918.805,1.007276,86071.0,,3806609.0,437530918.0
33922.0,,1570258.0,176613511.0,29145.0,81842.0,452689.0,28.916999999999998,16.639,28.916999999999998,16.639,1737.918,1737.918,10.549355,0.8592,0.0019,0.02,17269.0,,28.175,0.0521,0.0,0.9623,0.0016,0.9677,0.0027,0.9597,0.0021,0.8146,0.0031,0.8502,0.0051,0.7986,0.0038,0.904,0.9973,0.0005,0.9975,0.0008,0.9972,0.0006,0.997189,0.806495,0.998064,0.9983770000000001,0.988183,0.819052,0.9999969999999999,0.997862,29.033,50457403.0,2.398,0.0005110000000000001,1737.918,0.9971,0.9971,0.0004,0.0004,33922.0,,1570258.0,344276.0,513.0,1.0,33.0,1.0,1.0,1.0,15384.0,101.624,0.9877,0.0006,0.9882,0.0014,0.9898,0.0006,7.65,0.0026,0.0,0.6759999999999999,0.0022,0.6937,0.005,0.6742,0.0025,0.9701,0.0007,0.9769399999999999,0.76062,0.965527,0.938575,0.9288129999999999,0.9036620000000001,0.9978819999999999,0.993142,720.012,1251321712.0,8.035,0.13957,0.9905,0.0005,0.9895,0.0013,0.9908,0.0006,0.9797,0.0042,0.9712,0.0116,0.9806,0.0047,1737.918,1.007276,33922.0,,1570258.0,176613511.0
235535.0,,3906323.0,1818032139.0,167581.0,289118.0,1211401.0,26.766,8.138,26.766,8.138,3288.802,3288.802,10.549355,0.7115,0.0009,0.07200000000000001,32050.0,,28.175,0.07400000000000001,0.0,0.96,0.0009,0.9606,0.001,0.9576,0.0019,0.8089,0.0016,0.8116,0.0018,0.7995,0.0035,1.188,0.9975,0.0002,0.9976,0.0003,0.9971,0.0006,0.996971,0.8066979999999999,0.998484,0.997537,0.987316,0.8203229999999999,0.999996,0.997721,47.898,157526363.0,2.398,0.0005110000000000001,3288.802,0.9779,0.9779,0.0008,0.0008,235535.0,,3906323.0,221901.0,8193.0,1.0,65.0,1.0,1.0,1.0,15474.0,552.795,0.9829,0.0004,0.9843,0.0005,0.9878,0.0008,5.65,0.0007,0.0,0.6821,0.0013,0.6839,0.0016,0.6879,0.003,0.9412,0.0007,0.957623,0.686489,0.926172,0.904914,0.920501,0.8898360000000001,0.99298,0.991242,2088.236,6867793238.0,8.035,0.13957,0.9537,0.0008,0.9475,0.0009,0.9761,0.0012,0.9461,0.0057,0.9419,0.0069,0.9682,0.0104,3288.802,1.007276,235535.0,,3906323.0,1818032139.0
272765.0,,4736500.0,2213513362.0,192133.0,304083.0,1362008.0,6.218,1.825,6.218,1.825,3407.203,3407.203,10.549355,0.7044,0.0009,0.08,33123.0,,28.175,0.0642,0.0,0.9625,0.0008,0.9626,0.0009,0.9615,0.0024,0.8142,0.0015,0.8151,0.0016,0.8079,0.0044,1.39,0.9975,0.0002,0.9975,0.0003,0.9974,0.0007,0.9970540000000001,0.807198,0.9986510000000001,0.9976229999999999,0.9874940000000001,0.8204739999999999,0.9999969999999999,0.997755,57.398,195565076.0,2.398,0.0005110000000000001,3407.203,0.9755,0.9755,0.0008,0.0008,272765.0,,4736500.0,270171.0,8193.0,1.0,129.0,1.0,1.0,1.0,15552.0,649.6569999999998,0.9839,0.0004,0.9845,0.0005,0.9874,0.0008,5.65,0.0006,0.0,0.6852,0.0012,0.6848,0.0014,0.6926,0.0027,0.943,0.0006,0.9577549999999999,0.68697,0.927615,0.903121,0.919644,0.8916709999999999,0.9929870000000001,0.991295,2451.578,8353024387.0,8.035,0.13957,0.9556,0.0007,0.9497,0.0008,0.9768,0.0011,0.9468,0.0052,0.9417,0.0062,0.9656,0.0098,3407.203,1.007276,272765.0,,4736500.0,2213513362.0
