(current_cut)_Total_HMS_EL-REAL_Triggers,(current_cut)_Total_SHMS_EL-REAL_Triggers,Accepted_HMS_Triggers,Accepted_SHMS_Triggers,BCM2_Beam_Cut_Charge,BCM2_Beam_Cut_Current,BCM2_Charge,BCM2_Current,BCM_Cut_HMS_Run_Length,BCM_Cut_SHMS_Run_Length,Beam_Energy,EDTM_Accepted_Triggers,HMS_Angle,HMS_CPULT,HMS_CPULT_ERROR,HMS_Cal_ALL_Elec_Eff,HMS_Cal_ALL_Elec_Eff_ERROR,HMS_Cal_SING_Elec_Eff,HMS_Cal_SING_Elec_Eff_ERROR,HMS_Cer_ALL_Elec_Eff,HMS_Cer_ALL_Elec_Eff_ERROR,HMS_Cer_SING_Elec_Eff,HMS_Cer_SING_Elec_Eff_ERROR,HMS_EL-REAL_Trigger_Rate,HMS_Elec_ALL_TRACK_EFF,HMS_Elec_ALL_TRACK_EFF_ERROR,HMS_Elec_SING_TRACK_EFF,HMS_Elec_SING_TRACK_EFF_ERROR,HMS_Hodo_3_of_4_EFF,HMS_Hodo_4_of_4_EFF,HMS_Hodo_Plane_1,HMS_Hodo_Plane_2,HMS_Hodo_Plane_3,HMS_Hodo_Plane_4,HMS_Hodo_S1XY,HMS_Hodo_S2XY,HMS_Hodoscope_S1X_Rate,HMS_Hodoscope_S1X_Triggers,HMS_P_Central,HMS_Particle_Mass,HMS_Run_Length,Non_Scaler_EDTM_Live_Time,Non_Scaler_EDTM_Live_Time_Corr,Non_Scaler_EDTM_Live_Time_Corr_ERROR,Non_Scaler_EDTM_Live_Time_ERROR,Pre-Scaled_HMS_EL-REAL_Triggers,Pre-Scaled_SHMS_EL-REAL_Triggers,Ps1_factor,Ps2_factor,Ps3_factor,Ps4_factor,Ps5_factor,Ps6_factor,Run_Number,SHMS_Aero_ALL_Elec_Eff,SHMS_Aero_ALL_Elec_Eff_ERROR,SHMS_Aero_SING_Elec_Eff,SHMS_Aero_SING_Elec_Eff_ERROR,SHMS_Angle,SHMS_CPULT,SHMS_CPULT_ERROR,SHMS_Cal_ALL_Elec_Eff,SHMS_Cal_ALL_Elec_Eff_ERROR,SHMS_Cal_SING_Elec_Eff,SHMS_Cal_SING_Elec_Eff_ERROR,SHMS_EL-REAL_Trigger_Rate,SHMS_Elec_ALL_TRACK_EFF,SHMS_Elec_ALL_TRACK_EFF_ERROR,SHMS_Elec_SING_TRACK_EFF,SHMS_Elec_SING_TRACK_EFF_ERROR,SHMS_HGC_ALL_Elec_Eff,SHMS_HGC_ALL_Elec_Eff_ERROR,SHMS_HGC_SING_Elec_Eff,SHMS_HGC_SING_Elec_Eff_ERROR,SHMS_Hodo_3_of_4_EFF,SHMS_Hodo_4_of_4_EFF,SHMS_Hodo_Plane_1,SHMS_Hodo_Plane_2,SHMS_Hodo_Plane_3,SHMS_Hodo_Plane_4,SHMS_Hodo_S1XY,SHMS_Hodo_S2XY,SHMS_Hodoscope_S1X_Rate,SHMS_Hodoscope_S1X_Triggers,SHMS_P_Central,SHMS_Particle_Mass,SHMS_Run_Length,Target_Mass_(amu),Total_HMS_EL-REAL_Triggers,Total_SHMS_EL-REAL_Triggers
25824.0,337239.0,26402.0,71365.0,13.975,37.188,13.977,32.056,375.804,393.092,5.985091,4345.0,29.55,1.0001,0.0007,1e+38,1e+38,1e+38,1e+38,0.9861,0.0012,0.9861,0.0012,0.066,0.9975,0.0161,0.9975,0.0161,0.998131,0.776729,0.999634,0.999268,0.992489,0.783468,1.0,0.998374,13.278,4989925.0,3.043,0.000511,375.804,0.986,0.986,0.0016,0.0016,0.0,113025.0,1.0,3.0,1.0,0.0,1.0,1.0,13120.0,0.9995,0.0155,0.9995,0.0002,19.885,0.2105,0.0007,0.9593,0.0021,0.9593,0.0021,0.858,0.9993,0.0128,0.9993,0.0128,0.9883,0.0155,0.9883,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.903,20009548.0,4.605,0.000511,393.092,1.007276,25824.0,337239.0
23869.0,38975.0,23870.0,38975.0,19.004,37.338,19.004,37.338,508.983,517.142,5.985091,5072.0,30.5,1.0,0.0,1e+38,1e+38,1e+38,1e+38,0.9857,0.0014,0.9857,0.0014,0.046,0.9965,0.0183,0.9965,0.0183,0.998182,0.765292,0.999555,0.9997,0.992806,0.771412,1.0,0.998355,12.81,6519975.0,3.043,0.000511,508.983,0.9841,0.9841,0.0017,0.0017,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,13121.0,0.9988,0.0279,0.9988,0.0007,29.36,1.0,0.0,0.8763,0.0061,0.8763,0.0061,0.075,0.999,0.0224,0.999,0.0224,0.9843,0.028,0.9843,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.497,13185655.0,3.493,0.000511,517.142,1.007276,23869.0,38975.0
378727.0,683398.0,379756.0,684666.0,126.762,63.573,126.762,63.573,1993.971,1934.705,5.985091,19876.0,30.5,1.0001,0.0,1e+38,1e+38,1e+38,1e+38,0.9959,0.0002,0.9959,0.0002,0.196,0.997,0.0039,0.997,0.0039,0.997774,0.778886,0.999073,0.997989,0.992549,0.787044,0.999998,0.998413,48.935,97575472.0,3.043,0.000511,1993.971,0.9958,0.9958,0.0005,0.0005,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,13122.0,0.9994,0.0064,0.9994,0.0001,29.36,1.0,0.0,0.8647,0.0014,0.8648,0.0014,0.353,0.9989,0.0051,0.9989,0.0051,0.9924,0.0064,0.9924,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.903,189414053.0,3.493,0.000511,1934.705,1.007276,378727.0,683398.0
74782.0,1114841.0,74773.0,1113918.0,89.269,63.732,89.269,63.732,1400.7,1405.398,5.985091,13950.0,32.8,0.9999,0.0,1e+38,1e+38,1e+38,1e+38,0.9966,0.0004,0.9966,0.0004,0.053,0.9977,0.0102,0.9977,0.0102,0.996909,0.769335,0.998802,0.998206,0.989016,0.780212,0.999998,0.997586,42.526,59566110.0,3.043,0.000511,1400.7,0.9961,0.9961,0.0005,0.0005,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,13123.0,0.9994,0.0036,0.9994,0.0001,27.32,0.9992,0.0,0.9484,0.0006,0.9484,0.0006,0.793,0.9987,0.0031,0.9987,0.0031,0.9806,0.0037,0.9806,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.463,156649535.0,3.493,0.000511,1405.398,1.007276,74782.0,1114841.0
8742.0,70030.0,8742.0,70026.0,15.931,39.451,15.931,39.451,403.807,410.228,5.985091,4024.0,32.8,1.0,0.0,1e+38,1e+38,1e+38,1e+38,0.9765,0.0039,0.9765,0.0039,0.021,0.9974,0.0415,0.9974,0.0415,0.995886,0.740308,1.0,0.999389,0.983986,0.752816,1.0,0.996042,11.651,4704869.0,3.043,0.000511,403.807,0.9843,0.9843,0.0019,0.0019,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,13124.0,0.9997,0.015,0.9997,0.0002,27.32,0.9999,0.0,0.9558,0.0021,0.9558,0.0021,0.171,0.9981,0.0128,0.9981,0.0128,0.9854,0.015,0.9854,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.11,12762389.0,3.493,0.000511,410.228,1.007276,8742.0,70030.0
70899.0,5260134.0,72479.0,1067395.0,84.759,63.748,84.772,56.432,1329.606,1368.799,5.985091,14976.0,32.8,1.0003,0.0002,1e+38,1e+38,1e+38,1e+38,0.9953,0.0005,0.9953,0.0005,0.052,0.9965,0.0105,0.9965,0.0105,0.997016,0.766817,0.998626,0.997902,0.990176,0.777121,0.999997,0.99781,41.943,55768188.0,3.043,0.000511,1329.606,0.9972,0.9972,0.0004,0.0004,0.0,1758971.0,1.0,3.0,1.0,0.0,1.0,1.0,13126.0,0.9994,0.0025,0.9994,0.0,23.405,0.2023,0.0002,0.9877,0.0002,0.9878,0.0002,3.843,0.9967,0.0023,0.9967,0.0023,0.978,0.0025,0.978,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.881,207894531.0,3.493,0.000511,1368.799,1.007276,70899.0,5260134.0
7867.0,295002.0,10265.0,64671.0,14.098,37.235,14.114,23.47,378.614,370.323,5.985091,5993.0,32.8,1.0,0.0008,1e+38,1e+38,1e+38,1e+38,0.9742,0.0043,0.9742,0.0043,0.021,0.999,0.0437,0.999,0.0437,0.996138,0.748615,1.0,0.997292,0.98664,0.760813,1.0,0.996804,10.804,4090556.0,3.043,0.000511,378.614,0.99,0.99,0.001,0.001,0.0,99787.0,1.0,3.0,1.0,0.0,1.0,1.0,13127.0,0.9995,0.0109,0.9995,0.0002,23.405,0.216,0.0008,0.9875,0.0009,0.9875,0.0009,0.797,0.9969,0.0101,0.9969,0.0101,0.9834,0.0109,0.9834,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.039,15197747.0,3.493,0.000511,370.323,1.007276,7867.0,295002.0
16349.0,240734229.0,19299.0,488308.0,6.838,11.185,6.838,7.858,611.349,600.682,9.879096,8674.0,23.53,1.0,0.0,1e+38,1e+38,1e+38,1e+38,0.9994,0.0004,0.9994,0.0004,0.027,0.9959,0.0271,0.9959,0.0271,0.998606,0.786448,1.0,0.999316,0.994,0.791737,1.0,0.99875,17.782,10870955.0,5.202,0.000511,611.349,0.9847,0.9847,0.0011,0.0011,0.0,24403690.0,1.0,10.0,1.0,0.0,1.0,1.0,13133.0,0.9975,0.0033,0.9975,0.0001,6.38,0.002,0.0,0.9873,0.0003,0.9875,0.0003,400.768,0.9923,0.0034,0.9923,0.0035,0.9265,0.0034,0.9265,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.695,547638836.0,9.03,0.000511,600.682,1.007276,16349.0,240734229.0
8622.0,127423284.0,10361.0,255715.0,3.584,11.536,3.585,7.484,310.718,312.327,9.879096,4769.0,23.53,0.9987,0.0,1e+38,1e+38,1e+38,1e+38,0.9989,0.0008,0.9989,0.0008,0.028,0.9959,0.0369,0.9959,0.0369,0.998196,0.784448,1.0,1.0,0.991356,0.791287,1.0,0.998196,18.279,5679601.0,5.202,0.000511,310.718,0.9805,0.9805,0.0016,0.0016,0.0,12780751.0,1.0,10.0,1.0,0.0,1.0,1.0,13134.0,0.9976,0.0046,0.9976,0.0002,6.38,0.002,0.0,0.9878,0.0004,0.988,0.0004,407.98,0.9922,0.0048,0.9922,0.0048,0.9253,0.0047,0.9252,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.759,290389051.0,9.03,0.000511,312.327,1.007276,8622.0,127423284.0
5472.0,52459693.0,6287.0,210744.0,3.934,11.256,3.934,9.416,349.521,343.367,9.879096,4165.0,23.53,1.0008,0.0,1e+38,1e+38,1e+38,1e+38,0.9971,0.002,0.9971,0.002,0.016,0.9929,0.0592,0.9929,0.0592,0.998294,0.797753,1.0,1.0,0.991259,0.804788,1.0,0.998294,9.016,3151383.0,5.202,0.000511,349.521,0.9841,0.9841,0.0018,0.0018,0.0,5890163.0,1.0,9.0,1.0,0.0,1.0,1.0,13135.0,0.9984,0.0049,0.9984,0.0001,6.38,0.004,0.0,0.9924,0.0003,0.9924,0.0003,152.78,0.9963,0.0049,0.9963,0.0049,0.9545,0.005,0.9545,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.261,116834144.0,9.03,0.000511,343.367,1.007276,5472.0,52459693.0
11792.0,57239085.0,14658.0,121489.0,13.934,34.546,13.939,19.402,403.35,450.199,9.879096,7160.0,23.53,1.0,0.0,1e+38,1e+38,1e+38,1e+38,0.9976,0.001,0.9976,0.001,0.026,0.9976,0.031,0.9976,0.031,0.997161,0.768741,0.998663,0.99956,0.989001,0.778674,0.999999,0.997566,17.737,7154253.0,5.202,0.000511,403.35,0.9832,0.9832,0.0011,0.0011,0.0,5802294.0,1.0,10.0,1.0,0.0,1.0,1.0,13136.0,0.9982,0.0081,0.9982,0.0002,7.73,0.0021,0.0,0.9888,0.0006,0.9889,0.0006,127.142,0.9963,0.0077,0.9963,0.0077,0.9532,0.0082,0.9529,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.678,175432471.0,9.03,0.000511,450.199,1.007276,11792.0,57239085.0
56447.0,350436646.0,56708.0,710718.0,31.385,38.212,31.386,36.347,821.356,844.158,9.879096,8596.0,23.53,0.999,0.0,1e+38,1e+38,1e+38,1e+38,0.9979,0.0004,0.9979,0.0004,0.067,0.9967,0.0127,0.9967,0.0127,0.997741,0.771608,0.999188,0.998319,0.992296,0.77954,0.999999,0.998302,49.361,40543003.0,5.202,0.000511,821.356,0.9931,0.9931,0.0009,0.0009,0.0,35092399.0,1.0,10.0,1.0,0.0,1.0,1.0,13137.0,0.9977,0.0034,0.9977,0.0001,7.73,0.002,0.0,0.9827,0.0003,0.9833,0.0003,415.132,0.9896,0.0035,0.9897,0.0035,0.8964,0.0036,0.8962,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.742,1114915275.0,9.03,0.000511,844.158,1.007276,56447.0,350436646.0
26868.0,350041795.0,28227.0,700884.0,11.351,11.654,11.351,10.352,974.008,975.314,9.879096,10923.0,23.53,0.9998,0.0,1e+38,1e+38,1e+38,1e+38,0.9984,0.0005,0.9984,0.0005,0.028,0.9971,0.021,0.9971,0.021,0.998088,0.766583,0.999789,0.99958,0.992217,0.773084,1.0,0.998234,15.999,15583475.0,5.202,0.000511,974.008,0.992,0.992,0.0008,0.0008,0.0,35123502.0,1.0,10.0,1.0,0.0,1.0,1.0,13138.0,0.998,0.0024,0.998,0.0001,6.6,0.002,0.0,0.9897,0.0002,0.9899,0.0002,358.901,0.9865,0.0027,0.9865,0.0027,0.9484,0.0025,0.9484,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.791,794677139.0,8.035,0.000511,975.314,1.007276,26868.0,350041795.0
6409.0,54310602.0,6410.0,215576.0,4.628,11.714,4.628,11.714,395.113,405.595,9.879096,3938.0,23.53,1.0002,0.0,1e+38,1e+38,1e+38,1e+38,0.9975,0.0017,0.9975,0.0017,0.016,1.0,0.0552,1.0,0.0552,0.996409,0.731127,1.0,1.0,0.986111,0.741425,1.0,0.996409,6.936,2740335.0,5.202,0.000511,395.113,0.9743,0.9743,0.0025,0.0025,0.0,6034511.0,1.0,9.0,1.0,0.0,1.0,1.0,13139.0,0.9982,0.0042,0.9982,0.0001,6.6,0.004,0.0,0.9939,0.0002,0.9939,0.0002,133.904,0.9912,0.0044,0.9912,0.0044,0.966,0.0042,0.966,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.174,119720975.0,8.035,0.000511,405.595,1.007276,6409.0,54310602.0
12167.0,23337684.0,13154.0,97551.0,15.093,36.047,15.1,27.698,418.719,462.049,9.879096,5433.0,23.53,1.0,0.0,1e+38,1e+38,1e+38,1e+38,0.9977,0.0009,0.9977,0.0009,0.026,0.9976,0.0308,0.9976,0.0308,0.997411,0.768306,0.999551,0.998696,0.990174,0.777293,0.999999,0.997812,17.427,7296851.0,5.202,0.000511,418.719,0.983,0.983,0.0015,0.0015,0.0,2616948.0,1.0,9.0,1.0,0.0,1.0,1.0,13140.0,0.9983,0.0078,0.9983,0.0002,9.285,0.0041,0.0,0.9924,0.0005,0.9925,0.0005,50.509,0.9963,0.0075,0.9964,0.0075,0.9681,0.0079,0.9681,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.311,107801215.0,8.035,0.000511,462.049,1.007276,12167.0,23337684.0
74117.0,186134644.0,80553.0,760623.0,40.969,59.862,40.984,30.433,684.393,807.008,9.879096,13896.0,23.53,1.0011,0.0,1e+38,1e+38,1e+38,1e+38,0.9972,0.0004,0.9972,0.0004,0.092,0.9962,0.0107,0.9962,0.0107,0.997084,0.772002,0.998432,0.998132,0.990131,0.782383,0.999997,0.997852,74.388,50910742.0,5.202,0.000511,684.393,0.9934,0.9934,0.0005,0.0005,0.0,20791105.0,1.0,9.0,1.0,0.0,1.0,1.0,13141.0,0.9978,0.0029,0.9978,0.0001,9.285,0.0041,0.0,0.9878,0.0002,0.9882,0.0002,230.648,0.9885,0.0029,0.9886,0.003,0.9395,0.0029,0.9396,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.802,860917612.0,8.035,0.000511,807.008,1.007276,74117.0,186134644.0
65067.0,86866574.0,66023.0,690149.0,39.184,65.081,39.191,58.109,602.086,599.752,9.879096,6761.0,23.53,1.0012,0.0,1e+38,1e+38,1e+38,1e+38,0.9968,0.0004,0.9968,0.0004,0.108,0.9968,0.0114,0.9968,0.0114,0.997108,0.770304,0.998696,0.997028,0.991208,0.78047,0.999996,0.99807,81.997,49368967.0,5.202,0.000511,602.086,0.9946,0.9946,0.0008,0.0008,0.0,10872059.0,1.0,8.0,1.0,0.0,1.0,1.0,13142.0,0.9982,0.0033,0.9982,0.0001,10.26,0.0079,0.0,0.9882,0.0002,0.9885,0.0002,144.838,0.9933,0.0032,0.9934,0.0032,0.955,0.0033,0.955,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.036,569185685.0,8.035,0.000511,599.752,1.007276,65067.0,86866574.0
11718.0,11548134.0,12211.0,94371.0,14.878,38.421,14.88,34.981,387.225,384.602,9.879096,4238.0,23.53,1.0,0.0,1e+38,1e+38,1e+38,1e+38,0.9981,0.0008,0.9981,0.0008,0.03,0.9968,0.0303,0.9968,0.0303,0.99663,0.763421,0.998791,0.99841,0.987913,0.774929,0.999998,0.99728,19.176,7425508.0,5.202,0.000511,387.225,0.9859,0.9859,0.0017,0.0017,0.0,1449677.0,1.0,8.0,1.0,0.0,1.0,1.0,13143.0,0.9986,0.0089,0.9986,0.0002,10.26,0.0081,0.0,0.9901,0.0006,0.9902,0.0006,30.026,0.9973,0.0083,0.9973,0.0083,0.9716,0.0089,0.9717,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.357,79749730.0,8.035,0.000511,384.602,1.007276,11718.0,11548134.0
14311.0,5194694.0,14310.0,45068.0,18.554,39.273,18.554,39.273,472.429,477.715,9.879096,4707.0,23.53,0.9999,0.0,1e+38,1e+38,1e+38,1e+38,0.9991,0.0005,0.9991,0.0005,0.03,0.9965,0.0278,0.9965,0.0278,0.997256,0.765142,0.998964,0.998296,0.990638,0.774493,0.999998,0.997889,19.908,9404879.0,5.202,0.000511,472.429,0.9889,0.9889,0.0015,0.0015,0.0,649337.0,1.0,8.0,1.0,0.0,1.0,1.0,13144.0,0.9989,0.0167,0.999,0.0004,10.735,0.0087,0.0,0.982,0.0016,0.982,0.0016,10.874,0.998,0.0148,0.998,0.0148,0.9795,0.0168,0.9797,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.174,70307212.0,8.035,0.000511,477.715,1.007276,14311.0,5194694.0
84637.0,42828326.0,86049.0,672247.0,51.107,65.666,51.107,54.67,778.288,798.871,9.879096,9316.0,23.53,0.9998,0.0,1e+38,1e+38,1e+38,1e+38,0.997,0.0003,0.997,0.0003,0.106,0.9958,0.01,0.9958,0.01,0.996688,0.769174,0.998188,0.997173,0.989661,0.780827,0.999995,0.997734,83.382,64895442.0,5.202,0.000511,778.288,0.9942,0.9942,0.0007,0.0007,0.0,6119474.0,1.0,7.0,1.0,0.0,1.0,1.0,13145.0,0.9982,0.0041,0.9982,0.0001,10.735,0.0157,0.0,0.9817,0.0004,0.9818,0.0004,53.611,0.9963,0.0037,0.9963,0.0037,0.9718,0.0041,0.9718,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.927,518409447.0,8.035,0.000511,798.871,1.007276,84637.0,42828326.0
75361.0,10061160.0,75365.0,598798.0,45.573,68.277,45.573,68.093,667.463,674.255,9.879096,6673.0,23.53,1.0001,0.0001,1e+38,1e+38,1e+38,1e+38,0.9974,0.0003,0.9974,0.0003,0.112,0.9973,0.0105,0.9973,0.0105,0.9971,0.772606,0.998732,0.996935,0.991082,0.782947,0.999996,0.998064,86.825,57952313.0,5.202,0.000511,667.463,0.9931,0.9931,0.001,0.001,0.0,2012232.0,1.0,5.0,1.0,0.0,1.0,1.0,13146.0,0.9987,0.0075,0.9987,0.0002,13.795,0.0595,0.0001,0.9208,0.0014,0.9208,0.0014,14.922,0.9976,0.0059,0.9976,0.0059,0.9918,0.0075,0.9918,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.745,316053529.0,8.035,0.000511,674.255,1.007276,75361.0,10061160.0
12092.0,1066279.0,12094.0,66441.0,15.478,39.367,15.478,39.367,393.175,398.116,9.879096,3918.0,23.53,1.0002,0.0002,1e+38,1e+38,1e+38,1e+38,0.9964,0.0011,0.9964,0.0011,0.03,0.9968,0.0303,0.9968,0.0303,0.996991,0.765944,0.999596,0.996331,0.990722,0.776278,0.999999,0.997924,19.646,7724286.0,5.202,0.000511,393.175,0.9876,0.9876,0.0018,0.0018,0.0,213256.0,1.0,5.0,1.0,0.0,1.0,1.0,13147.0,0.9978,0.0221,0.9978,0.0007,13.795,0.0623,0.0002,0.9228,0.004,0.9228,0.004,2.678,0.9969,0.0175,0.9969,0.0175,0.9922,0.0222,0.9922,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.863,40951428.0,8.035,0.000511,398.116,1.007276,12092.0,1066279.0
1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,9.879096,1e+38,23.53,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,5.202,0.000511,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,13148.0,1e+38,1e+38,1e+38,1e+38,13.305,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,6.538,0.000511,1e+38,1.007276,1e+38,1e+38
1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,9.879096,1e+38,23.53,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,5.202,0.000511,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,13149.0,1e+38,1e+38,1e+38,1e+38,13.305,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,6.538,0.000511,1e+38,1.007276,1e+38,1e+38
1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,9.879096,1e+38,23.53,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,5.202,0.000511,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,13150.0,1e+38,1e+38,1e+38,1e+38,13.305,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,6.538,0.000511,1e+38,1.007276,1e+38,1e+38
1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,9.879096,1e+38,23.53,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,5.202,0.000511,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,13151.0,1e+38,1e+38,1e+38,1e+38,15.655,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,6.538,0.000511,1e+38,1.007276,1e+38,1e+38
1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,9.879096,1e+38,23.53,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,5.202,0.000511,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,13152.0,1e+38,1e+38,1e+38,1e+38,15.655,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,6.538,0.000511,1e+38,1.007276,1e+38,1e+38
1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,9.879096,1e+38,23.53,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,5.202,0.000511,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,13154.0,1e+38,1e+38,1e+38,1e+38,17.79,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,6.538,0.000511,1e+38,1.007276,1e+38,1e+38
1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,9.879096,1e+38,23.53,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,5.202,0.000511,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,13155.0,1e+38,1e+38,1e+38,1e+38,17.79,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,1e+38,6.538,0.000511,1e+38,1.007276,1e+38,1e+38
