COINTRIG_cut,COINTRIG_scaler,CPULT_scaler,CPULT_scaler_uncern,HMSTRIG_cut,HMSTRIG_scaler,HMS_eLT,HMS_eLT_uncern,HMS_scaler_accp,HMS_track,HMS_track_uncern,PS1,PS4,SHMSTRIG_cut,SHMSTRIG_scaler,SHMS_eLT,SHMS_eLT_uncern,SHMS_scaler_accp,SHMS_track,SHMS_track_uncern,TLT,accp_edtm,charge,current,h_int_W_evts,h_int_goodscin_evts,max_yield_HMS_notrack,max_yield_HMS_scaler,max_yield_HMS_track,max_yield_SHMS_notrack,max_yield_SHMS_scaler,max_yield_SHMS_track,p_int_W_evts,p_int_goodscin_evts,rate_HMS,rate_SHMS,run number,sent_edtm,sent_edtm_PS,time,tot_events,uncern_HMS_evts_notrack,uncern_HMS_evts_scaler,uncern_HMS_evts_track,uncern_SHMS_evts_notrack,uncern_SHMS_evts_scaler,uncern_SHMS_evts_track,yieldRel_HMS_notrack,yieldRel_HMS_scaler,yieldRel_HMS_track,yieldRel_SHMS_notrack,yieldRel_SHMS_scaler,yieldRel_SHMS_track,yield_HMS_notrack,yield_HMS_scaler,yield_HMS_track,yield_SHMS_notrack,yield_SHMS_scaler,yield_SHMS_track
101784,107700.0,0.9867877057767906,0.0014418170430055494,450286,5360197.0,0.9896919841378714,0.0011080393444140193,5357953.2,0.9975,0.0001,129,5,769608,198197259.0,0.9896919841378714,0.0011080393444140193,198195015.2,0.9929,0.0005,4.93582315714413,11075,19662.875221987404,17.466092928702555,2e+38,50190.0,1.279240882561253e+34,278.04481756618594,3.7484195730335452,3.6029443210019286e+35,10120.588622946187,14.027629842108354,1.3333333333333331e+38,5742.333333333332,4761.343285821346,176054.19883034978,12251,11219.0,2243.8,1125.7741099999996,2693877,7.071067811865475e-20,0.0004319262754124682,0.004463663036869437,8.660254037844387e-20,7.103153140944915e-05,0.013196410009080676,0.805454579714538,1.0034905916252055,0.6915434691302269,0.49188579596602117,1.0198026802896354,0.5480014237869768,1.0303704274170287e+34,279.01535847781423,2.592195075291262,1.7722371351572893e+35,10321.003403789311,7.687161125832063
199441,212738.0,0.9817171026453672,0.0013136708330102446,1188072,17574288.0,0.993830300887592,0.0008868573307899506,17572483.333333332,0.9974,0.0001,129,9,548566,172179936.0,0.993830300887592,0.0008868573307899506,172178131.33333334,0.9943,0.0004,8.208718138160325,14814,12480.824777905913,7.657671159721146,4e+38,66236.66666666669,1.279240882561253e+34,278.04481756618594,3.7484195730335452,3.6029443210019286e+35,10120.588622946187,14.027629842108354,1.1e+39,32222.0,10782.79046177055,105641.84287915754,12212,16242.0,1804.6666666666667,1629.846009,3476687,5e-20,0.00023853995358944443,0.003885534466282847,3.0151134457776364e-20,7.620943273612038e-05,0.005570879355273488,2.7468284745347593,5.1901087578825065,1.5563411039381914,3.8442021309757037,1.3971091630820671,2.9088534199425844,3.5138552820082256e+34,1443.0828427341055,5.833819456318552,1.3850446236582423e+36,14139.567100902237,40.80431903990554
652384,868855.0,0.9917073438471036,0.0017340693130197171,682981,40052376.0,0.9845926723335032,0.0011451614283678412,40051925.06060606,0.9966,0.0001,257,33,866951,390435508.0,0.9845926723335032,0.0011451614283678412,390435057.06060606,0.9908,0.0004,29.94637457160137,13504,28946.304195572407,19.384722668295314,1.2e+39,188819.0,1.279240882561253e+34,278.04481756618594,3.7484195730335452,3.6029443210019286e+35,10120.588622946187,14.027629842108354,3.466666666666668e+39,102604.0,26822.222129657748,261466.3340542335,12204,14881.0,450.93939393939394,1493.25346,3587362,2.886751345948129e-20,0.00015801046739743956,0.0023013207502695495,1.6984155512168934e-20,5.060871918441259e-05,0.003121891850273813,3.5711285298527704,5.096538858012567,1.9242131535616942,2.8526617766364275,1.3649281270212301,2.1887176790061713,4.568333612268528e+34,1417.0662169950817,7.2127582474992575,1.0277981547871488e+36,13813.876073470308,30.702521429977104
418835,503427.0,0.9894187081007488,0.0016257698643135097,1048093,27287159.0,0.9876477415363584,0.0011269763146112266,27286415.05882353,0.9969,0.0001,257,17,436087,266592646.0,0.9876477415363584,0.0011269763146112266,266591902.05882353,0.9923,0.0004,14.421839171344981,10729,19659.383083108813,15.490239506236236,5.0000000000000005e+38,130656.58333333336,1.279240882561253e+34,278.04481756618594,3.7484195730335452,3.6029443210019286e+35,10120.588622946187,14.027629842108354,9.000000000000001e+38,65959.83333333334,21500.40144026274,210056.6390961351,12206,12647.0,743.9411764705883,1269.146489,3114127,4.472135954999579e-20,0.00019143477811739136,0.002766523421969686,3.333333333333333e-20,6.124574437983411e-05,0.0038936797203363727,2.3435599190319385,5.1083376801533245,2.096475985681466,2.264266538312813,1.3711630544397606,4.295313339511444,2.997977659157596e+34,1420.3468183447046,7.858471619123202,8.158026265448846e+35,13876.977208967184,60.25306558253683
170980,186325.0,0.9817024851302222,0.0014030475204659784,1043365,15429692.0,0.9938263322814184,0.0009164462743928457,15428109.555555556,0.9974,0.0001,129,9,482326,151190148.0,0.9938263322814184,0.0009164462743928457,151188565.55555555,0.9955,0.0004,7.564246594579413,11970,10962.98910260061,7.670816614020268,1e+38,58469.58333333334,1.279240882561253e+34,278.04481756618594,3.7484195730335452,3.6029443210019286e+35,10120.588622946187,14.027629842108354,6.999999999999999e+38,28061.0,10796.173984587742,105787.9277540712,12214,14242.0,1582.4444444444443,1429.1814880000002,3053750,1e-19,0.0002545782938129206,0.00413556642220884,3.779644730092273e-20,8.132765572559397e-05,0.005969643936580595,0.8483899559345006,5.187744003060669,1.6973065482677865,3.022285856667251,1.3966699910959257,3.1258823737149197,1.085295115985753e+34,1442.425334911079,6.362217086964977,1.0889127663723721e+36,14135.122421895778,43.848720868443905
293759,331222.0,0.986211753876547,0.0014367387900263689,618555,21799471.0,0.9907422564303644,0.0010306357434398123,21798679.470588237,0.9971,0.0001,129,17,897869,213317887.0,0.9907422564303644,0.0010306357434398123,213317095.47058824,0.9935,0.0004,15.697458382877528,12425,15653.138185643626,11.592455512329288,316976.69078000623,85973.0,1.279240882561253e+34,278.04481756618594,3.7484195730335452,3.6029443210019286e+35,10120.588622946187,14.027629842108354,1.4666666666666666e+39,45422.33333333334,16144.32804225714,157979.7025812755,12209,13456.0,791.5294117647059,1350.286673,3241865,0.0017761773862638465,0.00021417906709534043,0.00341050710968141,2.611164839335468e-20,6.846779842778915e-05,0.004692078614333711,1.7143250003384436e-33,5.126053100952544,1.5914512152900155,2.137139256590065,1.3781218212989697,1.7111032732332438,21.930346264297707,1425.2724992889318,5.965426884921117,7.699993747721458e+35,13947.40402567223,24.002723338535937
366616,436028.0,0.9897043936568612,0.001545704529924476,1091004,28735011.0,0.9907584734747072,0.0009608995038423146,28733966.76470588,0.9972,0.0001,257,17,463608,281325115.0,0.9907584734747072,0.0009608995038423146,281324070.7647059,0.9929,0.0004,16.185049571879226,16901,20612.246024000426,11.571202201560787,4.666666666666666e+38,112446.66666666666,1.279240882561253e+34,278.04481756618594,3.7484195730335452,3.6029443210019286e+35,10120.588622946187,14.027629842108354,1.8000000000000002e+39,56177.16666666667,16131.120410552041,157928.92178038144,12208,17752.0,1044.235294117647,1781.3400600000002,3192307,4.6291004988627577e-20,0.00018654959741265192,0.002982130929276951,2.3570226039551582e-20,5.962051833998096e-05,0.0042191025765810535,1.8589342133832316,5.113075072525459,1.5329418791654257,3.8486527350120086,1.3753160452360769,3.107161273917293,2.378024643751674e+34,1421.6640257425543,5.746109344186506,1.3866481515120057e+36,13919.007920371583,43.58610821024563
283927,328884.0,0.986230277066381,0.001437589531316887,616702,21721610.0,0.9907432842618746,0.0010314255928973572,21720820.94117647,0.9972,0.0001,129,17,896406,212619416.0,0.9907432842618746,0.0010314255928973572,212618626.94117647,0.9941,0.0003,14.868346503652901,11732,15577.540296122916,11.573042023728261,3.3333333333333333e+38,85665.66666666669,1.279240882561253e+34,278.04481756618594,3.7484195730335452,3.6029443210019286e+35,10120.588622946187,14.027629842108354,7e+38,45151.58333333333,16137.663621746697,157961.61586826335,12210,13414.0,789.0588235294117,1346.0195050000002,3235532,5.477225575051661e-20,0.00021456258560827187,0.003416619383986925,3.779644730092272e-20,6.858016718872022e-05,0.004706125536183929,1.9125543222979149,5.132430522152695,1.6821460361418852,1.0821031034053992,1.3802481869211753,1.8033779968218844,2.4466176792027237e+34,1427.0457082030705,6.305389126575036,3.898757231153046e+35,13968.92409739655,25.29711900482025
528397,674263.0,0.9957331127166305,0.0016533132341544315,650300,20713558.0,0.9772831540660324,0.0011798988658713034,20712396.88235294,0.9972,0.0001,513,17,720787,759571877.0,0.9772831540660324,0.0011798988658713034,759570715.882353,0.9876,0.0005,16.037134606616345,18621,76777.26827366686,38.76341229658429,6.6666666666666665e+38,194843.0,1.279240882561253e+34,278.04481756618594,3.7484195730335452,3.6029443210019286e+35,10120.588622946187,14.027629842108354,1.1333333333333332e+39,24213.0,10457.889515178296,383493.68894048035,12239,19739.0,1161.1176470588234,1980.663304,3326214,3.872983346207417e-20,0.00021972154675753628,0.00226546624731817,2.970442628930023e-20,3.628403370131179e-05,0.006426517566333799,0.7195250223226534,0.997055965538431,0.7196872885208154,1.3105634335162615,1.0045381210118474,0.728184043683363,9.204458245809364e+33,277.22624404141044,2.6976899187548646,4.721887080100203e+35,10166.517078828243,10.214696221719876
319997,360071.0,0.9848040996441898,0.0013713574725525881,867122,27189454.0,0.9918099722450052,0.0009804528985186962,27188599.82352941,0.997,0.0001,129,17,782664,203586671.0,0.9918099722450052,0.0009804528985186962,203585816.82352942,0.9940000000000001,0.0004,15.245093313132704,13022,57247.262126855,39.28907121214325,2e+38,98870.58333333334,1.279240882561253e+34,278.04481756618594,3.7484195730335452,3.6029443210019286e+35,10120.588622946187,14.027629842108354,1.0000000000000001e+39,44711.66666666666,18660.252992678437,139722.51104406844,12217,14521.0,854.1764705882352,1457.07853,3506861,7.071067811865475e-20,0.00019177842903889087,0.003180288008951236,3.162277660168379e-20,7.008504064237598e-05,0.004729220577146443,0.3045382014456158,1.7487953835118129,0.5153328819095674,0.41024883026821674,0.35975654762183934,0.4739746115514816,3.8957771759090614e+33,486.2434933691302,1.931683861177607,1.4781036932125557e+35,3640.948022891985,6.648740405401278
