Physics_Setting,tbin_number,t_min,t_max,phibin_number,phi_min,phi_max,Counts,simc_yield,simc_yield_error,%error/yield
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,4,72,96,285.0,0.12478138912839769,0.007483086918852142,5.996957535992957
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,5,96,120,3.0,0.0020270190519401394,0.0011750472889164919,57.96922765929645
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,6,120,144,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,7,144,168,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,8,168,192,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,9,192,216,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,10,216,240,1.0,0.0006874789909104746,0.0006874789909104746,100.0
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,11,240,264,2.0,0.0012064494267724512,0.0008531066110082395,70.71217343030362
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,12,264,288,315.0,0.13450217460543126,0.0076483427035133195,5.6864082130642934
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,13,288,312,1238.0,0.508999937593174,0.01458180333701771,2.8647947200088737
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,14,312,336,1564.0,0.614798172101767,0.015678734420267133,2.5502246317140718
Q3p85_W2p62_t0p21_higheps_right,4,0.31,0.358,15,336,360,1562.0,0.5998455415258739,0.015303576434425505,2.5512528434397637
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,1,0,24,2664.0,0.7903963457159753,0.015533309327994634,1.9652557115410103
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,2,24,48,3709.0,1.1026550953341667,0.018372300177178003,1.666187392133726
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,3,48,72,3008.0,0.9295639031662382,0.017177530373830355,1.847912802478779
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,4,72,96,443.0,0.1469904567872588,0.007091986740910123,4.82479400086119
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,5,96,120,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,6,120,144,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,7,144,168,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,8,168,192,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,9,192,216,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,10,216,240,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,11,240,264,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,12,264,288,497.0,0.1654356302481602,0.007556295377400323,4.567513882025034
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,13,288,312,3077.0,0.9439122867836879,0.017266344071430247,1.8292318378717212
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,14,312,336,3726.0,1.1058823505062114,0.018366706956506867,1.6608192497239522
Q3p85_W2p62_t0p21_higheps_right,5,0.358,0.5,15,336,360,2761.0,0.8160920399790499,0.015758101458453452,1.9309220880108062
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,1,0,24,298.0,0.20174171416711012,0.011768024518667111,5.833213308041599
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,2,24,48,396.0,0.26887991461933425,0.013597989784092088,5.0572724271143095
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,3,48,72,650.0,0.4369311657316718,0.017248475403616112,3.9476413578171594
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,4,72,96,884.0,0.6023423276044003,0.020397915234770952,3.3864323159716028
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,5,96,120,977.0,0.6527815346432988,0.021048236709115428,3.22439217289087
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,6,120,144,1041.0,0.6618037705115697,0.020722055820242027,3.1311480447178504
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,7,144,168,1055.0,0.6436512978481084,0.020056709377560402,3.116083109692334
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,8,168,192,1063.0,0.6439827956084075,0.020009824020922173,3.107198539678027
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,9,192,216,1127.0,0.6905540381194716,0.020831304114250607,3.0166073854232707
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,10,216,240,1108.0,0.7115911137450377,0.021613274836607865,3.0373165739604606
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,11,240,264,1070.0,0.7134168191013753,0.021978913613895746,3.0807955497293342
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,12,264,288,928.0,0.6290269315094823,0.02080622802708823,3.307684772281421
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,13,288,312,579.0,0.39177021814456564,0.016394724160139987,4.18478061905416
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,14,312,336,359.0,0.24173783465825205,0.012845843146049876,5.313956404139308
Q3p85_W2p62_t0p21_higheps_center,1,0.16,0.236,15,336,360,332.0,0.22367121525469227,0.012357723696656218,5.52495039765604
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,1,0,24,279.0,0.15400186387170894,0.009253205918681257,6.00850255058577
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,2,24,48,438.0,0.24401906283603705,0.011710842344079389,4.799150610601361
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,3,48,72,699.0,0.39281615174451867,0.014933733948623526,3.8017107703697954
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,4,72,96,994.0,0.55814033026511,0.01778642725255029,3.1867303414720003
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,5,96,120,1019.0,0.5542362245746805,0.017471823360210866,3.15241454555207
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,6,120,144,900.0,0.46045698824999665,0.015495773285266108,3.3653030968558055
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,7,144,168,542.0,0.27591552311286843,0.012011350559932164,4.353271039055927
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,8,168,192,369.0,0.19105295119738283,0.010098898544898316,5.2859160152228295
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,9,192,216,568.0,0.2892820584719809,0.01232842525071855,4.2617317215725805
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,10,216,240,956.0,0.4842397979405322,0.015772757534986963,3.2572204106453806
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,11,240,264,1055.0,0.5690764955549104,0.017633885520943093,3.098684563267399
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,12,264,288,1001.0,0.5615471384996042,0.017846776508003707,3.178143967697608
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,13,288,312,677.0,0.37933162198736464,0.014650133250705095,3.862091215583678
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,14,312,336,402.0,0.22266736910540136,0.011150282211228107,5.007595974221994
Q3p85_W2p62_t0p21_higheps_center,2,0.236,0.272,15,336,360,289.0,0.16062349508957557,0.009488480020332944,5.907280261235422
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,1,0,24,271.0,0.13218226079715284,0.00809135075338048,6.121359026985839
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,2,24,48,461.0,0.22367655621375038,0.010485070233258903,4.687603569521668
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,3,48,72,854.0,0.41900773172276334,0.014420624971004064,3.4416130966636858
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,4,72,96,1140.0,0.5644429796836989,0.016829988271156098,2.9816985730936443
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,5,96,120,1195.0,0.5656167767043934,0.016499423105476304,2.917067488982801
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,6,120,144,602.0,0.28178557534155935,0.011675881562951572,4.143534156707256
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,7,144,168,178.0,0.09625949725972703,0.007353035637218892,7.63876380673271
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,8,168,192,111.0,0.06490820525564363,0.006289908115180953,9.690466853008632
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,9,192,216,176.0,0.09374617810795195,0.007197212800065667,7.677339967692154
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,10,216,240,601.0,0.2839462365777683,0.011774258623371643,4.1466507058799715
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,11,240,264,1219.0,0.5779668731966675,0.016702076847291143,2.8897982949981027
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,12,264,288,1118.0,0.5532255485801914,0.016657792517270655,3.011030954738358
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,13,288,312,839.0,0.41512689415416776,0.014431862772789112,3.476494290304757
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,14,312,336,397.0,0.1925896272078632,0.009719283815717057,5.0466289159109134
Q3p85_W2p62_t0p21_higheps_center,3,0.272,0.31,15,336,360,312.0,0.15103336716952928,0.008600600575374373,5.694503629598962
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,1,0,24,288.0,0.12339495787514557,0.00733993750353187,5.948328545935095
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,2,24,48,462.0,0.1984480506514576,0.009319279890360157,4.696080339296448
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,3,48,72,922.0,0.39667473133001663,0.013161643088156679,3.3179938243171705
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,4,72,96,1358.0,0.5883373432712223,0.016106309900409795,2.7375977548623522
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,5,96,120,1135.0,0.48434344077285124,0.01456224433008801,3.0065947227140115
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,6,120,144,249.0,0.11582063275199315,0.007500116933064395,6.4756311158517015
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,7,144,168,85.0,0.04781109894064624,0.005241076731209032,10.962050334202567
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,8,168,192,66.0,0.03775374943800761,0.004701296207398242,12.452527967103933
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,9,192,216,95.0,0.05290594172181338,0.005488707816347387,10.374463883863475
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,10,216,240,261.0,0.11885933744853341,0.007494955708101865,6.305735728459037
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,11,240,264,1185.0,0.504693322306902,0.014871442894420904,2.9466296138900843
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,12,264,288,1422.0,0.6138170772473737,0.016422734528493577,2.6755095511744895
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,13,288,312,928.0,0.40158126555479273,0.013300460202396204,3.3120220845017125
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,14,312,336,482.0,0.2086992037539855,0.009603492169524814,4.601595021342489
Q3p85_W2p62_t0p21_higheps_center,4,0.31,0.358,15,336,360,305.0,0.1325070733116443,0.007667407186984541,5.786413506357893
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,1,0,24,213.0,0.08021956773775223,0.0055639711841524815,6.93592765588291
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,2,24,48,482.0,0.17151004456103705,0.00792683818275354,4.621792387169799
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,3,48,72,1817.0,0.6143018631229332,0.014634636407205956,2.382320042593993
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,4,72,96,3032.0,1.0173148505001632,0.01875016818114745,1.8431037521892975
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,5,96,120,1385.0,0.489896996228123,0.01345209507911782,2.7459027474530147
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,6,120,144,84.0,0.03944399390600742,0.004368340513682219,11.074792588427284
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,7,144,168,20.0,0.010333362503492025,0.0023207408281701175,22.458718808963233
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,8,168,192,13.0,0.0066154454799124225,0.001857865099222748,28.08374893065165
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,9,192,216,22.0,0.011200008476804314,0.0024103228389637677,21.520723345483596
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,10,216,240,90.0,0.042212725045138344,0.004508874169017587,10.681315087325489
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,11,240,264,1458.0,0.5024368103970893,0.013414573011359215,2.669902509881256
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,12,264,288,3091.0,1.0296443910424486,0.018820956489053877,1.8279084170019972
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,13,288,312,1773.0,0.594752676355248,0.014335504311765123,2.410330357757394
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,14,312,336,493.0,0.17482710485617467,0.007998698996260132,4.575205316612911
Q3p85_W2p62_t0p21_higheps_center,5,0.358,0.5,15,336,360,221.0,0.08446833529455879,0.005762726524332852,6.822351244684787
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,1,0,24,1.0,0.0006509561672982676,0.0006509561672982676,100.0
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,2,24,48,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,3,48,72,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,4,72,96,1.0,0.0006454814973686654,0.0006454814973686654,100.0
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,5,96,120,13.0,0.007868662296013755,0.0021849526229246936,27.767777300997977
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,6,120,144,184.0,0.10667154827502573,0.007888859930307593,7.395467730503127
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,7,144,168,481.0,0.27018130592509454,0.012372813156543143,4.579448276104417
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,8,168,192,512.0,0.28192300805712384,0.012537932718530985,4.447289635896096
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,9,192,216,467.0,0.263682178430702,0.012255933838333883,4.647994760690605
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,10,216,240,198.0,0.11375277520621166,0.008107941199680956,7.127686498182427
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,11,240,264,20.0,0.011840930450768561,0.0026547515981030275,22.420126603570374
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,12,264,288,2.0,0.0011862132089762176,0.0008388604247868023,70.71750832304386
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,13,288,312,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,14,312,336,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_left,1,0.16,0.236,15,336,360,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,1,0,24,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,2,24,48,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,3,48,72,1.0,0.0005573117248127346,0.0005573117248127346,100.0
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,4,72,96,22.0,0.011832069047735433,0.0025269973307825515,21.3571888448893
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,5,96,120,226.0,0.1207741509371052,0.00805185251490891,6.666867415281623
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,6,120,144,784.0,0.39472175905848533,0.014155957793144406,3.586313008664652
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,7,144,168,943.0,0.4438839348066784,0.014548380275178765,3.2775189941296063
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,8,168,192,1037.0,0.4749051356007089,0.014892140001628133,3.1358136362941247
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,9,192,216,1028.0,0.4844082543219906,0.01520688928655498,3.1392712966544174
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,10,216,240,743.0,0.3734122829294209,0.013758759162176469,3.684602727644347
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,11,240,264,253.0,0.1317142360224236,0.008302368545917956,6.303319061505642
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,12,264,288,18.0,0.009670157147655926,0.0022823284924790937,23.601772521683753
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,13,288,312,3.0,0.0015894908098463625,0.0009184200605008445,57.78077198128736
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,14,312,336,2.0,0.0011292105752249882,0.0008006719365502723,70.90545856699433
Q3p85_W2p62_t0p21_higheps_left,2,0.236,0.272,15,336,360,2.0,0.0010411774973691638,0.0007362252138672742,70.71082651397676
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,1,0,24,6.0,0.0030430694928120124,0.001243603689578507,40.8667528794858
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,2,24,48,7.0,0.00325174960398878,0.0012308075420082282,37.8506247989836
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,3,48,72,17.0,0.008072390448985263,0.001959737579899247,24.277041506900787
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,4,72,96,87.0,0.04141567769442569,0.004449628540513465,10.743826464325512
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,5,96,120,631.0,0.29288255149143155,0.011694193943919077,3.9927929760135252
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,6,120,144,1195.0,0.523271772281022,0.015235928504657898,2.911666424932908
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,7,144,168,1292.0,0.5181461398806754,0.014613923372677487,2.8204250206404993
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,8,168,192,1398.0,0.5358935729167981,0.014570763700127873,2.7189659358706484
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,9,192,216,1457.0,0.5852685354569757,0.01553004484287846,2.6534904752316226
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,10,216,240,1152.0,0.5018154611118111,0.014885275756994262,2.966284801989715
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,11,240,264,665.0,0.30978689458017505,0.012054575829998583,3.891247835495111
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,12,264,288,107.0,0.05161460572810457,0.00500293086750789,9.692858827329479
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,13,288,312,14.0,0.006693413449156651,0.001790522870159093,26.75051950338871
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,14,312,336,10.0,0.004749918050938757,0.0015033359891753262,31.649724754266277
Q3p85_W2p62_t0p21_higheps_left,3,0.272,0.31,15,336,360,6.0,0.002807382268391747,0.00114811894973322,40.89642378452928
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,1,0,24,5.0,0.0022684220036947207,0.0010235869862146286,45.12330529978322
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,2,24,48,4.0,0.0017365014374025932,0.0008692917484964697,50.059949837803195
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,3,48,72,18.0,0.0077229234875876,0.001823284014678441,23.608728192229936
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,4,72,96,216.0,0.0911328646381,0.006218770991176611,6.823851105605128
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,5,96,120,1037.0,0.4212059108227388,0.013150426306073734,3.1220896877698348
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,6,120,144,1672.0,0.6309661062652189,0.01562745542747531,2.476750378871619
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,7,144,168,1869.0,0.6323455940022217,0.01495415437300814,2.3648704940538576
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,8,168,192,1914.0,0.6109524907415492,0.014322724599671084,2.344327065806172
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,9,192,216,1901.0,0.6404380783951585,0.015002086023185668,2.3424725245536053
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,10,216,240,1787.0,0.671893064522439,0.016116764703217382,2.3987097879441106
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,11,240,264,1088.0,0.44496000689024884,0.013572105084372177,3.0501853816538147
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,12,264,288,219.0,0.091957572156699,0.006229654471696603,6.774487761683234
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,13,288,312,25.0,0.010586240708169043,0.002119789549601975,20.024006708691267
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,14,312,336,5.0,0.0021588959257885813,0.000965643613987982,44.7285856836874
Q3p85_W2p62_t0p21_higheps_left,4,0.31,0.358,15,336,360,5.0,0.002151546383441756,0.0009643199172674989,44.819852580863675
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,1,0,24,2.0,0.0008021149441788111,0.0005697880460354513,71.03571005260207
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,2,24,48,4.0,0.0017058704202453454,0.0008553772488291254,50.14315499451016
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,3,48,72,26.0,0.010008850415591975,0.0020099606919891347,20.081833662515127
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,4,72,96,750.0,0.24542512785061427,0.009071482955557148,3.6962323438530675
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,5,96,120,3285.0,1.0439516205704085,0.018531161368297067,1.775097715560014
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,6,120,144,3897.0,1.1459146575303665,0.018818060500624397,1.6421869095540147
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,7,144,168,2435.0,0.6900534668962525,0.014448363567291364,2.093803489210443
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,8,168,192,1559.0,0.4477006041236175,0.011833604324227602,2.6431959696351335
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,9,192,216,2501.0,0.7093140324967949,0.014669623026774423,2.068142226812735
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,10,216,240,3968.0,1.156951777389537,0.018826792235662977,1.6272754494696746
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,11,240,264,3200.0,1.0233440826588194,0.01841572624365054,1.799563466063477
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,12,264,288,783.0,0.2570042499034633,0.009289823309729321,3.614657467033635
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,13,288,312,17.0,0.006561636513917948,0.0016048085413675004,24.457443474101716
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,14,312,336,3.0,0.0013527953243743064,0.0007810662721805245,57.73720962125461
Q3p85_W2p62_t0p21_higheps_left,5,0.358,0.5,15,336,360,6.0,0.0027540985484493935,0.0011379615138676095,41.31883786469086
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.208,1,0,24,1655.0,0.0033295458851304127,8.286403786169232e-05,2.488748938158775
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.208,2,24,48,1908.0,0.0038180876613041676,8.845192073942512e-05,2.316655053153286
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.208,3,48,72,2734.0,0.005334365895545718,0.00010325095269525887,1.9355806241464442
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.208,4,72,96,3448.0,0.006516426899858328,0.00011238077691420194,1.7245766528378486
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.208,5,96,120,3707.0,0.006796634196483754,0.00011310758258772692,1.664170519081978
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.208,6,120,144,3663.0,0.006516013047597286,0.0001091787722824699,1.6755456363416656
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.208,7,144,168,3774.0,0.0065735784000950735,0.00010862069622824526,1.6523830647045192
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.208,8,168,192,3791.0,0.006548417174864538,0.00010794827507887113,1.6484636240528487
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.208,9,192,216,3872.0,0.006730024931472756,0.0001097681267349391,1.6310211010008568
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.208,10,216,240,3832.0,0.006838735956853281,0.0001120204867353447,1.6380291247110652
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.208,11,240,264,3627.0,0.006645553461166137,0.00011181909187780416,1.6826151882040925
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.208,12,264,288,3570.0,0.006753161075461899,0.00011447253651734146,1.6950956039429552
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.208,13,288,312,2733.0,0.0053819386363872426,0.00010414464426833407,1.935076768884227
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.208,14,312,336,1957.0,0.003906830526328274,8.940302491426047e-05,2.28837735119991
Q3p85_W2p62_t0p21_loweps_center,1,0.16,0.208,15,336,360,1668.0,0.0033603800697250713,8.327781343881313e-05,2.478226025356307
Q3p85_W2p62_t0p21_loweps_center,2,0.208,0.226,1,0,24,1441.0,0.0027324919200356437,7.27918371520903e-05,2.663936043812374
Q3p85_W2p62_t0p21_loweps_center,2,0.208,0.226,2,24,48,1670.0,0.003117763256737254,7.7172947879026e-05,2.4752664498262025
Q3p85_W2p62_t0p21_loweps_center,2,0.208,0.226,3,48,72,2515.0,0.004569670843437372,9.218469812658112e-05,2.0173159355442434
Q3p85_W2p62_t0p21_loweps_center,2,0.208,0.226,4,72,96,3365.0,0.005834403002625831,0.00010176135509126536,1.7441605429975724
Q3p85_W2p62_t0p21_loweps_center,2,0.208,0.226,5,96,120,3505.0,0.0057629327056992925,9.855627428983765e-05,1.7101756921848097
Q3p85_W2p62_t0p21_loweps_center,2,0.208,0.226,6,120,144,3560.0,0.005595250136766295,9.510081337130268e-05,1.6996704534511662
Q3p85_W2p62_t0p21_loweps_center,2,0.208,0.226,7,144,168,3648.0,0.005512478884342347,9.266671233054374e-05,1.6810352343254211
Q3p85_W2p62_t0p21_loweps_center,2,0.208,0.226,8,168,192,3424.0,0.005146934520811083,8.930306050796067e-05,1.7350727922974973
Q3p85_W2p62_t0p21_loweps_center,2,0.208,0.226,9,192,216,3632.0,0.00553911508606206,9.328059966599798e-05,1.6840343306951264
Q3p85_W2p62_t0p21_loweps_center,2,0.208,0.226,10,216,240,3748.0,0.0058673535060980156,9.722400682567799e-05,1.6570333920502973
Q3p85_W2p62_t0p21_loweps_center,2,0.208,0.226,11,240,264,3504.0,0.005752382112799703,9.844572373358878e-05,1.7113905474835525
Q3p85_W2p62_t0p21_loweps_center,2,0.208,0.226,12,264,288,3347.0,0.005804191764678839,0.00010151934908338832,1.7490695207760019
Q3p85_W2p62_t0p21_loweps_center,2,0.208,0.226,13,288,312,2538.0,0.004623229886002726,9.28413136305368e-05,2.0081483274630756
